NAME	GS<br> follow link to MSigDB	GS DETAILS	SIZE	ES	NES	NOM p-val	FDR q-val	FWER p-val	RANK AT MAX	LEADING EDGE	
GOBP_REGULATION_OF_REPRODUCTIVE_PROCESS	GOBP_REGULATION_OF_REPRODUCTIVE_PROCESS		181	0.24538457	1.130445	0.21411192	0.4605878	1.0	5173	tags=31%, list=26%, signal=42%	
GOBP_INTRACELLULAR_ESTROGEN_RECEPTOR_SIGNALING_PATHWAY	GOBP_INTRACELLULAR_ESTROGEN_RECEPTOR_SIGNALING_PATHWAY		47	0.30503356	1.1303037	0.28016645	0.46065485	1.0	5651	tags=47%, list=29%, signal=65%	
GOBP_ENDODERM_FORMATION	GOBP_ENDODERM_FORMATION		39	0.31871545	1.1302314	0.26889536	0.46056896	1.0	6414	tags=44%, list=32%, signal=64%	
GOBP_SEGMENTATION	GOBP_SEGMENTATION		101	0.26745087	1.1302265	0.24409449	0.4603401	1.0	4870	tags=33%, list=25%, signal=43%	
GOBP_REGULATION_OF_CENTRIOLE_REPLICATION	GOBP_REGULATION_OF_CENTRIOLE_REPLICATION		21	0.37178177	1.1300381	0.2921875	0.46051782	1.0	5555	tags=43%, list=28%, signal=60%	
GOBP_BICARBONATE_TRANSPORT	GOBP_BICARBONATE_TRANSPORT		17	0.385731	1.1294413	0.31415242	0.46162155	1.0	5858	tags=41%, list=30%, signal=58%	
GOBP_IMMUNOGLOBULIN_PRODUCTION_INVOLVED_IN_IMMUNOGLOBULIN_MEDIATED_IMMUNE_RESPONSE	GOBP_IMMUNOGLOBULIN_PRODUCTION_INVOLVED_IN_IMMUNOGLOBULIN_MEDIATED_IMMUNE_RESPONSE		68	0.2859455	1.1292781	0.27939144	0.46176305	1.0	4442	tags=26%, list=22%, signal=34%	
GOBP_DETOXIFICATION_OF_INORGANIC_COMPOUND	GOBP_DETOXIFICATION_OF_INORGANIC_COMPOUND		15	0.3946177	1.1291996	0.30622008	0.46169928	1.0	1049	tags=20%, list=5%, signal=21%	
GOBP_REGULATION_OF_SODIUM_ION_TRANSMEMBRANE_TRANSPORTER_ACTIVITY	GOBP_REGULATION_OF_SODIUM_ION_TRANSMEMBRANE_TRANSPORTER_ACTIVITY		46	0.30661824	1.1290194	0.2832618	0.46187028	1.0	6761	tags=46%, list=34%, signal=69%	
GOBP_NOTCH_SIGNALING_PATHWAY	GOBP_NOTCH_SIGNALING_PATHWAY		182	0.2463751	1.1285627	0.22524753	0.46263516	1.0	5258	tags=31%, list=27%, signal=42%	
GOBP_REGULATION_OF_NEUROBLAST_PROLIFERATION	GOBP_REGULATION_OF_NEUROBLAST_PROLIFERATION		60	0.28966498	1.1279848	0.25547445	0.4637103	1.0	5018	tags=35%, list=25%, signal=47%	
GOBP_REGULATION_OF_LEUKOCYTE_MIGRATION	GOBP_REGULATION_OF_LEUKOCYTE_MIGRATION		231	0.23896213	1.1273109	0.20958084	0.46496734	1.0	5641	tags=32%, list=29%, signal=44%	
GOBP_NEGATIVE_REGULATION_OF_AMINE_TRANSPORT	GOBP_NEGATIVE_REGULATION_OF_AMINE_TRANSPORT		34	0.3261948	1.1272764	0.31626505	0.4647945	1.0	6345	tags=56%, list=32%, signal=82%	
GOBP_VIRAL_RNA_GENOME_REPLICATION	GOBP_VIRAL_RNA_GENOME_REPLICATION		27	0.34828135	1.1271411	0.2900302	0.4648613	1.0	1390	tags=15%, list=7%, signal=16%	
GOBP_NEGATIVE_REGULATION_OF_CATALYTIC_ACTIVITY	GOBP_NEGATIVE_REGULATION_OF_CATALYTIC_ACTIVITY		493	0.22552094	1.1263584	0.15931109	0.46639654	1.0	5618	tags=31%, list=28%, signal=42%	
GOBP_NEUTROPHIL_HOMEOSTASIS	GOBP_NEUTROPHIL_HOMEOSTASIS		31	0.32769066	1.1261998	0.28967643	0.46650666	1.0	2994	tags=29%, list=15%, signal=34%	
