NAME	GS<br> follow link to MSigDB	GS DETAILS	SIZE	ES	NES	NOM p-val	FDR q-val	FWER p-val	RANK AT MAX	LEADING EDGE	
GOBP_DETECTION_OF_CHEMICAL_STIMULUS_INVOLVED_IN_SENSORY_PERCEPTION_OF_SMELL	GOBP_DETECTION_OF_CHEMICAL_STIMULUS_INVOLVED_IN_SENSORY_PERCEPTION_OF_SMELL	Details ...	195	-0.48748288	-2.6106117	0.0	7.032787E-4	0.001	5782	tags=53%, list=29%, signal=75%	
GOBP_SENSORY_PERCEPTION_OF_CHEMICAL_STIMULUS	GOBP_SENSORY_PERCEPTION_OF_CHEMICAL_STIMULUS	Details ...	471	-0.42065632	-2.4895527	0.0	3.5163935E-4	0.001	5086	tags=42%, list=26%, signal=55%	
GOBP_RESPONSE_TO_PHEROMONE	GOBP_RESPONSE_TO_PHEROMONE	Details ...	64	-0.52470684	-2.3469574	0.0	0.0011684372	0.005	5380	tags=56%, list=27%, signal=77%	
GOBP_DETECTION_OF_CHEMICAL_STIMULUS	GOBP_DETECTION_OF_CHEMICAL_STIMULUS	Details ...	244	-0.40917027	-2.2675962	0.0	0.0040321606	0.023	3792	tags=33%, list=19%, signal=41%	
GOBP_URONIC_ACID_METABOLIC_PROCESS	GOBP_URONIC_ACID_METABOLIC_PROCESS	Details ...	17	-0.6565526	-2.1180055	0.0	0.022188831	0.144	4355	tags=71%, list=22%, signal=90%	
GOBP_EPOXYGENASE_P450_PATHWAY	GOBP_EPOXYGENASE_P450_PATHWAY	Details ...	16	-0.6392003	-2.0167792	0.0	0.061555278	0.409	4326	tags=63%, list=22%, signal=80%	
GOBP_BENZENE_CONTAINING_COMPOUND_METABOLIC_PROCESS	GOBP_BENZENE_CONTAINING_COMPOUND_METABOLIC_PROCESS	Details ...	23	-0.5781276	-2.006981	0.0	0.058074594	0.438	5647	tags=74%, list=29%, signal=103%	
GOBP_SENSORY_PERCEPTION_OF_TASTE	GOBP_SENSORY_PERCEPTION_OF_TASTE	Details ...	27	-0.5299816	-1.9339366	0.0	0.10813368	0.711	3656	tags=37%, list=18%, signal=45%	
GOBP_REGULATION_OF_CHOLESTEROL_STORAGE	GOBP_REGULATION_OF_CHOLESTEROL_STORAGE	Details ...	20	-0.5429542	-1.8576028	0.0053050397	0.19194505	0.912	2931	tags=40%, list=15%, signal=47%	
GOBP_SPERM_CAPACITATION	GOBP_SPERM_CAPACITATION	Details ...	28	-0.50044656	-1.8533653	0.008982036	0.17940474	0.919	1348	tags=29%, list=7%, signal=31%	
GOBP_GLYCOSYLCERAMIDE_METABOLIC_PROCESS	GOBP_GLYCOSYLCERAMIDE_METABOLIC_PROCESS	Details ...	16	-0.595248	-1.8344285	0.007792208	0.19113676	0.946	2995	tags=50%, list=15%, signal=59%	
GOBP_ISOPRENOID_BIOSYNTHETIC_PROCESS	GOBP_ISOPRENOID_BIOSYNTHETIC_PROCESS	Details ...	34	-0.48490256	-1.8308722	0.0	0.18071952	0.953	4106	tags=53%, list=21%, signal=67%	
GOBP_BILE_ACID_METABOLIC_PROCESS	GOBP_BILE_ACID_METABOLIC_PROCESS	Details ...	44	-0.445948	-1.8264753	0.0	0.17294516	0.958	3341	tags=41%, list=17%, signal=49%	
GOBP_CHOLESTEROL_STORAGE	GOBP_CHOLESTEROL_STORAGE	Details ...	26	-0.5042729	-1.8049238	0.0	0.19361377	0.979	1898	tags=31%, list=10%, signal=34%	
GOBP_QUATERNARY_AMMONIUM_GROUP_TRANSPORT	GOBP_QUATERNARY_AMMONIUM_GROUP_TRANSPORT	Details ...	16	-0.5677786	-1.7920446	0.012853471	0.20091835	0.987	4433	tags=69%, list=22%, signal=89%	
GOBP_GAMMA_DELTA_T_CELL_DIFFERENTIATION	GOBP_GAMMA_DELTA_T_CELL_DIFFERENTIATION	Details ...	18	-0.5492549	-1.7903231	0.005524862	0.19131052	0.99	5317	tags=56%, list=27%, signal=76%	
GOBP_REGULATION_OF_NATURAL_KILLER_CELL_ACTIVATION	GOBP_REGULATION_OF_NATURAL_KILLER_CELL_ACTIVATION	Details ...	44	-0.43189824	-1.7716022	0.0	0.2100522	0.992	2642	tags=39%, list=13%, signal=44%	
GOBP_CELLULAR_LIPID_CATABOLIC_PROCESS	GOBP_CELLULAR_LIPID_CATABOLIC_PROCESS	Details ...	219	-0.31815246	-1.7695305	0.0	0.20179334	0.994	3518	tags=32%, list=18%, signal=38%	
GOBP_REGULATION_OF_VITAMIN_METABOLIC_PROCESS	GOBP_REGULATION_OF_VITAMIN_METABOLIC_PROCESS	Details ...	21	-0.49851748	-1.7251924	0.011142061	0.27560157	0.999	4106	tags=52%, list=21%, signal=66%	
GOBP_PHOSPHATE_ION_TRANSPORT	GOBP_PHOSPHATE_ION_TRANSPORT	Details ...	26	-0.47255316	-1.7153016	0.005882353	0.28272215	1.0	4917	tags=62%, list=25%, signal=82%	
GOBP_NEGATIVE_REGULATION_OF_INTERLEUKIN_1_PRODUCTION	GOBP_NEGATIVE_REGULATION_OF_INTERLEUKIN_1_PRODUCTION		39	-0.42326158	-1.7080991	0.012158055	0.2829985	1.0	5798	tags=56%, list=29%, signal=80%	
GOBP_KILLING_BY_HOST_OF_SYMBIONT_CELLS	GOBP_KILLING_BY_HOST_OF_SYMBIONT_CELLS		19	-0.51263714	-1.7056961	0.01724138	0.27535164	1.0	7023	tags=63%, list=36%, signal=98%	
GOBP_ANTIMICROBIAL_HUMORAL_IMMUNE_RESPONSE_MEDIATED_BY_ANTIMICROBIAL_PEPTIDE	GOBP_ANTIMICROBIAL_HUMORAL_IMMUNE_RESPONSE_MEDIATED_BY_ANTIMICROBIAL_PEPTIDE		85	-0.36869505	-1.703702	0.0	0.26803333	1.0	4278	tags=38%, list=22%, signal=48%	
GOBP_BILE_ACID_AND_BILE_SALT_TRANSPORT	GOBP_BILE_ACID_AND_BILE_SALT_TRANSPORT		26	-0.4679527	-1.6913954	0.011627907	0.28230444	1.0	4370	tags=46%, list=22%, signal=59%	
GOBP_TERPENOID_BIOSYNTHETIC_PROCESS	GOBP_TERPENOID_BIOSYNTHETIC_PROCESS		19	-0.49666417	-1.6802356	0.01305483	0.2939967	1.0	4106	tags=63%, list=21%, signal=80%	
GOBP_DETECTION_OF_STIMULUS	GOBP_DETECTION_OF_STIMULUS		383	-0.2856774	-1.6606601	0.0	0.32683852	1.0	5074	tags=36%, list=26%, signal=47%	
GOBP_GLYCEROLIPID_CATABOLIC_PROCESS	GOBP_GLYCEROLIPID_CATABOLIC_PROCESS		63	-0.37814766	-1.6593828	0.0034482758	0.31823006	1.0	2882	tags=30%, list=15%, signal=35%	
GOBP_ANTIGEN_PROCESSING_AND_PRESENTATION_VIA_MHC_CLASS_IB	GOBP_ANTIGEN_PROCESSING_AND_PRESENTATION_VIA_MHC_CLASS_IB		30	-0.44302583	-1.655723	0.017699115	0.31541646	1.0	4405	tags=53%, list=22%, signal=69%	
GOBP_XENOBIOTIC_METABOLIC_PROCESS	GOBP_XENOBIOTIC_METABOLIC_PROCESS		91	-0.3515821	-1.6501474	0.0	0.3175757	1.0	6279	tags=53%, list=32%, signal=77%	
GOBP_MONOCARBOXYLIC_ACID_CATABOLIC_PROCESS	GOBP_MONOCARBOXYLIC_ACID_CATABOLIC_PROCESS		131	-0.32552236	-1.6404608	0.004310345	0.330744	1.0	3779	tags=34%, list=19%, signal=42%	
GOBP_PLASMA_MEMBRANE_FUSION	GOBP_PLASMA_MEMBRANE_FUSION		18	-0.4985874	-1.6364589	0.018716577	0.32934955	1.0	4916	tags=44%, list=25%, signal=59%	
GOBP_PROTON_MOTIVE_FORCE_DRIVEN_ATP_SYNTHESIS	GOBP_PROTON_MOTIVE_FORCE_DRIVEN_ATP_SYNTHESIS		70	-0.36044037	-1.6316041	0.004032258	0.33071232	1.0	7095	tags=59%, list=36%, signal=91%	
GOBP_NEGATIVE_REGULATION_OF_FATTY_ACID_OXIDATION	GOBP_NEGATIVE_REGULATION_OF_FATTY_ACID_OXIDATION		16	-0.5122072	-1.6194497	0.021390375	0.34877124	1.0	5046	tags=56%, list=26%, signal=75%	
GOBP_FATTY_ACID_CATABOLIC_PROCESS	GOBP_FATTY_ACID_CATABOLIC_PROCESS		104	-0.3293585	-1.6185489	0.0	0.3407723	1.0	4048	tags=37%, list=20%, signal=46%	
GOBP_NEGATIVE_REGULATION_OF_INTERLEUKIN_10_PRODUCTION	GOBP_NEGATIVE_REGULATION_OF_INTERLEUKIN_10_PRODUCTION		20	-0.48448113	-1.6175776	0.02366864	0.33329684	1.0	3139	tags=35%, list=16%, signal=42%	
GOBP_STEROID_METABOLIC_PROCESS	GOBP_STEROID_METABOLIC_PROCESS		295	-0.2826017	-1.6175363	0.0	0.32407868	1.0	4429	tags=35%, list=22%, signal=44%	
GOBP_HOMOLOGOUS_CHROMOSOME_PAIRING_AT_MEIOSIS	GOBP_HOMOLOGOUS_CHROMOSOME_PAIRING_AT_MEIOSIS		51	-0.3827123	-1.6170424	0.007633588	0.31667882	1.0	1705	tags=24%, list=9%, signal=26%	
GOBP_NEUTRAL_LIPID_CATABOLIC_PROCESS	GOBP_NEUTRAL_LIPID_CATABOLIC_PROCESS		37	-0.41132334	-1.6094843	0.015527951	0.32440296	1.0	3344	tags=35%, list=17%, signal=42%	
GOBP_NEGATIVE_REGULATION_OF_RECEPTOR_SIGNALING_PATHWAY_VIA_STAT	GOBP_NEGATIVE_REGULATION_OF_RECEPTOR_SIGNALING_PATHWAY_VIA_STAT		28	-0.43260095	-1.6029418	0.014005602	0.3305981	1.0	3152	tags=43%, list=16%, signal=51%	
GOBP_ENAMEL_MINERALIZATION	GOBP_ENAMEL_MINERALIZATION		16	-0.50781643	-1.60001	0.043835618	0.3287983	1.0	4495	tags=56%, list=23%, signal=73%	
GOBP_HOMOLOGOUS_CHROMOSOME_SEGREGATION	GOBP_HOMOLOGOUS_CHROMOSOME_SEGREGATION		65	-0.35979939	-1.5976069	0.0	0.326244	1.0	4170	tags=35%, list=21%, signal=45%	
GOBP_NUCLEOTIDE_SUGAR_BIOSYNTHETIC_PROCESS	GOBP_NUCLEOTIDE_SUGAR_BIOSYNTHETIC_PROCESS		18	-0.49596363	-1.5935688	0.024630541	0.3276044	1.0	5059	tags=61%, list=26%, signal=82%	
GOBP_ANTIBACTERIAL_HUMORAL_RESPONSE	GOBP_ANTIBACTERIAL_HUMORAL_RESPONSE		44	-0.38729525	-1.5802003	0.028481012	0.34990808	1.0	4278	tags=39%, list=22%, signal=49%	
GOBP_NEGATIVE_REGULATION_OF_CHEMOKINE_PRODUCTION	GOBP_NEGATIVE_REGULATION_OF_CHEMOKINE_PRODUCTION		33	-0.410518	-1.5794113	0.015384615	0.34388244	1.0	3084	tags=39%, list=16%, signal=47%	
GOBP_ELECTRON_TRANSPORT_CHAIN	GOBP_ELECTRON_TRANSPORT_CHAIN		108	-0.3157049	-1.5778798	0.0	0.3395673	1.0	5022	tags=41%, list=25%, signal=54%	
GOBP_REGULATION_OF_NATURAL_KILLER_CELL_MEDIATED_IMMUNITY	GOBP_REGULATION_OF_NATURAL_KILLER_CELL_MEDIATED_IMMUNITY		55	-0.367144	-1.5760604	0.009584664	0.33642024	1.0	5125	tags=47%, list=26%, signal=64%	
GOBP_STEROID_BIOSYNTHETIC_PROCESS	GOBP_STEROID_BIOSYNTHETIC_PROCESS		156	-0.3040249	-1.5750403	0.0051020407	0.3313506	1.0	4260	tags=35%, list=22%, signal=45%	
GOBP_ARGININE_METABOLIC_PROCESS	GOBP_ARGININE_METABOLIC_PROCESS		18	-0.48103234	-1.5740255	0.042857144	0.3264584	1.0	5925	tags=50%, list=30%, signal=71%	
GOBP_PHOSPHATIDIC_ACID_METABOLIC_PROCESS	GOBP_PHOSPHATIDIC_ACID_METABOLIC_PROCESS		27	-0.4255774	-1.5706986	0.03374233	0.32753044	1.0	3055	tags=37%, list=15%, signal=44%	
GOBP_PYROPTOSIS	GOBP_PYROPTOSIS		40	-0.39129478	-1.5686235	0.01857585	0.3257888	1.0	4816	tags=52%, list=24%, signal=69%	
GOBP_NEGATIVE_REGULATION_OF_VIRAL_GENOME_REPLICATION	GOBP_NEGATIVE_REGULATION_OF_VIRAL_GENOME_REPLICATION		53	-0.36113292	-1.5676955	0.012048192	0.321624	1.0	5239	tags=42%, list=27%, signal=56%	
GOBP_LIPID_CATABOLIC_PROCESS	GOBP_LIPID_CATABOLIC_PROCESS		314	-0.26854873	-1.564451	0.0	0.32190987	1.0	3779	tags=30%, list=19%, signal=37%	
GOBP_EPITHELIAL_STRUCTURE_MAINTENANCE	GOBP_EPITHELIAL_STRUCTURE_MAINTENANCE		30	-0.4207202	-1.5530751	0.025	0.34105837	1.0	3123	tags=37%, list=16%, signal=43%	
GOBP_ANTIMICROBIAL_HUMORAL_RESPONSE	GOBP_ANTIMICROBIAL_HUMORAL_RESPONSE		110	-0.31478995	-1.549355	0.0	0.34326977	1.0	4691	tags=37%, list=24%, signal=49%	
GOBP_REGULATION_OF_LIPOPROTEIN_PARTICLE_CLEARANCE	GOBP_REGULATION_OF_LIPOPROTEIN_PARTICLE_CLEARANCE		21	-0.45023227	-1.5483054	0.033519555	0.3397452	1.0	1686	tags=29%, list=9%, signal=31%	
GOBP_POSITIVE_REGULATION_OF_CHEMOKINE_PRODUCTION	GOBP_POSITIVE_REGULATION_OF_CHEMOKINE_PRODUCTION		83	-0.3280112	-1.5481404	0.0036363637	0.33409175	1.0	3093	tags=31%, list=16%, signal=37%	
GOBP_ANTIGEN_PROCESSING_AND_PRESENTATION_OF_ENDOGENOUS_ANTIGEN	GOBP_ANTIGEN_PROCESSING_AND_PRESENTATION_OF_ENDOGENOUS_ANTIGEN		33	-0.40702578	-1.5387634	0.026627218	0.349951	1.0	4465	tags=55%, list=23%, signal=70%	
GOBP_INTESTINAL_ABSORPTION	GOBP_INTESTINAL_ABSORPTION		39	-0.3842522	-1.5374893	0.029315962	0.3469313	1.0	5649	tags=49%, list=29%, signal=68%	
GOBP_NEGATIVE_REGULATION_OF_TYPE_I_INTERFERON_MEDIATED_SIGNALING_PATHWAY	GOBP_NEGATIVE_REGULATION_OF_TYPE_I_INTERFERON_MEDIATED_SIGNALING_PATHWAY		28	-0.43388754	-1.534857	0.03188406	0.34688497	1.0	2559	tags=36%, list=13%, signal=41%	
GOBP_AUDITORY_RECEPTOR_CELL_STEREOCILIUM_ORGANIZATION	GOBP_AUDITORY_RECEPTOR_CELL_STEREOCILIUM_ORGANIZATION		23	-0.43263495	-1.5267031	0.040462427	0.359466	1.0	5748	tags=52%, list=29%, signal=73%	
GOBP_POSITIVE_REGULATION_OF_CELL_KILLING	GOBP_POSITIVE_REGULATION_OF_CELL_KILLING		85	-0.32309538	-1.5200831	0.0037037036	0.36957768	1.0	4484	tags=36%, list=23%, signal=47%	
GOBP_NEURON_FATE_SPECIFICATION	GOBP_NEURON_FATE_SPECIFICATION		33	-0.39930496	-1.5191127	0.031976745	0.36566275	1.0	5046	tags=48%, list=26%, signal=65%	
GOBP_STEROL_METABOLIC_PROCESS	GOBP_STEROL_METABOLIC_PROCESS		143	-0.29414615	-1.5184339	0.0	0.36140612	1.0	3026	tags=26%, list=15%, signal=30%	
GOBP_REGULATION_OF_T_CELL_MEDIATED_CYTOTOXICITY	GOBP_REGULATION_OF_T_CELL_MEDIATED_CYTOTOXICITY		48	-0.35559893	-1.5175751	0.0031347962	0.35775194	1.0	4484	tags=48%, list=23%, signal=62%	
GOBP_GLYCERALDEHYDE_3_PHOSPHATE_METABOLIC_PROCESS	GOBP_GLYCERALDEHYDE_3_PHOSPHATE_METABOLIC_PROCESS		19	-0.45264238	-1.5139745	0.037135277	0.36067566	1.0	3448	tags=47%, list=17%, signal=57%	
GOBP_SODIUM_ION_IMPORT_ACROSS_PLASMA_MEMBRANE	GOBP_SODIUM_ION_IMPORT_ACROSS_PLASMA_MEMBRANE		21	-0.4383595	-1.5123847	0.034985423	0.35904816	1.0	3271	tags=38%, list=17%, signal=46%	
GOBP_REGULATION_OF_DIGESTIVE_SYSTEM_PROCESS	GOBP_REGULATION_OF_DIGESTIVE_SYSTEM_PROCESS		42	-0.3701955	-1.5123428	0.019292604	0.35375252	1.0	4137	tags=40%, list=21%, signal=51%	
GOBP_LEUKOCYTE_MEDIATED_CYTOTOXICITY	GOBP_LEUKOCYTE_MEDIATED_CYTOTOXICITY		144	-0.2953793	-1.5110655	0.009433962	0.3513346	1.0	4484	tags=38%, list=23%, signal=48%	
GOBP_AROMATIC_AMINO_ACID_METABOLIC_PROCESS	GOBP_AROMATIC_AMINO_ACID_METABOLIC_PROCESS		27	-0.4075071	-1.5110039	0.05420054	0.3463749	1.0	5182	tags=56%, list=26%, signal=75%	
GOBP_POSITIVE_REGULATION_OF_MONOCYTE_CHEMOTACTIC_PROTEIN_1_PRODUCTION	GOBP_POSITIVE_REGULATION_OF_MONOCYTE_CHEMOTACTIC_PROTEIN_1_PRODUCTION		20	-0.44859564	-1.506039	0.052109182	0.3526609	1.0	3093	tags=45%, list=16%, signal=53%	
GOBP_AMIDE_CATABOLIC_PROCESS	GOBP_AMIDE_CATABOLIC_PROCESS		18	-0.47694364	-1.5053761	0.054545455	0.34921813	1.0	5911	tags=67%, list=30%, signal=95%	
GOBP_CD8_POSITIVE_ALPHA_BETA_T_CELL_DIFFERENTIATION	GOBP_CD8_POSITIVE_ALPHA_BETA_T_CELL_DIFFERENTIATION		22	-0.44325244	-1.503921	0.043147206	0.34761554	1.0	4308	tags=45%, list=22%, signal=58%	
GOBP_REGULATION_OF_CHOLESTEROL_METABOLIC_PROCESS	GOBP_REGULATION_OF_CHOLESTEROL_METABOLIC_PROCESS		41	-0.35871297	-1.5009078	0.025362318	0.3494818	1.0	4095	tags=39%, list=21%, signal=49%	
GOBP_GRANULOCYTE_MACROPHAGE_COLONY_STIMULATING_FACTOR_PRODUCTION	GOBP_GRANULOCYTE_MACROPHAGE_COLONY_STIMULATING_FACTOR_PRODUCTION		16	-0.48157352	-1.496047	0.061797753	0.3553814	1.0	3363	tags=44%, list=17%, signal=53%	
GOBP_NEUTROPHIL_MEDIATED_IMMUNITY	GOBP_NEUTROPHIL_MEDIATED_IMMUNITY		37	-0.37565494	-1.4938087	0.027190333	0.3557482	1.0	3544	tags=30%, list=18%, signal=36%	
GOBP_NEGATIVE_REGULATION_OF_NOTCH_SIGNALING_PATHWAY	GOBP_NEGATIVE_REGULATION_OF_NOTCH_SIGNALING_PATHWAY		39	-0.37374413	-1.4926893	0.02341137	0.3534071	1.0	3029	tags=36%, list=15%, signal=42%	
GOBP_REGULATION_OF_CELL_KILLING	GOBP_REGULATION_OF_CELL_KILLING		123	-0.29337794	-1.487374	0.00896861	0.36101362	1.0	5173	tags=41%, list=26%, signal=56%	
GOBP_ATP_SYNTHESIS_COUPLED_ELECTRON_TRANSPORT	GOBP_ATP_SYNTHESIS_COUPLED_ELECTRON_TRANSPORT		77	-0.3171743	-1.484813	0.0116731515	0.36232546	1.0	5022	tags=43%, list=25%, signal=57%	
GOBP_CEREBROSPINAL_FLUID_CIRCULATION	GOBP_CEREBROSPINAL_FLUID_CIRCULATION		19	-0.4580687	-1.4837568	0.058524173	0.36008558	1.0	3816	tags=42%, list=19%, signal=52%	
