,138,138,138,138,138,138
,7,7,7,7,7,7
,0.5,0.6,0.7,0.8,1.0,2.2
,5,5,5,5,5,5
,pairs,pairs,pairs,pairs,pairs,pairs
0,0.6428571428571428,0.3596938775510204,0.8010204081632654,0.5510204081632653,0.7040816326530612,0.163265306122449
1,0.6607142857142857,0.35714285714285715,0.9642857142857142,0.5127551020408164,0.7959183673469388,0.9897959183673469
2,0.7117346938775511,0.6071428571428572,0.7729591836734693,0.778061224489796,0.721938775510204,0.1454081632653061
3,0.6403061224489796,0.2448979591836735,0.6913265306122449,0.6556122448979593,0.6326530612244898,0.8443877551020409
4,0.07908163265306122,0.3775510204081633,0.8903061224489796,0.9107142857142857,0.8188775510204083,0.489795918367347
5,0.6658163265306123,0.12244897959183676,0.8418367346938775,0.5204081632653061,0.33163265306122447,0.625
6,0.36224489795918363,0.8928571428571428,0.9081632653061225,0.9668367346938775,0.4489795918367347,0.556122448979592
7,0.33418367346938777,0.6862244897959184,0.9770408163265306,0.5178571428571428,0.8571428571428572,0.9209183673469389
8,0.9336734693877551,0.6785714285714286,0.510204081632653,0.260204081632653,0.42091836734693877,0.5663265306122449
9,0.5408163265306123,0.33418367346938777,0.5357142857142857,0.7857142857142857,0.39030612244897955,0.9999999999999999
10,0.6683673469387754,0.6607142857142858,0.7933673469387755,0.4642857142857143,0.6607142857142857,0.8877551020408163
11,0.25765306122448983,0.6224489795918368,0.8137755102040816,0.461734693877551,0.9183673469387755,0.8852040816326531
12,0.4566326530612245,0.5102040816326531,0.8290816326530612,0.16581632653061223,0.18112244897959184,0.7704081632653061
13,0.6505102040816326,0.39285714285714285,0.8443877551020408,0.75,0.5714285714285714,0.42857142857142855
14,0.4056122448979592,0.3903061224489796,0.8673469387755102,0.3010204081632653,0.806122448979592,0.20408163265306123
