,129,129
,11,11
,0.3,0.5
,5,5
,pairs,pairs
0,1.0,0.6893491124260355
1,1.0,1.0
2,1.0,0.7840236686390533
3,1.0,1.0
4,1.0,1.0
5,1.0,1.0
6,1.0,0.9615384615384616
7,1.0,1.0
8,0.9615384615384615,0.9467455621301775
9,0.8461538461538461,0.9704142011834319
10,1.0,0.9289940828402367
11,1.0,1.0
12,1.0,0.7840236686390532
13,1.0,1.0
14,1.0,1.0
