NAME	GS<br> follow link to MSigDB	GS DETAILS	SIZE	ES	NES	NOM p-val	FDR q-val	FWER p-val	RANK AT MAX	LEADING EDGE	
GOBP_TRANSLATION_AT_SYNAPSE	GOBP_TRANSLATION_AT_SYNAPSE	Details ...	48	-0.86675024	-3.8915281	0.0	0.0	0.0	1846	tags=92%, list=9%, signal=101%	
GOBP_CYTOPLASMIC_TRANSLATION	GOBP_CYTOPLASMIC_TRANSLATION	Details ...	149	-0.6449979	-3.6121578	0.0	0.0	0.0	2651	tags=58%, list=13%, signal=67%	
GOBP_PROTON_MOTIVE_FORCE_DRIVEN_ATP_SYNTHESIS	GOBP_PROTON_MOTIVE_FORCE_DRIVEN_ATP_SYNTHESIS	Details ...	70	-0.717616	-3.4103894	0.0	0.0	0.0	4175	tags=74%, list=21%, signal=94%	
GOBP_MITOCHONDRIAL_TRANSLATION	GOBP_MITOCHONDRIAL_TRANSLATION	Details ...	130	-0.5685288	-3.0816832	0.0	0.0	0.0	4687	tags=59%, list=24%, signal=77%	
GOBP_OXIDATIVE_PHOSPHORYLATION	GOBP_OXIDATIVE_PHOSPHORYLATION	Details ...	142	-0.5639325	-3.062258	0.0	0.0	0.0	4175	tags=58%, list=21%, signal=73%	
GOBP_NADH_DEHYDROGENASE_COMPLEX_ASSEMBLY	GOBP_NADH_DEHYDROGENASE_COMPLEX_ASSEMBLY	Details ...	61	-0.65613186	-3.0014195	0.0	0.0	0.0	5260	tags=74%, list=27%, signal=100%	
GOBP_MITOCHONDRIAL_GENE_EXPRESSION	GOBP_MITOCHONDRIAL_GENE_EXPRESSION	Details ...	167	-0.5336114	-2.973712	0.0	0.0	0.0	5312	tags=60%, list=27%, signal=82%	
GOBP_AEROBIC_RESPIRATION	GOBP_AEROBIC_RESPIRATION	Details ...	188	-0.50604963	-2.9044423	0.0	0.0	0.0	5044	tags=60%, list=26%, signal=79%	
GOBP_ATP_BIOSYNTHETIC_PROCESS	GOBP_ATP_BIOSYNTHETIC_PROCESS	Details ...	98	-0.5598402	-2.865208	0.0	0.0	0.0	4915	tags=65%, list=25%, signal=86%	
GOBP_ATP_SYNTHESIS_COUPLED_ELECTRON_TRANSPORT	GOBP_ATP_SYNTHESIS_COUPLED_ELECTRON_TRANSPORT	Details ...	77	-0.5694101	-2.8496213	0.0	0.0	0.0	4599	tags=62%, list=23%, signal=81%	
GOBP_MITOCHONDRIAL_RESPIRATORY_CHAIN_COMPLEX_ASSEMBLY	GOBP_MITOCHONDRIAL_RESPIRATORY_CHAIN_COMPLEX_ASSEMBLY	Details ...	100	-0.5620892	-2.826636	0.0	0.0	0.0	5588	tags=62%, list=28%, signal=86%	
GOBP_NUCLEOSIDE_TRIPHOSPHATE_BIOSYNTHETIC_PROCESS	GOBP_NUCLEOSIDE_TRIPHOSPHATE_BIOSYNTHETIC_PROCESS	Details ...	119	-0.5283155	-2.8208365	0.0	0.0	0.0	5086	tags=63%, list=26%, signal=84%	
GOBP_AEROBIC_ELECTRON_TRANSPORT_CHAIN	GOBP_AEROBIC_ELECTRON_TRANSPORT_CHAIN	Details ...	63	-0.57391626	-2.710613	0.0	0.0	0.0	4130	tags=62%, list=21%, signal=78%	
GOBP_ELECTRON_TRANSPORT_CHAIN	GOBP_ELECTRON_TRANSPORT_CHAIN	Details ...	108	-0.5021076	-2.6597555	0.0	0.0	0.0	5260	tags=59%, list=27%, signal=80%	
GOBP_CELLULAR_RESPIRATION	GOBP_CELLULAR_RESPIRATION	Details ...	240	-0.4482017	-2.5810497	0.0	0.0	0.0	5111	tags=56%, list=26%, signal=74%	
GOBP_RIBOSE_PHOSPHATE_BIOSYNTHETIC_PROCESS	GOBP_RIBOSE_PHOSPHATE_BIOSYNTHETIC_PROCESS	Details ...	205	-0.4017852	-2.3398058	0.0	8.9823984E-4	0.015	4637	tags=47%, list=23%, signal=61%	
GOBP_RIBOSOME_ASSEMBLY	GOBP_RIBOSOME_ASSEMBLY	Details ...	61	-0.4974058	-2.335844	0.0	8.4540225E-4	0.015	4533	tags=52%, list=23%, signal=68%	
GOBP_RIBOSOMAL_SMALL_SUBUNIT_BIOGENESIS	GOBP_RIBOSOMAL_SMALL_SUBUNIT_BIOGENESIS	Details ...	103	-0.4331959	-2.2667706	0.0	0.0018968161	0.035	4345	tags=46%, list=22%, signal=58%	
GOBP_GLUTATHIONE_METABOLIC_PROCESS	GOBP_GLUTATHIONE_METABOLIC_PROCESS	Details ...	62	-0.4848426	-2.25748	0.0	0.0019463875	0.038	4059	tags=53%, list=21%, signal=67%	
GOBP_RIBOSOMAL_SMALL_SUBUNIT_ASSEMBLY	GOBP_RIBOSOMAL_SMALL_SUBUNIT_ASSEMBLY	Details ...	19	-0.6675906	-2.2570148	0.0	0.001849068	0.038	1684	tags=53%, list=9%, signal=57%	
GOBP_GLYCERALDEHYDE_3_PHOSPHATE_METABOLIC_PROCESS	GOBP_GLYCERALDEHYDE_3_PHOSPHATE_METABOLIC_PROCESS		19	-0.62237	-2.2099168	0.0	0.0027037316	0.057	4587	tags=68%, list=23%, signal=89%	
GOBP_MITOCHONDRIAL_ELECTRON_TRANSPORT_CYTOCHROME_C_TO_OXYGEN	GOBP_MITOCHONDRIAL_ELECTRON_TRANSPORT_CYTOCHROME_C_TO_OXYGEN		18	-0.64861065	-2.2008653	0.0	0.0028384516	0.063	3731	tags=67%, list=19%, signal=82%	
GOBP_SPINDLE_CHECKPOINT_SIGNALING	GOBP_SPINDLE_CHECKPOINT_SIGNALING		53	-0.49373183	-2.192251	0.0	0.0030408192	0.071	2995	tags=43%, list=15%, signal=51%	
GOBP_NUCLEOSIDE_PHOSPHATE_BIOSYNTHETIC_PROCESS	GOBP_NUCLEOSIDE_PHOSPHATE_BIOSYNTHETIC_PROCESS		256	-0.3701491	-2.1866229	0.0	0.0031478938	0.077	5086	tags=48%, list=26%, signal=63%	
GOBP_ATTACHMENT_OF_SPINDLE_MICROTUBULES_TO_KINETOCHORE	GOBP_ATTACHMENT_OF_SPINDLE_MICROTUBULES_TO_KINETOCHORE		47	-0.4842741	-2.1805131	0.0	0.0032104126	0.082	2988	tags=45%, list=15%, signal=53%	
GOBP_MITOTIC_SISTER_CHROMATID_SEPARATION	GOBP_MITOTIC_SISTER_CHROMATID_SEPARATION		61	-0.46146446	-2.165957	0.0	0.0038883337	0.101	4011	tags=46%, list=20%, signal=57%	
GOBP_NUCLEOTIDE_SUGAR_BIOSYNTHETIC_PROCESS	GOBP_NUCLEOTIDE_SUGAR_BIOSYNTHETIC_PROCESS		18	-0.63279665	-2.1603215	0.0029850747	0.004164187	0.113	3247	tags=61%, list=16%, signal=73%	
GOBP_PYRIMIDINE_DEOXYRIBONUCLEOTIDE_METABOLIC_PROCESS	GOBP_PYRIMIDINE_DEOXYRIBONUCLEOTIDE_METABOLIC_PROCESS		21	-0.59821457	-2.1443298	0.0	0.0048919376	0.136	5086	tags=71%, list=26%, signal=96%	
GOBP_CHROMOSOME_SEPARATION	GOBP_CHROMOSOME_SEPARATION		80	-0.42968225	-2.1424208	0.0	0.00478713	0.138	6031	tags=63%, list=31%, signal=90%	
GOBP_PYROPTOSIS	GOBP_PYROPTOSIS		40	-0.5051544	-2.1411393	0.0	0.0046901247	0.14	1769	tags=35%, list=9%, signal=38%	
GOBP_MITOCHONDRIAL_RNA_PROCESSING	GOBP_MITOCHONDRIAL_RNA_PROCESSING		20	-0.6114901	-2.128933	0.0	0.0051850937	0.156	5312	tags=75%, list=27%, signal=102%	
GOBP_ANTIMICROBIAL_HUMORAL_RESPONSE	GOBP_ANTIMICROBIAL_HUMORAL_RESPONSE		110	-0.40832812	-2.1109326	0.0	0.0064486973	0.195	5108	tags=51%, list=26%, signal=68%	
GOBP_MITOTIC_METAPHASE_CHROMOSOME_ALIGNMENT	GOBP_MITOTIC_METAPHASE_CHROMOSOME_ALIGNMENT		57	-0.45692638	-2.07456	0.0	0.009477742	0.282	3122	tags=40%, list=16%, signal=48%	
GOBP_ANTIMICROBIAL_HUMORAL_IMMUNE_RESPONSE_MEDIATED_BY_ANTIMICROBIAL_PEPTIDE	GOBP_ANTIMICROBIAL_HUMORAL_IMMUNE_RESPONSE_MEDIATED_BY_ANTIMICROBIAL_PEPTIDE		85	-0.41466963	-2.0741806	0.0	0.009254075	0.283	5033	tags=51%, list=25%, signal=68%	
GOBP_QUINONE_METABOLIC_PROCESS	GOBP_QUINONE_METABOLIC_PROCESS		22	-0.5749982	-2.0732882	0.0031152647	0.009016536	0.284	4537	tags=50%, list=23%, signal=65%	
GOBP_CENTROMERE_COMPLEX_ASSEMBLY	GOBP_CENTROMERE_COMPLEX_ASSEMBLY		27	-0.52781075	-2.027412	0.0	0.013938638	0.414	4014	tags=48%, list=20%, signal=60%	
GOBP_ISOPRENOID_BIOSYNTHETIC_PROCESS	GOBP_ISOPRENOID_BIOSYNTHETIC_PROCESS		34	-0.5033087	-2.0214934	0.0	0.014405609	0.43	2627	tags=38%, list=13%, signal=44%	
GOBP_PYRIMIDINE_DEOXYRIBONUCLEOSIDE_MONOPHOSPHATE_METABOLIC_PROCESS	GOBP_PYRIMIDINE_DEOXYRIBONUCLEOSIDE_MONOPHOSPHATE_METABOLIC_PROCESS		16	-0.6080798	-2.0099533	0.0	0.015447644	0.46	4597	tags=69%, list=23%, signal=90%	
GOBP_REGULATION_OF_MITOTIC_SISTER_CHROMATID_SEGREGATION	GOBP_REGULATION_OF_MITOTIC_SISTER_CHROMATID_SEGREGATION		56	-0.44164115	-2.0086217	0.0	0.015343945	0.469	3063	tags=41%, list=15%, signal=48%	
GOBP_XENOBIOTIC_METABOLIC_PROCESS	GOBP_XENOBIOTIC_METABOLIC_PROCESS		91	-0.38801372	-2.0054295	0.0	0.015435489	0.482	3963	tags=41%, list=20%, signal=51%	
GOBP_TRICARBOXYLIC_ACID_CYCLE	GOBP_TRICARBOXYLIC_ACID_CYCLE		33	-0.49073783	-1.9980156	0.0	0.016190322	0.509	5688	tags=67%, list=29%, signal=93%	
GOBP_PYRIMIDINE_RIBONUCLEOTIDE_METABOLIC_PROCESS	GOBP_PYRIMIDINE_RIBONUCLEOTIDE_METABOLIC_PROCESS		28	-0.516424	-1.997313	0.0	0.015896175	0.51	3200	tags=43%, list=16%, signal=51%	
GOBP_CHOLESTEROL_STORAGE	GOBP_CHOLESTEROL_STORAGE		26	-0.51847225	-1.993353	0.003322259	0.015969353	0.523	3492	tags=46%, list=18%, signal=56%	
GOBP_DEOXYRIBONUCLEOSIDE_MONOPHOSPHATE_METABOLIC_PROCESS	GOBP_DEOXYRIBONUCLEOSIDE_MONOPHOSPHATE_METABOLIC_PROCESS		31	-0.5065004	-1.9905097	0.0	0.016014839	0.53	4597	tags=61%, list=23%, signal=80%	
GOBP_EOSINOPHIL_CHEMOTAXIS	GOBP_EOSINOPHIL_CHEMOTAXIS		19	-0.5791894	-1.9896816	0.0029239766	0.015784038	0.533	1907	tags=37%, list=10%, signal=41%	
GOBP_ATP_METABOLIC_PROCESS	GOBP_ATP_METABOLIC_PROCESS		227	-0.33509833	-1.9888253	0.0	0.015563361	0.538	5042	tags=47%, list=26%, signal=63%	
GOBP_EOSINOPHIL_MIGRATION	GOBP_EOSINOPHIL_MIGRATION		22	-0.55680424	-1.9832515	0.003508772	0.015955076	0.559	1907	tags=32%, list=10%, signal=35%	
GOBP_PYRIMIDINE_NUCLEOTIDE_METABOLIC_PROCESS	GOBP_PYRIMIDINE_NUCLEOTIDE_METABOLIC_PROCESS		41	-0.46538377	-1.983146	0.0	0.015641881	0.56	3200	tags=37%, list=16%, signal=44%	
GOBP_REGULATION_OF_ATTACHMENT_OF_SPINDLE_MICROTUBULES_TO_KINETOCHORE	GOBP_REGULATION_OF_ATTACHMENT_OF_SPINDLE_MICROTUBULES_TO_KINETOCHORE		20	-0.5637654	-1.9709979	0.0030674846	0.01712533	0.594	2972	tags=55%, list=15%, signal=65%	
GOBP_MITOCHONDRIAL_RNA_METABOLIC_PROCESS	GOBP_MITOCHONDRIAL_RNA_METABOLIC_PROCESS		53	-0.44581363	-1.9687314	0.0	0.017120628	0.599	5717	tags=58%, list=29%, signal=82%	
GOBP_NEGATIVE_REGULATION_OF_NUCLEAR_DIVISION	GOBP_NEGATIVE_REGULATION_OF_NUCLEAR_DIVISION		65	-0.41565615	-1.9640187	0.0	0.01774027	0.616	3706	tags=43%, list=19%, signal=53%	
GOBP_CELLULAR_MODIFIED_AMINO_ACID_METABOLIC_PROCESS	GOBP_CELLULAR_MODIFIED_AMINO_ACID_METABOLIC_PROCESS		188	-0.33997113	-1.9590873	0.0	0.018090218	0.635	2803	tags=31%, list=14%, signal=36%	
GOBP_NEGATIVE_REGULATION_OF_CHROMOSOME_ORGANIZATION	GOBP_NEGATIVE_REGULATION_OF_CHROMOSOME_ORGANIZATION		96	-0.38065624	-1.9502193	0.0	0.019335732	0.665	3063	tags=33%, list=15%, signal=39%	
GOBP_PYRIMIDINE_NUCLEOSIDE_MONOPHOSPHATE_METABOLIC_PROCESS	GOBP_PYRIMIDINE_NUCLEOSIDE_MONOPHOSPHATE_METABOLIC_PROCESS		22	-0.5388251	-1.9478142	0.0	0.019434009	0.674	4597	tags=55%, list=23%, signal=71%	
GOBP_PROTEIN_IMPORT_INTO_MITOCHONDRIAL_MATRIX	GOBP_PROTEIN_IMPORT_INTO_MITOCHONDRIAL_MATRIX		19	-0.5588763	-1.943053	0.0	0.019895293	0.695	4929	tags=63%, list=25%, signal=84%	
GOBP_NUCLEOSIDE_TRIPHOSPHATE_METABOLIC_PROCESS	GOBP_NUCLEOSIDE_TRIPHOSPHATE_METABOLIC_PROCESS		273	-0.31999764	-1.9376504	0.0	0.020826045	0.722	5086	tags=46%, list=26%, signal=61%	
GOBP_EPOXYGENASE_P450_PATHWAY	GOBP_EPOXYGENASE_P450_PATHWAY		16	-0.5768236	-1.9374459	0.0	0.02047651	0.722	1891	tags=44%, list=10%, signal=48%	
GOBP_HEME_BIOSYNTHETIC_PROCESS	GOBP_HEME_BIOSYNTHETIC_PROCESS		26	-0.5108274	-1.9341274	0.0	0.020615289	0.732	5295	tags=46%, list=27%, signal=63%	
GOBP_RIBOSOMAL_LARGE_SUBUNIT_BIOGENESIS	GOBP_RIBOSOMAL_LARGE_SUBUNIT_BIOGENESIS		68	-0.3969569	-1.9160055	0.0	0.023835735	0.787	1993	tags=26%, list=10%, signal=29%	
GOBP_ENERGY_DERIVATION_BY_OXIDATION_OF_ORGANIC_COMPOUNDS	GOBP_ENERGY_DERIVATION_BY_OXIDATION_OF_ORGANIC_COMPOUNDS		340	-0.30967104	-1.9087219	0.0	0.025077369	0.811	4392	tags=39%, list=22%, signal=50%	
GOBP_STEROL_BIOSYNTHETIC_PROCESS	GOBP_STEROL_BIOSYNTHETIC_PROCESS		60	-0.4030649	-1.9034377	0.0	0.025440201	0.82	2164	tags=30%, list=11%, signal=34%	
GOBP_METAPHASE_CHROMOSOME_ALIGNMENT	GOBP_METAPHASE_CHROMOSOME_ALIGNMENT		94	-0.36659145	-1.8990705	0.0	0.025959473	0.832	3122	tags=36%, list=16%, signal=43%	
GOBP_MITOTIC_SISTER_CHROMATID_SEGREGATION	GOBP_MITOTIC_SISTER_CHROMATID_SEGREGATION		177	-0.33858475	-1.8923225	0.0	0.027029	0.849	4061	tags=37%, list=21%, signal=46%	
GOBP_SISTER_CHROMATID_COHESION	GOBP_SISTER_CHROMATID_COHESION		53	-0.416555	-1.8920255	0.0	0.026635513	0.849	3282	tags=34%, list=17%, signal=41%	
GOBP_XENOBIOTIC_CATABOLIC_PROCESS	GOBP_XENOBIOTIC_CATABOLIC_PROCESS		19	-0.5470873	-1.8800083	0.0030487804	0.029170617	0.871	2412	tags=37%, list=12%, signal=42%	
GOBP_POSITIVE_REGULATION_OF_MITOTIC_SISTER_CHROMATID_SEPARATION	GOBP_POSITIVE_REGULATION_OF_MITOTIC_SISTER_CHROMATID_SEPARATION		18	-0.56044996	-1.8781323	0.0029761905	0.029217377	0.872	2370	tags=44%, list=12%, signal=50%	
GOBP_DEOXYRIBONUCLEOTIDE_METABOLIC_PROCESS	GOBP_DEOXYRIBONUCLEOTIDE_METABOLIC_PROCESS		47	-0.4283745	-1.8650731	0.0038910506	0.032223705	0.909	3200	tags=45%, list=16%, signal=53%	
GOBP_KINETOCHORE_ORGANIZATION	GOBP_KINETOCHORE_ORGANIZATION		20	-0.5431324	-1.8631172	0.0	0.03231006	0.913	1476	tags=35%, list=7%, signal=38%	
GOBP_PROTEIN_LOCALIZATION_TO_CHROMOSOME_CENTROMERIC_REGION	GOBP_PROTEIN_LOCALIZATION_TO_CHROMOSOME_CENTROMERIC_REGION		24	-0.5020257	-1.8546324	0.0033112583	0.034008745	0.923	4381	tags=58%, list=22%, signal=75%	
GOBP_CHROMOSOME_CONDENSATION	GOBP_CHROMOSOME_CONDENSATION		38	-0.45318204	-1.854405	0.0035587188	0.03363136	0.923	2610	tags=39%, list=13%, signal=45%	
GOBP_PYRIMIDINE_NUCLEOTIDE_BIOSYNTHETIC_PROCESS	GOBP_PYRIMIDINE_NUCLEOTIDE_BIOSYNTHETIC_PROCESS		25	-0.4918252	-1.8491123	0.0	0.034834858	0.926	5086	tags=56%, list=26%, signal=75%	
GOBP_CELLULAR_RESPONSE_TO_ALDEHYDE	GOBP_CELLULAR_RESPONSE_TO_ALDEHYDE		15	-0.5711648	-1.8430959	0.0029411765	0.035824046	0.936	3659	tags=53%, list=19%, signal=65%	
GOBP_POSITIVE_REGULATION_OF_CHROMOSOME_SEPARATION	GOBP_POSITIVE_REGULATION_OF_CHROMOSOME_SEPARATION		28	-0.4817231	-1.8413844	0.0	0.035693903	0.939	5831	tags=71%, list=30%, signal=101%	
GOBP_NUCLEOSIDE_MONOPHOSPHATE_METABOLIC_PROCESS	GOBP_NUCLEOSIDE_MONOPHOSPHATE_METABOLIC_PROCESS		67	-0.38424683	-1.8347278	0.0	0.03732896	0.948	4597	tags=43%, list=23%, signal=56%	
GOBP_MITOCHONDRIAL_ELECTRON_TRANSPORT_NADH_TO_UBIQUINONE	GOBP_MITOCHONDRIAL_ELECTRON_TRANSPORT_NADH_TO_UBIQUINONE		29	-0.47717652	-1.8326037	0.0	0.037539598	0.951	4130	tags=55%, list=21%, signal=70%	
GOBP_RIBOSOME_BIOGENESIS	GOBP_RIBOSOME_BIOGENESIS		311	-0.29916424	-1.8297856	0.0	0.03796859	0.953	4345	tags=33%, list=22%, signal=41%	
