Antibiotics	Condition	GO term	name	genes	gene names	GO significance	correlation	correlation_pbs	corrlation_abx	distance	"""log(distance)"""	mean variance between samples	distance_all	distance_pbs	mean variance between samples all mice	mean variance between samples pbs	size	p-value correlation	random correlation	std correlation	median t-test p-value	t-test less than 5%	normalized fold change	median zscore diff	enhanced?	relative size	MWU	MWU less than 5%	fdr GO significance	fdr correlation	fdr median t-test
Met	IV	GO:0006412_enh	['metabolic process', 'cellular process']:translation	['ENSMUSG00000043424', 'ENSMUSG00000095724', 'ENSMUSG00000029145', 'ENSMUSG00000026083']	['Eif3j2', 'Eif1ad19', 'Eif2b4', 'Eif5b']	0.9387210455835225	0.7916666666666666	0.4833333333333332	0.0	0.4751569937704797	-0.9602768879325341	0.33417397210479965	0.5139582628898549	0.5449992781853551	1.6611121370153261	0.8	4	0.0049000000000000155	0.08920746051233833	0.21342525242523927	0.004461456283642699	True	2.250634412250358	2.017967223042306	True	0.014492753623188406	0.022447834323382456	True	0.9940789774007351		
Met	IV	GO:1902600_supp	['localization', 'cellular process']:proton transmembrane transport	['ENSMUSG00000079020', 'ENSMUSG00000040904']	['Slc45a4', 'Gm21988']	0.910918136717211	0.6333333333333333	-0.2	0.4	0.30243594263095464	-1.0533409986845714	1.2872889029160821	0.4818509990102485	0.6253830441136835	2.1429429825990485	0.8	2	0.13990000000000002	0.10545141315961369	0.44966966253243357	0.009912741104094045	True	-1.6327853023681143	-2.1311616419807313	False	0.015873015873015872	0.022447834323382463	True	0.9891176055305215		
Met	IV	GO:0001666_enh	response to stimulus:response to hypoxia	['ENSMUSG00000076431', 'ENSMUSG00000029249']	['Sox4', 'Rest']	0.8568316976734148	0.45	-0.3	0.0	0.754970034260251	-0.5749343019448095	1.0032862655133141	0.6713168214025945	0.6043942511164693	1.7076154561731947	0.8	2	0.26990000000000003	0.08517446774610654	0.4836579976689681	0.003929533186803897	True	1.48031141673619	1.801415598431949	True	0.010471204188481676	0.04489566864676491	True	0.9685923538916864		
Met	IV	GO:0001666_supp	response to stimulus:response to hypoxia	['ENSMUSG00000029007', 'ENSMUSG00000027577']	['Agtrap', 'Chrna4']	0.8568316976734148	0.8333333333333334	0.7	0.2	0.8908971624651383	-0.8159923493637459	1.5500958293341525	0.5680176445925529	0.3097140302944846	3.009827310972188	0.8	2	0.031299999999999994	0.10545141315961369	0.44966966253243357	0.005267718338866832	True	-2.686088110866034	-2.690057024845009	False	0.010471204188481676	0.022447834323382463	True	0.9685923538916864		
Met	IV	GO:0009410_enh	response to stimulus:response to xenobiotic stimulus	['ENSMUSG00000021549', 'ENSMUSG00000020661', 'ENSMUSG00000033577']	['Rasa1', 'Dnmt3a', 'Myo6']	0.7812326346883278	0.75	0.4666666666666666	0.3333333333333334	2.3088076567210867	0.4065618605404657	1.8186222848694582	1.32552314424046	0.5388955342559584	7.2060862392711185	0.7999999999999999	3	0.025499999999999967	0.09296543212643607	0.2889319073655676	0.004259977177776758	True	3.899003836205049	4.716658085248668	True	0.010752688172043012	0.025196842094733336	True	0.9423115284384984		
Met	IV	GO:0009410_supp	response to stimulus:response to xenobiotic stimulus	['ENSMUSG00000021490', 'ENSMUSG00000020516', 'ENSMUSG00000016529', 'ENSMUSG00000020538']	['Slc34a1', 'Rps6kb1', 'Il10', 'Srebf1']	0.7812326346883278	0.5654589320421608	-0.1299791841496545	-0.20969981495786025	5.1342598954820415	1.4308167505708904	14.360102449869151	2.695992999861519	0.7453794833651012	18.254091619861136	0.7999999999999999	4	0.027287290852541224	0.10496233931733409	0.20378100652492134	0.0005591392585466663	True	-5.988319525435709	-3.128918814182983	False	0.014336917562724014	0.03307902971817283	True	0.9423115284384984		
Met	IV	GO:0014070_enh	response to stimulus:response to organic cyclic compound	['ENSMUSG00000044791', 'ENSMUSG00000021135']	['Setd2', 'Slc10a1']	0.6807034365845701	0.75	0.6	0.0	0.5284128655897473	-1.3901496790346464	0.5628728599313971	0.38152521709771425	0.26401509830408776	1.889558882642305	0.8	2	0.09989999999999999	0.08517446774610654	0.4836579976689681	0.004650048767812581	True	2.3344551624019028	2.199794858749396	True	0.0136986301369863	0.03174603174603175	True	0.8947307693371527		
Met	IV	GO:0014070_supp	response to stimulus:response to organic cyclic compound	['ENSMUSG00000020516', 'ENSMUSG00000020538']	['Rps6kb1', 'Srebf1']	0.6807034365845701	0.36666666666666664	-0.1	-0.4	1.3845957828619764	-0.24169255654654814	2.7027569496003343	0.8457525010460869	0.4146778755933753	3.65365994198822	0.7999999999999998	2	0.32495000000000007	0.10545141315961369	0.44966966253243357	0.007501709455096829	True	-3.107734857593913	-2.600043772442174	False	0.0136986301369863	0.05939138709164985	False	0.8947307693371527		
Met	IV	GO:0006979_supp	response to stimulus:response to oxidative stress	['ENSMUSG00000027577', 'ENSMUSG00000002963']	['Chrna4', 'Pnkp']	0.7992011201158732	0.7666666666666667	-0.1	0.4	0.37388443911266644	-1.1683306716638127	1.0744461877249982	0.44493587379759547	0.5017770215455386	2.338147253046049	0.8	2	0.06663333333333332	0.10545141315961369	0.44966966253243357	0.007552414890281775	True	-1.9869181500338122	-2.3772781627633086	False	0.014925373134328358	0.015873015873015876	True	0.9455000779022003		
Met	IV	GO:0021549_enh	developmental process:cerebellum development	['ENSMUSG00000005893', 'ENSMUSG00000029595']	['Nr2c2', 'Lhx5']	0.5409586559747919	0.8619322310183947	0.6668859288553503	0.8	0.26668008276173716	-2.1932880797350585	0.22392877837923184	0.21865252596852214	0.18023048053395008	0.9810150988933657	0.8000000000000002	2	0.04390000000000005	0.08517446774610654	0.4836579976689681	0.04052250270128635	True	1.6098358082401099	1.3255199780225386	True	0.03508771929824561	0.11132424275303703	False	0.7789804646037003		
