NAME	GS<br> follow link to MSigDB	GS DETAILS	SIZE	ES	NES	NOM p-val	FDR q-val	FWER p-val	RANK AT MAX	LEADING EDGE	
GOBP_POSITIVE_REGULATION_OF_PATTERN_RECOGNITION_RECEPTOR_SIGNALING_PATHWAY	GOBP_POSITIVE_REGULATION_OF_PATTERN_RECOGNITION_RECEPTOR_SIGNALING_PATHWAY		71	0.25869632	1.06656	0.3481717	0.5201707	1.0	3781	tags=27%, list=19%, signal=33%	
GOBP_CELLULAR_RESPONSE_TO_ESTROGEN_STIMULUS	GOBP_CELLULAR_RESPONSE_TO_ESTROGEN_STIMULUS		17	0.36103275	1.0659668	0.38502672	0.5212671	1.0	1062	tags=24%, list=5%, signal=25%	
GOBP_CARBOHYDRATE_DERIVATIVE_TRANSPORT	GOBP_CARBOHYDRATE_DERIVATIVE_TRANSPORT		73	0.2549173	1.0652481	0.35008103	0.52264565	1.0	4091	tags=27%, list=21%, signal=34%	
GOBP_RESPONSE_TO_LEUKEMIA_INHIBITORY_FACTOR	GOBP_RESPONSE_TO_LEUKEMIA_INHIBITORY_FACTOR		125	0.23529522	1.064791	0.31811264	0.52340513	1.0	1717	tags=14%, list=9%, signal=16%	
GOBP_SPINDLE_LOCALIZATION	GOBP_SPINDLE_LOCALIZATION		60	0.2627656	1.0642585	0.33666667	0.52436554	1.0	2324	tags=23%, list=12%, signal=26%	
GOBP_REGULATION_OF_PROTEIN_STABILITY	GOBP_REGULATION_OF_PROTEIN_STABILITY		315	0.20814553	1.0637026	0.29639888	0.5253605	1.0	3132	tags=20%, list=16%, signal=24%	
GOBP_NEGATIVE_REGULATION_OF_TORC1_SIGNALING	GOBP_NEGATIVE_REGULATION_OF_TORC1_SIGNALING		42	0.28926995	1.0627475	0.35678393	0.527322	1.0	3508	tags=29%, list=18%, signal=35%	
GOBP_ACYLGLYCEROL_HOMEOSTASIS	GOBP_ACYLGLYCEROL_HOMEOSTASIS		36	0.29966292	1.0623688	0.3815126	0.5279392	1.0	5932	tags=44%, list=30%, signal=63%	
GOBP_ATP_METABOLIC_PROCESS	GOBP_ATP_METABOLIC_PROCESS		227	0.21486007	1.0620106	0.31166914	0.5285485	1.0	5312	tags=27%, list=27%, signal=37%	
GOBP_SEX_DETERMINATION	GOBP_SEX_DETERMINATION		19	0.35411456	1.0609236	0.37592593	0.5308809	1.0	2090	tags=21%, list=11%, signal=24%	
GOBP_GLOMERULAR_MESANGIUM_DEVELOPMENT	GOBP_GLOMERULAR_MESANGIUM_DEVELOPMENT		15	0.3711066	1.0607238	0.40319717	0.53106105	1.0	4253	tags=40%, list=22%, signal=51%	
GOBP_REGULATION_OF_HOMOTYPIC_CELL_CELL_ADHESION	GOBP_REGULATION_OF_HOMOTYPIC_CELL_CELL_ADHESION		35	0.2948123	1.0606278	0.3677966	0.53100324	1.0	5586	tags=37%, list=28%, signal=52%	
GOBP_REGULATION_OF_NEURAL_PRECURSOR_CELL_PROLIFERATION	GOBP_REGULATION_OF_NEURAL_PRECURSOR_CELL_PROLIFERATION		122	0.23219673	1.0605121	0.3364486	0.53101414	1.0	5825	tags=34%, list=29%, signal=49%	
GOBP_RESPONSE_TO_ENDOPLASMIC_RETICULUM_STRESS	GOBP_RESPONSE_TO_ENDOPLASMIC_RETICULUM_STRESS		266	0.20966016	1.0604769	0.28689656	0.5308225	1.0	2475	tags=15%, list=13%, signal=17%	
GOBP_REGULATION_OF_WOUND_HEALING	GOBP_REGULATION_OF_WOUND_HEALING		120	0.2340239	1.0598346	0.34032983	0.53207564	1.0	4292	tags=30%, list=22%, signal=38%	
GOBP_POSITIVE_REGULATION_OF_COLD_INDUCED_THERMOGENESIS	GOBP_POSITIVE_REGULATION_OF_COLD_INDUCED_THERMOGENESIS		93	0.24419536	1.0598233	0.33656958	0.53182924	1.0	5411	tags=30%, list=27%, signal=41%	
GOBP_POSITIVE_REGULATION_OF_MYOBLAST_DIFFERENTIATION	GOBP_POSITIVE_REGULATION_OF_MYOBLAST_DIFFERENTIATION		44	0.283705	1.0598226	0.376	0.53155977	1.0	7660	tags=50%, list=39%, signal=81%	
GOBP_REGULATION_OF_STEM_CELL_PROLIFERATION	GOBP_REGULATION_OF_STEM_CELL_PROLIFERATION		97	0.24043688	1.0595559	0.34101382	0.5319369	1.0	5836	tags=35%, list=30%, signal=49%	
GOBP_CELLULAR_RESPONSE_TO_KETONE	GOBP_CELLULAR_RESPONSE_TO_KETONE		90	0.24536362	1.059365	0.35909823	0.53212875	1.0	3697	tags=23%, list=19%, signal=29%	
GOBP_STRIATED_MUSCLE_CELL_APOPTOTIC_PROCESS	GOBP_STRIATED_MUSCLE_CELL_APOPTOTIC_PROCESS		73	0.25056517	1.0587188	0.3417323	0.5334097	1.0	7237	tags=49%, list=37%, signal=78%	
GOBP_POSITIVE_REGULATION_OF_LIPASE_ACTIVITY	GOBP_POSITIVE_REGULATION_OF_LIPASE_ACTIVITY		36	0.29607582	1.0585968	0.36694214	0.5334252	1.0	5078	tags=39%, list=26%, signal=52%	
GOBP_STEROL_HOMEOSTASIS	GOBP_STEROL_HOMEOSTASIS		95	0.24113911	1.0584095	0.36661467	0.5335922	1.0	3229	tags=26%, list=16%, signal=31%	
GOBP_TROPHECTODERMAL_CELL_DIFFERENTIATION	GOBP_TROPHECTODERMAL_CELL_DIFFERENTIATION		23	0.3274891	1.0580329	0.4	0.5342166	1.0	6361	tags=48%, list=32%, signal=70%	
GOBP_GOLGI_TO_PLASMA_MEMBRANE_PROTEIN_TRANSPORT	GOBP_GOLGI_TO_PLASMA_MEMBRANE_PROTEIN_TRANSPORT		39	0.2906085	1.0578829	0.38833332	0.534295	1.0	7770	tags=59%, list=39%, signal=97%	
GOBP_CELL_PROLIFERATION_INVOLVED_IN_KIDNEY_DEVELOPMENT	GOBP_CELL_PROLIFERATION_INVOLVED_IN_KIDNEY_DEVELOPMENT		20	0.3371583	1.0578536	0.3882545	0.53410244	1.0	4471	tags=40%, list=23%, signal=52%	
GOBP_OUTFLOW_TRACT_SEPTUM_MORPHOGENESIS	GOBP_OUTFLOW_TRACT_SEPTUM_MORPHOGENESIS		25	0.32166845	1.0574645	0.360601	0.53471684	1.0	6548	tags=60%, list=33%, signal=90%	
GOBP_REACTIVE_NITROGEN_SPECIES_METABOLIC_PROCESS	GOBP_REACTIVE_NITROGEN_SPECIES_METABOLIC_PROCESS		95	0.24689081	1.0572995	0.3448819	0.53483194	1.0	3775	tags=26%, list=19%, signal=32%	
GOBP_AORTA_MORPHOGENESIS	GOBP_AORTA_MORPHOGENESIS		35	0.2970169	1.0571797	0.37806875	0.534855	1.0	5461	tags=46%, list=28%, signal=63%	
GOBP_SKELETAL_MUSCLE_CELL_PROLIFERATION	GOBP_SKELETAL_MUSCLE_CELL_PROLIFERATION		22	0.33096728	1.0568924	0.37585035	0.5352737	1.0	3431	tags=27%, list=17%, signal=33%	
GOBP_POSITIVE_REGULATION_OF_VIRAL_PROCESS	GOBP_POSITIVE_REGULATION_OF_VIRAL_PROCESS		61	0.2612123	1.0558916	0.35409835	0.5373918	1.0	3169	tags=20%, list=16%, signal=23%	
GOBP_EMBRYONIC_PATTERN_SPECIFICATION	GOBP_EMBRYONIC_PATTERN_SPECIFICATION		73	0.254286	1.0558331	0.32905295	0.5372518	1.0	6289	tags=42%, list=32%, signal=62%	
GOBP_PEPTIDYL_LYSINE_ACETYLATION	GOBP_PEPTIDYL_LYSINE_ACETYLATION		26	0.31906736	1.0552564	0.38741723	0.5383268	1.0	2983	tags=27%, list=15%, signal=32%	
GOBP_REGULATION_OF_PODOSOME_ASSEMBLY	GOBP_REGULATION_OF_PODOSOME_ASSEMBLY		16	0.36686838	1.0551286	0.3989547	0.5383198	1.0	2617	tags=25%, list=13%, signal=29%	
GOBP_NEGATIVE_REGULATION_OF_HYDROLASE_ACTIVITY	GOBP_NEGATIVE_REGULATION_OF_HYDROLASE_ACTIVITY		238	0.21149221	1.0550264	0.33770016	0.5382897	1.0	3902	tags=23%, list=20%, signal=28%	
GOBP_EPITHELIAL_CELL_APOPTOTIC_PROCESS	GOBP_EPITHELIAL_CELL_APOPTOTIC_PROCESS		151	0.22607024	1.0546962	0.33637747	0.538783	1.0	6223	tags=38%, list=31%, signal=55%	
GOBP_GAMMA_DELTA_T_CELL_DIFFERENTIATION	GOBP_GAMMA_DELTA_T_CELL_DIFFERENTIATION		18	0.35047147	1.0546306	0.38062283	0.53866225	1.0	614	tags=11%, list=3%, signal=11%	
GOBP_RESPONSE_TO_PAIN	GOBP_RESPONSE_TO_PAIN		46	0.27932826	1.0543853	0.3743922	0.538942	1.0	5279	tags=41%, list=27%, signal=56%	
GOBP_AXONAL_FASCICULATION	GOBP_AXONAL_FASCICULATION		24	0.32667074	1.0542194	0.38127092	0.5390626	1.0	4788	tags=46%, list=24%, signal=60%	
GOBP_NEGATIVE_REGULATION_OF_CATECHOLAMINE_SECRETION	GOBP_NEGATIVE_REGULATION_OF_CATECHOLAMINE_SECRETION		17	0.35969394	1.0536287	0.39011925	0.5401762	1.0	5662	tags=53%, list=29%, signal=74%	
GOBP_COLLAGEN_CATABOLIC_PROCESS	GOBP_COLLAGEN_CATABOLIC_PROCESS		35	0.29833248	1.0535367	0.3855219	0.54009813	1.0	2598	tags=26%, list=13%, signal=30%	
GOBP_CARTILAGE_DEVELOPMENT_INVOLVED_IN_ENDOCHONDRAL_BONE_MORPHOGENESIS	GOBP_CARTILAGE_DEVELOPMENT_INVOLVED_IN_ENDOCHONDRAL_BONE_MORPHOGENESIS		39	0.29227266	1.0531303	0.38134205	0.54076356	1.0	3227	tags=33%, list=16%, signal=40%	
GOBP_VACUOLAR_ACIDIFICATION	GOBP_VACUOLAR_ACIDIFICATION		26	0.31748635	1.0516253	0.36886632	0.5440571	1.0	6639	tags=50%, list=34%, signal=75%	
GOBP_POSITIVE_REGULATION_OF_SECRETION	GOBP_POSITIVE_REGULATION_OF_SECRETION		378	0.20333454	1.0515949	0.32132965	0.54385906	1.0	5541	tags=33%, list=28%, signal=45%	
