NAME	GS<br> follow link to MSigDB	GS DETAILS	SIZE	ES	NES	NOM p-val	FDR q-val	FWER p-val	RANK AT MAX	LEADING EDGE	
GOBP_ISOPRENOID_BIOSYNTHETIC_PROCESS	GOBP_ISOPRENOID_BIOSYNTHETIC_PROCESS	Details ...	34	-0.6340787	-2.2035072	0.0	0.013254425	0.014	2562	tags=47%, list=13%, signal=54%	
GOBP_STEROL_BIOSYNTHETIC_PROCESS	GOBP_STEROL_BIOSYNTHETIC_PROCESS	Details ...	60	-0.5381498	-2.0854716	0.0	0.04104988	0.081	2648	tags=42%, list=13%, signal=48%	
GOBP_GLYCEROPHOSPHOLIPID_CATABOLIC_PROCESS	GOBP_GLYCEROPHOSPHOLIPID_CATABOLIC_PROCESS	Details ...	34	-0.5748736	-1.9927598	0.0	0.11513547	0.315	3745	tags=56%, list=19%, signal=69%	
GOBP_RESOLUTION_OF_MEIOTIC_RECOMBINATION_INTERMEDIATES	GOBP_RESOLUTION_OF_MEIOTIC_RECOMBINATION_INTERMEDIATES	Details ...	16	-0.678605	-1.9144677	0.0	0.23708463	0.645	1732	tags=44%, list=9%, signal=48%	
GOBP_TRICARBOXYLIC_ACID_CYCLE	GOBP_TRICARBOXYLIC_ACID_CYCLE	Details ...	33	-0.56300956	-1.9057599	0.0	0.21205297	0.695	3666	tags=39%, list=19%, signal=48%	
GOBP_PYROPTOSIS	GOBP_PYROPTOSIS	Details ...	40	-0.5164828	-1.870276	0.0	0.2644301	0.815	5393	tags=60%, list=27%, signal=82%	
GOBP_QUINONE_METABOLIC_PROCESS	GOBP_QUINONE_METABOLIC_PROCESS	Details ...	22	-0.601724	-1.8563361	0.004464286	0.26638067	0.86	1962	tags=32%, list=10%, signal=35%	
GOBP_PHOSPHOLIPID_CATABOLIC_PROCESS	GOBP_PHOSPHOLIPID_CATABOLIC_PROCESS	Details ...	54	-0.49428904	-1.8459638	0.0024509805	0.26055732	0.894	5045	tags=54%, list=26%, signal=72%	
GOBP_HOMOLOGOUS_RECOMBINATION	GOBP_HOMOLOGOUS_RECOMBINATION	Details ...	60	-0.4699109	-1.8436508	0.0	0.23818654	0.901	1742	tags=28%, list=9%, signal=31%	
GOBP_PHOSPHATIDYLCHOLINE_CATABOLIC_PROCESS	GOBP_PHOSPHATIDYLCHOLINE_CATABOLIC_PROCESS	Details ...	15	-0.6516503	-1.836929	0.011210762	0.23141323	0.917	3745	tags=73%, list=19%, signal=90%	
