NAME	GS<br> follow link to MSigDB	GS DETAILS	SIZE	ES	NES	NOM p-val	FDR q-val	FWER p-val	RANK AT MAX	LEADING EDGE	
GOBP_BRANCHING_MORPHOGENESIS_OF_A_NERVE	GOBP_BRANCHING_MORPHOGENESIS_OF_A_NERVE		15	0.49318823	1.4025973	0.10638298	0.19758305	1.0	7274	tags=73%, list=37%, signal=116%	
GOBP_ACTIN_MEDIATED_CELL_CONTRACTION	GOBP_ACTIN_MEDIATED_CELL_CONTRACTION		99	0.32111552	1.4016424	0.02746365	0.1985936	1.0	6771	tags=49%, list=34%, signal=75%	
GOBP_NEGATIVE_REGULATION_OF_T_HELPER_CELL_DIFFERENTIATION	GOBP_NEGATIVE_REGULATION_OF_T_HELPER_CELL_DIFFERENTIATION		21	0.45001453	1.4011111	0.07872697	0.19908269	1.0	3359	tags=38%, list=17%, signal=46%	
GOBP_PROTEIN_LOCALIZATION_TO_GOLGI_APPARATUS	GOBP_PROTEIN_LOCALIZATION_TO_GOLGI_APPARATUS		31	0.41051656	1.4010214	0.065656565	0.19901218	1.0	7363	tags=61%, list=37%, signal=98%	
GOBP_ACTIVATION_OF_GTPASE_ACTIVITY	GOBP_ACTIVATION_OF_GTPASE_ACTIVITY		85	0.32994908	1.4006201	0.04265403	0.19935966	1.0	6440	tags=41%, list=33%, signal=61%	
GOBP_AXO_DENDRITIC_TRANSPORT	GOBP_AXO_DENDRITIC_TRANSPORT		92	0.32648075	1.4004506	0.025682183	0.19936556	1.0	4821	tags=33%, list=24%, signal=43%	
GOBP_POSITIVE_REGULATION_OF_LEUKOCYTE_CHEMOTAXIS	GOBP_POSITIVE_REGULATION_OF_LEUKOCYTE_CHEMOTAXIS		97	0.3224103	1.4002749	0.031347964	0.19936554	1.0	6993	tags=47%, list=35%, signal=73%	
GOBP_POSITIVE_REGULATION_OF_VACUOLE_ORGANIZATION	GOBP_POSITIVE_REGULATION_OF_VACUOLE_ORGANIZATION		26	0.42381012	1.3995761	0.07495429	0.20005871	1.0	3965	tags=35%, list=20%, signal=43%	
GOBP_CARDIAC_MUSCLE_CELL_MEMBRANE_REPOLARIZATION	GOBP_CARDIAC_MUSCLE_CELL_MEMBRANE_REPOLARIZATION		30	0.41360056	1.3986319	0.07081174	0.20114288	1.0	5591	tags=47%, list=28%, signal=65%	
GOBP_REGULATION_OF_DOUBLE_STRAND_BREAK_REPAIR	GOBP_REGULATION_OF_DOUBLE_STRAND_BREAK_REPAIR		139	0.30465153	1.3983818	0.02	0.2012167	1.0	4921	tags=32%, list=25%, signal=43%	
GOBP_MESODERM_DEVELOPMENT	GOBP_MESODERM_DEVELOPMENT		106	0.31904012	1.3983768	0.03106509	0.20099069	1.0	5275	tags=39%, list=27%, signal=52%	
GOBP_DNA_TEMPLATED_TRANSCRIPTION_TERMINATION	GOBP_DNA_TEMPLATED_TRANSCRIPTION_TERMINATION		26	0.42803258	1.3981391	0.06927176	0.20109114	1.0	4612	tags=46%, list=23%, signal=60%	
GOBP_POSITIVE_REGULATION_OF_VIRAL_LIFE_CYCLE	GOBP_POSITIVE_REGULATION_OF_VIRAL_LIFE_CYCLE		25	0.4358671	1.3977872	0.07553957	0.20131251	1.0	2161	tags=32%, list=11%, signal=36%	
GOBP_FAT_CELL_DIFFERENTIATION	GOBP_FAT_CELL_DIFFERENTIATION		258	0.2839891	1.3975518	0.008746356	0.20140989	1.0	6464	tags=41%, list=33%, signal=60%	
GOBP_VESICLE_TRANSPORT_ALONG_MICROTUBULE	GOBP_VESICLE_TRANSPORT_ALONG_MICROTUBULE		47	0.36120772	1.3967955	0.04383117	0.20220155	1.0	4153	tags=34%, list=21%, signal=43%	
GOBP_OSTEOBLAST_DIFFERENTIATION	GOBP_OSTEOBLAST_DIFFERENTIATION		209	0.29054576	1.3967413	0.015060241	0.20205271	1.0	5316	tags=39%, list=27%, signal=53%	
GOBP_NEURON_MIGRATION	GOBP_NEURON_MIGRATION		197	0.2890801	1.3960315	0.011444922	0.20277217	1.0	6826	tags=42%, list=35%, signal=63%	
GOBP_RRNA_PROCESSING	GOBP_RRNA_PROCESSING		214	0.28333518	1.3957957	0.01037037	0.20286505	1.0	3069	tags=22%, list=16%, signal=26%	
GOBP_CYTOSKELETON_DEPENDENT_CYTOKINESIS	GOBP_CYTOSKELETON_DEPENDENT_CYTOKINESIS		108	0.3172599	1.3956319	0.03294893	0.20285775	1.0	5242	tags=38%, list=27%, signal=51%	
GOBP_SPLICEOSOMAL_SNRNP_ASSEMBLY	GOBP_SPLICEOSOMAL_SNRNP_ASSEMBLY		36	0.39237383	1.3955165	0.07014682	0.20276804	1.0	2337	tags=25%, list=12%, signal=28%	
GOBP_POSITIVE_REGULATION_OF_VASOCONSTRICTION	GOBP_POSITIVE_REGULATION_OF_VASOCONSTRICTION		47	0.37077072	1.3954968	0.054054055	0.20255908	1.0	6721	tags=49%, list=34%, signal=74%	
GOBP_PLASMA_MEMBRANE_PHOSPHOLIPID_SCRAMBLING	GOBP_PLASMA_MEMBRANE_PHOSPHOLIPID_SCRAMBLING		20	0.45297503	1.3953332	0.094827585	0.20254219	1.0	2335	tags=35%, list=12%, signal=40%	
GOBP_NEGATIVE_REGULATION_OF_CELL_GROWTH	GOBP_NEGATIVE_REGULATION_OF_CELL_GROWTH		182	0.2918746	1.3951352	0.015174507	0.2025549	1.0	6410	tags=41%, list=32%, signal=60%	
GOBP_TELOMERE_MAINTENANCE_IN_RESPONSE_TO_DNA_DAMAGE	GOBP_TELOMERE_MAINTENANCE_IN_RESPONSE_TO_DNA_DAMAGE		32	0.4013072	1.3948497	0.06849315	0.20273927	1.0	5341	tags=41%, list=27%, signal=56%	
GOBP_RRNA_METABOLIC_PROCESS	GOBP_RRNA_METABOLIC_PROCESS		248	0.28256583	1.3947037	0.0147492625	0.20270336	1.0	3069	tags=22%, list=16%, signal=26%	
GOBP_CELLULAR_SENESCENCE	GOBP_CELLULAR_SENESCENCE		88	0.33051354	1.3945884	0.025682183	0.20262194	1.0	4185	tags=34%, list=21%, signal=43%	
GOBP_EXTRINSIC_APOPTOTIC_SIGNALING_PATHWAY	GOBP_EXTRINSIC_APOPTOTIC_SIGNALING_PATHWAY		229	0.28294188	1.3937477	0.007215007	0.20351012	1.0	6105	tags=37%, list=31%, signal=52%	
GOBP_RECEPTOR_CATABOLIC_PROCESS	GOBP_RECEPTOR_CATABOLIC_PROCESS		30	0.40344077	1.3929497	0.07966102	0.2043972	1.0	6989	tags=50%, list=35%, signal=77%	
GOBP_REGULATION_OF_ESTABLISHMENT_OR_MAINTENANCE_OF_CELL_POLARITY	GOBP_REGULATION_OF_ESTABLISHMENT_OR_MAINTENANCE_OF_CELL_POLARITY		25	0.42682526	1.3928512	0.074074075	0.20430958	1.0	4821	tags=48%, list=24%, signal=63%	
GOBP_REGULATION_OF_DNA_METABOLIC_PROCESS	GOBP_REGULATION_OF_DNA_METABOLIC_PROCESS		499	0.2636485	1.392266	0.0038314175	0.20487165	1.0	5093	tags=30%, list=26%, signal=40%	
GOBP_MODULATION_BY_HOST_OF_VIRAL_PROCESS	GOBP_MODULATION_BY_HOST_OF_VIRAL_PROCESS		45	0.3732307	1.3921636	0.059900165	0.20479384	1.0	6531	tags=47%, list=33%, signal=70%	
GOBP_NEURON_RECOGNITION	GOBP_NEURON_RECOGNITION		48	0.36536878	1.3921483	0.060034305	0.20458521	1.0	6900	tags=40%, list=35%, signal=61%	
GOBP_DENDRITIC_CELL_MIGRATION	GOBP_DENDRITIC_CELL_MIGRATION		27	0.4157139	1.3911035	0.082214765	0.20577818	1.0	7698	tags=59%, list=39%, signal=97%	
GOBP_NEGATIVE_REGULATION_OF_CELL_CYCLE_G2_M_PHASE_TRANSITION	GOBP_NEGATIVE_REGULATION_OF_CELL_CYCLE_G2_M_PHASE_TRANSITION		71	0.34565145	1.3909285	0.039936103	0.205771	1.0	5157	tags=41%, list=26%, signal=55%	
GOBP_NUCLEOTIDE_EXCISION_REPAIR	GOBP_NUCLEOTIDE_EXCISION_REPAIR		76	0.3345896	1.3909223	0.036682617	0.20555182	1.0	4372	tags=37%, list=22%, signal=47%	
GOBP_POLY_A_PLUS_MRNA_EXPORT_FROM_NUCLEUS	GOBP_POLY_A_PLUS_MRNA_EXPORT_FROM_NUCLEUS		22	0.43567398	1.3905989	0.06996587	0.20581819	1.0	2452	tags=32%, list=12%, signal=36%	
GOBP_EMBRYONIC_BODY_MORPHOGENESIS	GOBP_EMBRYONIC_BODY_MORPHOGENESIS		15	0.4879779	1.3903458	0.10017271	0.2059038	1.0	5642	tags=67%, list=29%, signal=93%	
GOBP_REGULATION_OF_SYNAPSE_ASSEMBLY	GOBP_REGULATION_OF_SYNAPSE_ASSEMBLY		183	0.28976727	1.3896956	0.0074962517	0.20661001	1.0	5501	tags=33%, list=28%, signal=46%	
