NAME	GS<br> follow link to MSigDB	GS DETAILS	SIZE	ES	NES	NOM p-val	FDR q-val	FWER p-val	RANK AT MAX	LEADING EDGE	
GOBP_POSITIVE_REGULATION_OF_HEMOPOIESIS	GOBP_POSITIVE_REGULATION_OF_HEMOPOIESIS		203	0.46727362	2.1523328	0.0	3.183022E-4	0.009	4893	tags=49%, list=25%, signal=65%	
GOBP_REGULATION_OF_CD4_POSITIVE_ALPHA_BETA_T_CELL_ACTIVATION	GOBP_REGULATION_OF_CD4_POSITIVE_ALPHA_BETA_T_CELL_ACTIVATION		83	0.52110976	2.148875	0.0	3.086567E-4	0.009	4619	tags=53%, list=23%, signal=69%	
GOBP_REGULATION_OF_LYMPHOCYTE_MEDIATED_IMMUNITY	GOBP_REGULATION_OF_LYMPHOCYTE_MEDIATED_IMMUNITY		198	0.4643043	2.1468039	0.0	3.3291808E-4	0.01	4106	tags=42%, list=21%, signal=53%	
GOBP_REGULATION_OF_T_CELL_ACTIVATION	GOBP_REGULATION_OF_T_CELL_ACTIVATION		368	0.44169265	2.1466608	0.0	3.2340613E-4	0.01	4627	tags=45%, list=23%, signal=58%	
GOBP_ANTIGEN_PROCESSING_AND_PRESENTATION_OF_EXOGENOUS_ANTIGEN	GOBP_ANTIGEN_PROCESSING_AND_PRESENTATION_OF_EXOGENOUS_ANTIGEN		35	0.61823666	2.1443639	0.0	3.1442265E-4	0.01	1598	tags=46%, list=8%, signal=50%	
GOBP_T_HELPER_CELL_LINEAGE_COMMITMENT	GOBP_T_HELPER_CELL_LINEAGE_COMMITMENT		20	0.71627104	2.143951	0.0	3.3647538E-4	0.011	2259	tags=60%, list=11%, signal=68%	
GOBP_REGULATION_OF_IMMUNE_EFFECTOR_PROCESS	GOBP_REGULATION_OF_IMMUNE_EFFECTOR_PROCESS		409	0.43237	2.1427145	0.0	3.2762077E-4	0.011	4430	tags=40%, list=22%, signal=51%	
GOBP_TYPE_II_INTERFERON_PRODUCTION	GOBP_TYPE_II_INTERFERON_PRODUCTION		131	0.48583844	2.1414404	0.0	3.1922024E-4	0.011	3931	tags=44%, list=20%, signal=54%	
GOBP_ALPHA_BETA_T_CELL_DIFFERENTIATION	GOBP_ALPHA_BETA_T_CELL_DIFFERENTIATION		141	0.48205817	2.1403682	0.0	3.112397E-4	0.011	4627	tags=49%, list=23%, signal=63%	
GOBP_T_HELPER_17_CELL_DIFFERENTIATION	GOBP_T_HELPER_17_CELL_DIFFERENTIATION		34	0.6221801	2.1391118	0.0	3.0364853E-4	0.011	2259	tags=50%, list=11%, signal=56%	
GOBP_T_CELL_MEDIATED_IMMUNITY	GOBP_T_CELL_MEDIATED_IMMUNITY		141	0.47883433	2.137594	0.0	2.964188E-4	0.011	4106	tags=43%, list=21%, signal=53%	
GOBP_CD4_POSITIVE_ALPHA_BETA_T_CELL_DIFFERENTIATION	GOBP_CD4_POSITIVE_ALPHA_BETA_T_CELL_DIFFERENTIATION		102	0.50254774	2.136553	0.0	3.156306E-4	0.012	3022	tags=41%, list=15%, signal=48%	
GOBP_REGULATION_OF_ALPHA_BETA_T_CELL_ACTIVATION	GOBP_REGULATION_OF_ALPHA_BETA_T_CELL_ACTIVATION		122	0.49100572	2.1329637	0.0	3.3409375E-4	0.013	4627	tags=52%, list=23%, signal=67%	
GOBP_ANTIGEN_PROCESSING_AND_PRESENTATION_OF_PEPTIDE_ANTIGEN	GOBP_ANTIGEN_PROCESSING_AND_PRESENTATION_OF_PEPTIDE_ANTIGEN		65	0.55217505	2.130938	0.0	4.016256E-4	0.016	2154	tags=42%, list=11%, signal=46%	
GOBP_REGULATION_OF_LYMPHOCYTE_DIFFERENTIATION	GOBP_REGULATION_OF_LYMPHOCYTE_DIFFERENTIATION		217	0.4565294	2.1242254	0.0	3.928946E-4	0.016	4627	tags=47%, list=23%, signal=61%	
GOBP_B_CELL_ACTIVATION	GOBP_B_CELL_ACTIVATION		276	0.4459018	2.1239076	0.0	4.0821324E-4	0.017	6189	tags=54%, list=31%, signal=78%	
GOBP_B_CELL_PROLIFERATION	GOBP_B_CELL_PROLIFERATION		94	0.51431096	2.1172934	0.0	4.7029188E-4	0.019	5008	tags=57%, list=25%, signal=77%	
GOBP_LEUKOCYTE_CELL_CELL_ADHESION	GOBP_LEUKOCYTE_CELL_CELL_ADHESION		393	0.42940074	2.1153243	0.0	5.0713524E-4	0.021	4635	tags=44%, list=23%, signal=56%	
GOBP_IMMUNE_RESPONSE_REGULATING_CELL_SURFACE_RECEPTOR_SIGNALING_PATHWAY	GOBP_IMMUNE_RESPONSE_REGULATING_CELL_SURFACE_RECEPTOR_SIGNALING_PATHWAY		282	0.4363916	2.1138964	0.0	4.9699255E-4	0.021	4185	tags=40%, list=21%, signal=50%	
GOBP_GERMINAL_CENTER_FORMATION	GOBP_GERMINAL_CENTER_FORMATION		16	0.7501126	2.111559	0.0	5.314062E-4	0.023	1047	tags=44%, list=5%, signal=46%	
GOBP_LEUKOCYTE_PROLIFERATION	GOBP_LEUKOCYTE_PROLIFERATION		359	0.42845163	2.1081936	0.0	5.646304E-4	0.024	3310	tags=36%, list=17%, signal=42%	
GOBP_REGULATION_OF_CD4_POSITIVE_ALPHA_BETA_T_CELL_DIFFERENTIATION	GOBP_REGULATION_OF_CD4_POSITIVE_ALPHA_BETA_T_CELL_DIFFERENTIATION		58	0.5476369	2.1060963	0.0	5.53977E-4	0.024	2061	tags=41%, list=10%, signal=46%	
GOBP_POSITIVE_REGULATION_OF_LEUKOCYTE_MEDIATED_IMMUNITY	GOBP_POSITIVE_REGULATION_OF_LEUKOCYTE_MEDIATED_IMMUNITY		162	0.470698	2.1029372	0.0	5.646291E-4	0.025	4168	tags=44%, list=21%, signal=55%	
GOBP_REGULATION_OF_TOLERANCE_INDUCTION	GOBP_REGULATION_OF_TOLERANCE_INDUCTION		20	0.6984574	2.0990171	0.0	5.955835E-4	0.026	4335	tags=65%, list=22%, signal=83%	
GOBP_T_CELL_ACTIVATION_INVOLVED_IN_IMMUNE_RESPONSE	GOBP_T_CELL_ACTIVATION_INVOLVED_IN_IMMUNE_RESPONSE		110	0.48738554	2.096263	0.0	6.052397E-4	0.027	3304	tags=43%, list=17%, signal=51%	
GOBP_I_KAPPAB_PHOSPHORYLATION	GOBP_I_KAPPAB_PHOSPHORYLATION		17	0.7269884	2.0939252	0.0	6.144596E-4	0.028	2806	tags=53%, list=14%, signal=62%	
GOBP_CELL_ACTIVATION_INVOLVED_IN_IMMUNE_RESPONSE	GOBP_CELL_ACTIVATION_INVOLVED_IN_IMMUNE_RESPONSE		293	0.4366784	2.0936155	0.0	6.038654E-4	0.028	3366	tags=37%, list=17%, signal=43%	
GOBP_REGULATION_OF_ADAPTIVE_IMMUNE_RESPONSE	GOBP_REGULATION_OF_ADAPTIVE_IMMUNE_RESPONSE		223	0.44615448	2.0822937	0.0	7.6508155E-4	0.037	4106	tags=40%, list=21%, signal=50%	
GOBP_REGULATION_OF_LEUKOCYTE_PROLIFERATION	GOBP_REGULATION_OF_LEUKOCYTE_PROLIFERATION		270	0.4375856	2.0795498	0.0	7.7141664E-4	0.038	3385	tags=37%, list=17%, signal=44%	
GOBP_POSITIVE_REGULATION_OF_LEUKOCYTE_PROLIFERATION	GOBP_POSITIVE_REGULATION_OF_LEUKOCYTE_PROLIFERATION		164	0.46249732	2.0786746	0.0	7.5877045E-4	0.038	4258	tags=44%, list=22%, signal=55%	
GOBP_LEUKOCYTE_MEDIATED_IMMUNITY	GOBP_LEUKOCYTE_MEDIATED_IMMUNITY		484	0.4149896	2.0774307	0.0	7.6458114E-4	0.039	4106	tags=37%, list=21%, signal=46%	
GOBP_POSITIVE_REGULATION_OF_IMMUNE_EFFECTOR_PROCESS	GOBP_POSITIVE_REGULATION_OF_IMMUNE_EFFECTOR_PROCESS		272	0.434421	2.0741327	0.0	8.0602296E-4	0.042	4705	tags=44%, list=24%, signal=57%	
GOBP_NEGATIVE_REGULATION_OF_VIRAL_PROCESS	GOBP_NEGATIVE_REGULATION_OF_VIRAL_PROCESS		99	0.49219453	2.0679033	0.0	9.871961E-4	0.053	4760	tags=45%, list=24%, signal=60%	
GOBP_POSITIVE_REGULATION_OF_B_CELL_ACTIVATION	GOBP_POSITIVE_REGULATION_OF_B_CELL_ACTIVATION		87	0.49863032	2.0671678	0.0	9.7200845E-4	0.053	3080	tags=36%, list=16%, signal=42%	
GOBP_NATURAL_KILLER_CELL_MEDIATED_IMMUNITY	GOBP_NATURAL_KILLER_CELL_MEDIATED_IMMUNITY		73	0.5189405	2.0644047	0.0	0.0010081868	0.056	4106	tags=53%, list=21%, signal=67%	
GOBP_NEGATIVE_REGULATION_OF_CYTOKINE_PRODUCTION_INVOLVED_IN_IMMUNE_RESPONSE	GOBP_NEGATIVE_REGULATION_OF_CYTOKINE_PRODUCTION_INVOLVED_IN_IMMUNE_RESPONSE		33	0.60656446	2.0616536	0.0	0.001009876	0.057	3310	tags=45%, list=17%, signal=55%	
GOBP_POSITIVE_REGULATION_OF_REGULATORY_T_CELL_DIFFERENTIATION	GOBP_POSITIVE_REGULATION_OF_REGULATORY_T_CELL_DIFFERENTIATION		21	0.6718229	2.0608478	0.0	0.0010120467	0.058	1402	tags=52%, list=7%, signal=56%	
GOBP_ANTIGEN_PROCESSING_AND_PRESENTATION_OF_PEPTIDE_OR_POLYSACCHARIDE_ANTIGEN_VIA_MHC_CLASS_II	GOBP_ANTIGEN_PROCESSING_AND_PRESENTATION_OF_PEPTIDE_OR_POLYSACCHARIDE_ANTIGEN_VIA_MHC_CLASS_II		27	0.6401725	2.0602367	0.0	9.973793E-4	0.058	1598	tags=52%, list=8%, signal=56%	
GOBP_REGULATION_OF_CELL_KILLING	GOBP_REGULATION_OF_CELL_KILLING		123	0.46987608	2.0589342	0.0	0.0010149541	0.06	4106	tags=46%, list=21%, signal=58%	
GOBP_RESPONSE_TO_VIRUS	GOBP_RESPONSE_TO_VIRUS		341	0.42150292	2.0562062	0.0	0.0010643634	0.064	3747	tags=34%, list=19%, signal=41%	
GOBP_T_CELL_LINEAGE_COMMITMENT	GOBP_T_CELL_LINEAGE_COMMITMENT		34	0.5994102	2.05354	0.0	0.001080638	0.066	2259	tags=44%, list=11%, signal=50%	
GOBP_TOLERANCE_INDUCTION	GOBP_TOLERANCE_INDUCTION		29	0.6289167	2.0529373	0.0	0.0010968641	0.068	4335	tags=62%, list=22%, signal=79%	
GOBP_GAMMA_DELTA_T_CELL_ACTIVATION	GOBP_GAMMA_DELTA_T_CELL_ACTIVATION		22	0.65750855	2.0507193	0.0	0.0010974462	0.069	3101	tags=68%, list=16%, signal=81%	
GOBP_REGULATION_OF_B_CELL_PROLIFERATION	GOBP_REGULATION_OF_B_CELL_PROLIFERATION		68	0.5265602	2.0447772	0.0	0.0012182596	0.078	3385	tags=47%, list=17%, signal=57%	
GOBP_POSITIVE_REGULATION_OF_CELL_KILLING	GOBP_POSITIVE_REGULATION_OF_CELL_KILLING		85	0.49486172	2.0405886	0.0	0.0013353894	0.086	4106	tags=51%, list=21%, signal=64%	
GOBP_MYELOID_LEUKOCYTE_ACTIVATION	GOBP_MYELOID_LEUKOCYTE_ACTIVATION		248	0.4329973	2.0384367	0.0	0.0013762391	0.09	4420	tags=40%, list=22%, signal=50%	
GOBP_POSITIVE_REGULATION_OF_ERYTHROCYTE_DIFFERENTIATION	GOBP_POSITIVE_REGULATION_OF_ERYTHROCYTE_DIFFERENTIATION		27	0.628549	2.0373468	0.0	0.0013871741	0.092	3030	tags=41%, list=15%, signal=48%	
GOBP_T_CELL_MIGRATION	GOBP_T_CELL_MIGRATION		67	0.52122116	2.036913	0.0	0.001369615	0.092	3973	tags=49%, list=20%, signal=61%	
GOBP_ADAPTIVE_IMMUNE_RESPONSE_BASED_ON_SOMATIC_RECOMBINATION_OF_IMMUNE_RECEPTORS_BUILT_FROM_IMMUNOGLOBULIN_SUPERFAMILY_DOMAINS	GOBP_ADAPTIVE_IMMUNE_RESPONSE_BASED_ON_SOMATIC_RECOMBINATION_OF_IMMUNE_RECEPTORS_BUILT_FROM_IMMUNOGLOBULIN_SUPERFAMILY_DOMAINS		406	0.40768868	2.034332	0.0	0.0014228853	0.096	3443	tags=34%, list=17%, signal=41%	
GOBP_LYMPHOCYTE_MEDIATED_IMMUNITY	GOBP_LYMPHOCYTE_MEDIATED_IMMUNITY		383	0.41252246	2.0326436	0.0	0.0014192453	0.096	3443	tags=34%, list=17%, signal=41%	
GOBP_REGULATION_OF_ANTIGEN_RECEPTOR_MEDIATED_SIGNALING_PATHWAY	GOBP_REGULATION_OF_ANTIGEN_RECEPTOR_MEDIATED_SIGNALING_PATHWAY		65	0.523397	2.0312803	0.0	0.001484809	0.102	3405	tags=46%, list=17%, signal=56%	
GOBP_REGULATION_OF_CELL_CELL_ADHESION	GOBP_REGULATION_OF_CELL_CELL_ADHESION		472	0.4046301	2.0275795	0.0	0.0016037931	0.11	4635	tags=41%, list=23%, signal=52%	
GOBP_IMMUNE_RESPONSE_REGULATING_SIGNALING_PATHWAY	GOBP_IMMUNE_RESPONSE_REGULATING_SIGNALING_PATHWAY		465	0.40012592	2.026392	0.0	0.00162496	0.111	3570	tags=34%, list=18%, signal=40%	
GOBP_INTERFERON_ALPHA_PRODUCTION	GOBP_INTERFERON_ALPHA_PRODUCTION		35	0.5879009	2.0226033	0.0	0.0017646529	0.122	4120	tags=49%, list=21%, signal=61%	
GOBP_NEGATIVE_REGULATION_OF_B_CELL_ACTIVATION	GOBP_NEGATIVE_REGULATION_OF_B_CELL_ACTIVATION		36	0.5880746	2.0218818	0.0	0.0017573795	0.123	3385	tags=56%, list=17%, signal=67%	
GOBP_REGULATION_OF_HEMOPOIESIS	GOBP_REGULATION_OF_HEMOPOIESIS		425	0.40292406	2.0212965	0.0	0.0017499846	0.124	4627	tags=40%, list=23%, signal=51%	
GOBP_INDOLE_CONTAINING_COMPOUND_METABOLIC_PROCESS	GOBP_INDOLE_CONTAINING_COMPOUND_METABOLIC_PROCESS		24	0.64813143	2.0155473	0.0	0.0019737515	0.14	2900	tags=50%, list=15%, signal=59%	
GOBP_POSITIVE_REGULATION_OF_ALPHA_BETA_T_CELL_ACTIVATION	GOBP_POSITIVE_REGULATION_OF_ALPHA_BETA_T_CELL_ACTIVATION		78	0.49683514	2.0143802	0.0	0.0019767922	0.142	4803	tags=53%, list=24%, signal=69%	
GOBP_POSITIVE_REGULATION_OF_INTERFERON_ALPHA_PRODUCTION	GOBP_POSITIVE_REGULATION_OF_INTERFERON_ALPHA_PRODUCTION		27	0.6131766	2.0118625	0.0	0.0020046597	0.146	4668	tags=56%, list=24%, signal=73%	
GOBP_POSITIVE_REGULATION_OF_ADAPTIVE_IMMUNE_RESPONSE	GOBP_POSITIVE_REGULATION_OF_ADAPTIVE_IMMUNE_RESPONSE		147	0.45327708	2.0076258	0.0	0.002130733	0.156	4106	tags=40%, list=21%, signal=50%	
GOBP_REGULATION_OF_LEUKOCYTE_DIFFERENTIATION	GOBP_REGULATION_OF_LEUKOCYTE_DIFFERENTIATION		343	0.41244242	2.0065098	0.0	0.0021564523	0.158	4627	tags=42%, list=23%, signal=53%	
GOBP_POSITIVE_REGULATION_OF_LYMPHOCYTE_MIGRATION	GOBP_POSITIVE_REGULATION_OF_LYMPHOCYTE_MIGRATION		43	0.5573207	2.0035086	0.0	0.002290715	0.168	4627	tags=58%, list=23%, signal=76%	
GOBP_POSITIVE_REGULATION_OF_CELL_ADHESION	GOBP_POSITIVE_REGULATION_OF_CELL_ADHESION		489	0.3972665	2.0017111	0.0	0.0023139515	0.17	4537	tags=38%, list=23%, signal=48%	
GOBP_B_CELL_DIFFERENTIATION	GOBP_B_CELL_DIFFERENTIATION		149	0.4494327	2.0012982	0.0	0.002289594	0.17	6174	tags=54%, list=31%, signal=78%	
GOBP_T_CELL_DIFFERENTIATION_IN_THYMUS	GOBP_T_CELL_DIFFERENTIATION_IN_THYMUS		104	0.47128758	1.9973015	0.0	0.002441616	0.185	5393	tags=54%, list=27%, signal=74%	
GOBP_POSITIVE_REGULATION_OF_CYTOKINE_PRODUCTION	GOBP_POSITIVE_REGULATION_OF_CYTOKINE_PRODUCTION		486	0.3953162	1.9958146	0.0	0.0024976712	0.191	4430	tags=35%, list=22%, signal=44%	
GOBP_REGULATION_OF_PRODUCTION_OF_MOLECULAR_MEDIATOR_OF_IMMUNE_RESPONSE	GOBP_REGULATION_OF_PRODUCTION_OF_MOLECULAR_MEDIATOR_OF_IMMUNE_RESPONSE		193	0.4344915	1.9939203	0.0	0.0025756431	0.198	4705	tags=39%, list=24%, signal=51%	
GOBP_REGULATION_OF_VIRAL_PROCESS	GOBP_REGULATION_OF_VIRAL_PROCESS		166	0.43974993	1.9934691	0.0	0.0025609774	0.199	5043	tags=42%, list=26%, signal=55%	
GOBP_POSITIVE_REGULATION_OF_T_CELL_PROLIFERATION	GOBP_POSITIVE_REGULATION_OF_T_CELL_PROLIFERATION		106	0.46877018	1.992467	0.0	0.0026030533	0.205	4022	tags=45%, list=20%, signal=57%	
GOBP_REGULATION_OF_ALPHA_BETA_T_CELL_DIFFERENTIATION	GOBP_REGULATION_OF_ALPHA_BETA_T_CELL_DIFFERENTIATION		79	0.4891467	1.9922504	0.0	0.0026328755	0.21	2061	tags=35%, list=10%, signal=39%	
GOBP_NATURAL_KILLER_CELL_ACTIVATION	GOBP_NATURAL_KILLER_CELL_ACTIVATION		80	0.48596987	1.9916195	0.0	0.0026400462	0.211	5043	tags=51%, list=26%, signal=69%	
GOBP_CALCIUM_ION_TRANSMEMBRANE_IMPORT_INTO_CYTOSOL	GOBP_CALCIUM_ION_TRANSMEMBRANE_IMPORT_INTO_CYTOSOL		183	0.4340961	1.9914043	0.0	0.0026252638	0.212	4462	tags=37%, list=23%, signal=48%	
GOBP_DEFENSE_RESPONSE_TO_VIRUS	GOBP_DEFENSE_RESPONSE_TO_VIRUS		285	0.4125845	1.9907045	0.0	0.0026321083	0.215	4892	tags=39%, list=25%, signal=51%	
GOBP_REGULATION_OF_NATURAL_KILLER_CELL_MEDIATED_IMMUNITY	GOBP_REGULATION_OF_NATURAL_KILLER_CELL_MEDIATED_IMMUNITY		55	0.5285201	1.9902296	0.0	0.0026609374	0.218	3788	tags=53%, list=19%, signal=65%	
GOBP_INTERLEUKIN_12_PRODUCTION	GOBP_INTERLEUKIN_12_PRODUCTION		64	0.5104161	1.9888028	0.0	0.0026783664	0.221	4022	tags=47%, list=20%, signal=59%	
GOBP_NEGATIVE_REGULATION_OF_LYMPHOCYTE_MEDIATED_IMMUNITY	GOBP_NEGATIVE_REGULATION_OF_LYMPHOCYTE_MEDIATED_IMMUNITY		53	0.5325714	1.9876134	0.0015082957	0.0027586205	0.23	3385	tags=45%, list=17%, signal=54%	
GOBP_NEGATIVE_REGULATION_OF_LYMPHOCYTE_ACTIVATION	GOBP_NEGATIVE_REGULATION_OF_LYMPHOCYTE_ACTIVATION		163	0.44173676	1.986193	0.0	0.002806508	0.235	3971	tags=43%, list=20%, signal=53%	
GOBP_CD4_POSITIVE_OR_CD8_POSITIVE_ALPHA_BETA_T_CELL_LINEAGE_COMMITMENT	GOBP_CD4_POSITIVE_OR_CD8_POSITIVE_ALPHA_BETA_T_CELL_LINEAGE_COMMITMENT		27	0.6120322	1.9853002	0.0	0.0028013664	0.237	2259	tags=48%, list=11%, signal=54%	
GOBP_POSITIVE_REGULATION_OF_MONONUCLEAR_CELL_MIGRATION	GOBP_POSITIVE_REGULATION_OF_MONONUCLEAR_CELL_MIGRATION		94	0.4735344	1.9812864	0.0	0.0029699674	0.254	4627	tags=47%, list=23%, signal=61%	
