NAME	GS<br> follow link to MSigDB	GS DETAILS	SIZE	ES	NES	NOM p-val	FDR q-val	FWER p-val	RANK AT MAX	LEADING EDGE	
GOBP_ORGANELLE_FISSION	GOBP_ORGANELLE_FISSION	Details ...	475	-0.24643965	---	---	1.0	0.0	2559	tags=23%, list=13%, signal=26%	
GOBP_RIBONUCLEOPROTEIN_COMPLEX_BIOGENESIS	GOBP_RIBONUCLEOPROTEIN_COMPLEX_BIOGENESIS	Details ...	424	-0.15246895	---	---	1.0	0.0	4891	tags=33%, list=25%, signal=43%	
GOBP_PROTON_MOTIVE_FORCE_DRIVEN_ATP_SYNTHESIS	GOBP_PROTON_MOTIVE_FORCE_DRIVEN_ATP_SYNTHESIS	Details ...	70	-0.7401826	-3.611377	0.0	0.0	0.0	3554	tags=79%, list=18%, signal=95%	
GOBP_TRANSLATION_AT_SYNAPSE	GOBP_TRANSLATION_AT_SYNAPSE	Details ...	48	-0.7139325	-3.2596922	0.0	0.0	0.0	5560	tags=96%, list=28%, signal=133%	
GOBP_NADH_DEHYDROGENASE_COMPLEX_ASSEMBLY	GOBP_NADH_DEHYDROGENASE_COMPLEX_ASSEMBLY	Details ...	61	-0.67034566	-3.1851673	0.0	0.0	0.0	4909	tags=79%, list=25%, signal=104%	
GOBP_OXIDATIVE_PHOSPHORYLATION	GOBP_OXIDATIVE_PHOSPHORYLATION	Details ...	142	-0.55242634	-3.1109173	0.0	0.0	0.0	3759	tags=60%, list=19%, signal=73%	
GOBP_MITOCHONDRIAL_RESPIRATORY_CHAIN_COMPLEX_ASSEMBLY	GOBP_MITOCHONDRIAL_RESPIRATORY_CHAIN_COMPLEX_ASSEMBLY	Details ...	100	-0.560986	-2.9757357	0.0	0.0	0.0	5142	tags=66%, list=26%, signal=89%	
GOBP_ATP_BIOSYNTHETIC_PROCESS	GOBP_ATP_BIOSYNTHETIC_PROCESS	Details ...	98	-0.5724428	-2.9103498	0.0	0.0	0.0	3554	tags=63%, list=18%, signal=77%	
GOBP_ELECTRON_TRANSPORT_CHAIN	GOBP_ELECTRON_TRANSPORT_CHAIN	Details ...	108	-0.54029936	-2.8885958	0.0	0.0	0.0	5142	tags=71%, list=26%, signal=96%	
GOBP_AEROBIC_ELECTRON_TRANSPORT_CHAIN	GOBP_AEROBIC_ELECTRON_TRANSPORT_CHAIN	Details ...	63	-0.570487	-2.8651202	0.0	0.0	0.0	3864	tags=65%, list=20%, signal=81%	
GOBP_ATP_SYNTHESIS_COUPLED_ELECTRON_TRANSPORT	GOBP_ATP_SYNTHESIS_COUPLED_ELECTRON_TRANSPORT	Details ...	77	-0.582071	-2.8584857	0.0	0.0	0.0	3864	tags=64%, list=20%, signal=79%	
GOBP_PROTEIN_LOCALIZATION_TO_CHROMOSOME_CENTROMERIC_REGION	GOBP_PROTEIN_LOCALIZATION_TO_CHROMOSOME_CENTROMERIC_REGION	Details ...	24	-0.7124658	-2.7634034	0.0	0.0	0.0	2440	tags=54%, list=12%, signal=62%	
GOBP_NUCLEOSIDE_TRIPHOSPHATE_BIOSYNTHETIC_PROCESS	GOBP_NUCLEOSIDE_TRIPHOSPHATE_BIOSYNTHETIC_PROCESS	Details ...	119	-0.5048308	-2.7614994	0.0	0.0	0.0	3665	tags=58%, list=19%, signal=71%	
GOBP_SPINDLE_CHECKPOINT_SIGNALING	GOBP_SPINDLE_CHECKPOINT_SIGNALING	Details ...	53	-0.60479295	-2.7576997	0.0	0.0	0.0	2519	tags=51%, list=13%, signal=58%	
GOBP_CHROMOSOME_SEPARATION	GOBP_CHROMOSOME_SEPARATION	Details ...	80	-0.53215307	-2.7368846	0.0	0.0	0.0	2519	tags=45%, list=13%, signal=51%	
GOBP_MITOTIC_SISTER_CHROMATID_SEPARATION	GOBP_MITOTIC_SISTER_CHROMATID_SEPARATION	Details ...	61	-0.55507267	-2.7330465	0.0	0.0	0.0	2519	tags=48%, list=13%, signal=54%	
GOBP_AEROBIC_RESPIRATION	GOBP_AEROBIC_RESPIRATION	Details ...	188	-0.48069283	-2.72752	0.0	0.0	0.0	3864	tags=54%, list=20%, signal=66%	
GOBP_CELLULAR_RESPIRATION	GOBP_CELLULAR_RESPIRATION	Details ...	240	-0.42797905	-2.658936	0.0	0.0	0.0	3901	tags=49%, list=20%, signal=61%	
GOBP_REGULATION_OF_MITOTIC_SISTER_CHROMATID_SEGREGATION	GOBP_REGULATION_OF_MITOTIC_SISTER_CHROMATID_SEGREGATION	Details ...	56	-0.54891044	-2.584496	0.0	7.127193E-5	0.001	2519	tags=48%, list=13%, signal=55%	
GOBP_NEGATIVE_REGULATION_OF_CHROMOSOME_ORGANIZATION	GOBP_NEGATIVE_REGULATION_OF_CHROMOSOME_ORGANIZATION	Details ...	96	-0.47137776	-2.5682633	0.0	6.770833E-5	0.001	2519	tags=35%, list=13%, signal=40%	
GOBP_MITOCHONDRIAL_GENE_EXPRESSION	GOBP_MITOCHONDRIAL_GENE_EXPRESSION		167	-0.43789238	-2.5669112	0.0	6.448413E-5	0.001	4858	tags=49%, list=25%, signal=65%	
GOBP_MITOCHONDRIAL_TRANSLATION	GOBP_MITOCHONDRIAL_TRANSLATION		130	-0.46292987	-2.5445836	0.0	6.155303E-5	0.001	4048	tags=46%, list=20%, signal=58%	
GOBP_NEGATIVE_REGULATION_OF_NUCLEAR_DIVISION	GOBP_NEGATIVE_REGULATION_OF_NUCLEAR_DIVISION		65	-0.5159997	-2.442013	0.0	4.0438844E-4	0.007	2519	tags=45%, list=13%, signal=51%	
GOBP_ATTACHMENT_OF_SPINDLE_MICROTUBULES_TO_KINETOCHORE	GOBP_ATTACHMENT_OF_SPINDLE_MICROTUBULES_TO_KINETOCHORE		47	-0.5411942	-2.437238	0.0	3.8753892E-4	0.007	2397	tags=49%, list=12%, signal=56%	
GOBP_INTESTINAL_ABSORPTION	GOBP_INTESTINAL_ABSORPTION		39	-0.5536991	-2.4273255	0.0	3.7203735E-4	0.007	3564	tags=41%, list=18%, signal=50%	
GOBP_PYROPTOSIS	GOBP_PYROPTOSIS		40	-0.54236645	-2.3880625	0.0	5.601067E-4	0.011	2962	tags=48%, list=15%, signal=56%	
GOBP_MITOCHONDRIAL_RNA_PROCESSING	GOBP_MITOCHONDRIAL_RNA_PROCESSING		20	-0.6638442	-2.37654	0.0	5.39362E-4	0.011	5804	tags=90%, list=29%, signal=127%	
GOBP_MITOTIC_SISTER_CHROMATID_SEGREGATION	GOBP_MITOTIC_SISTER_CHROMATID_SEGREGATION		177	-0.41752118	-2.3702273	0.0	5.693167E-4	0.012	2559	tags=36%, list=13%, signal=41%	
GOBP_MITOTIC_METAPHASE_CHROMOSOME_ALIGNMENT	GOBP_MITOTIC_METAPHASE_CHROMOSOME_ALIGNMENT		57	-0.49708202	-2.363412	0.0	6.4090407E-4	0.014	2470	tags=40%, list=12%, signal=46%	
GOBP_MITOCHONDRIAL_ELECTRON_TRANSPORT_CYTOCHROME_C_TO_OXYGEN	GOBP_MITOCHONDRIAL_ELECTRON_TRANSPORT_CYTOCHROME_C_TO_OXYGEN		18	-0.6506854	-2.3372114	0.0	7.117534E-4	0.016	3752	tags=67%, list=19%, signal=82%	
GOBP_POSITIVE_REGULATION_OF_CHROMOSOME_SEGREGATION	GOBP_POSITIVE_REGULATION_OF_CHROMOSOME_SEGREGATION		29	-0.55724424	-2.305413	0.0	9.880667E-4	0.023	2214	tags=45%, list=11%, signal=50%	
GOBP_CENTROMERE_COMPLEX_ASSEMBLY	GOBP_CENTROMERE_COMPLEX_ASSEMBLY		27	-0.57767147	-2.3025653	0.0	9.571896E-4	0.023	3643	tags=67%, list=18%, signal=82%	
GOBP_POSITIVE_REGULATION_OF_CHROMOSOME_SEPARATION	GOBP_POSITIVE_REGULATION_OF_CHROMOSOME_SEPARATION		28	-0.5866051	-2.3009124	0.0	9.2818384E-4	0.023	2214	tags=54%, list=11%, signal=60%	
GOBP_QUINONE_BIOSYNTHETIC_PROCESS	GOBP_QUINONE_BIOSYNTHETIC_PROCESS		16	-0.66321945	-2.2932873	0.0	0.0010138015	0.026	5061	tags=63%, list=26%, signal=84%	
GOBP_PROTEIN_LOCALIZATION_TO_CONDENSED_CHROMOSOME	GOBP_PROTEIN_LOCALIZATION_TO_CONDENSED_CHROMOSOME		15	-0.6783277	-2.2687383	0.0	0.0014389916	0.036	2440	tags=53%, list=12%, signal=61%	
GOBP_EPOXYGENASE_P450_PATHWAY	GOBP_EPOXYGENASE_P450_PATHWAY		16	-0.6589846	-2.26183	0.0	0.0015078456	0.039	1041	tags=44%, list=5%, signal=46%	
GOBP_METAPHASE_CHROMOSOME_ALIGNMENT	GOBP_METAPHASE_CHROMOSOME_ALIGNMENT		94	-0.430049	-2.2536483	0.0	0.0017229059	0.046	2470	tags=38%, list=12%, signal=44%	
GOBP_QUINONE_METABOLIC_PROCESS	GOBP_QUINONE_METABOLIC_PROCESS		22	-0.5949848	-2.2206783	0.0	0.0026221725	0.072	5531	tags=64%, list=28%, signal=88%	
GOBP_INTERSTRAND_CROSS_LINK_REPAIR	GOBP_INTERSTRAND_CROSS_LINK_REPAIR		33	-0.5192005	-2.1688437	0.0	0.0043140207	0.119	4479	tags=48%, list=23%, signal=63%	
GOBP_CHROMOSOME_SEGREGATION	GOBP_CHROMOSOME_SEGREGATION		402	-0.32823798	-2.1687565	0.0	0.00420617	0.119	2564	tags=29%, list=13%, signal=32%	
GOBP_CHROMOSOME_LOCALIZATION	GOBP_CHROMOSOME_LOCALIZATION		112	-0.3921548	-2.1649234	0.0	0.0042000865	0.12	2470	tags=33%, list=12%, signal=38%	
GOBP_REGULATION_OF_ATTACHMENT_OF_SPINDLE_MICROTUBULES_TO_KINETOCHORE	GOBP_REGULATION_OF_ATTACHMENT_OF_SPINDLE_MICROTUBULES_TO_KINETOCHORE		20	-0.6148507	-2.1605272	0.004651163	0.0043231454	0.127	2397	tags=55%, list=12%, signal=63%	
GOBP_RIBOSE_PHOSPHATE_BIOSYNTHETIC_PROCESS	GOBP_RIBOSE_PHOSPHATE_BIOSYNTHETIC_PROCESS		205	-0.3531748	-2.158864	0.0	0.0042541544	0.128	3692	tags=42%, list=19%, signal=52%	
GOBP_HOMOLOGOUS_RECOMBINATION	GOBP_HOMOLOGOUS_RECOMBINATION		60	-0.44993111	-2.156835	0.0	0.004219626	0.13	2185	tags=32%, list=11%, signal=35%	
GOBP_PYRIMIDINE_DEOXYRIBONUCLEOTIDE_METABOLIC_PROCESS	GOBP_PYRIMIDINE_DEOXYRIBONUCLEOTIDE_METABOLIC_PROCESS		21	-0.574752	-2.1512387	0.0	0.004392177	0.137	3046	tags=48%, list=15%, signal=56%	
GOBP_UBIQUINONE_METABOLIC_PROCESS	GOBP_UBIQUINONE_METABOLIC_PROCESS		19	-0.5806815	-2.1053932	0.0	0.0064136875	0.201	5531	tags=63%, list=28%, signal=88%	
GOBP_MITOCHONDRIAL_RNA_METABOLIC_PROCESS	GOBP_MITOCHONDRIAL_RNA_METABOLIC_PROCESS		53	-0.45063594	-2.0970352	0.0	0.006706649	0.213	5863	tags=58%, list=30%, signal=83%	
GOBP_POSITIVE_REGULATION_OF_MITOTIC_SISTER_CHROMATID_SEPARATION	GOBP_POSITIVE_REGULATION_OF_MITOTIC_SISTER_CHROMATID_SEPARATION		18	-0.60783917	-2.0919232	0.0	0.006819194	0.22	2214	tags=56%, list=11%, signal=63%	
GOBP_CYTOPLASMIC_TRANSLATION	GOBP_CYTOPLASMIC_TRANSLATION		149	-0.35983515	-2.0669057	0.0	0.008204048	0.259	4750	tags=54%, list=24%, signal=71%	
GOBP_REGULATION_OF_SPINDLE_CHECKPOINT	GOBP_REGULATION_OF_SPINDLE_CHECKPOINT		24	-0.54565305	-2.063018	0.0	0.0082300855	0.264	2519	tags=46%, list=13%, signal=52%	
GOBP_SISTER_CHROMATID_SEGREGATION	GOBP_SISTER_CHROMATID_SEGREGATION		217	-0.34623703	-2.05067	0.0	0.008938092	0.291	2559	tags=31%, list=13%, signal=35%	
GOBP_FEMALE_MEIOTIC_NUCLEAR_DIVISION	GOBP_FEMALE_MEIOTIC_NUCLEAR_DIVISION		42	-0.4638273	-2.0410814	0.0	0.0095632365	0.312	2440	tags=33%, list=12%, signal=38%	
GOBP_ACETYL_COA_METABOLIC_PROCESS	GOBP_ACETYL_COA_METABOLIC_PROCESS		34	-0.4870874	-2.0238502	0.0	0.01089609	0.35	2829	tags=41%, list=14%, signal=48%	
GOBP_SPINDLE_ASSEMBLY	GOBP_SPINDLE_ASSEMBLY		122	-0.37064466	-2.0183609	0.0	0.011365185	0.367	2559	tags=34%, list=13%, signal=38%	
GOBP_MEIOTIC_CHROMOSOME_SEGREGATION	GOBP_MEIOTIC_CHROMOSOME_SEGREGATION		93	-0.38838923	-2.0077424	0.0	0.012154067	0.393	2458	tags=30%, list=12%, signal=34%	
GOBP_GLYCOSIDE_METABOLIC_PROCESS	GOBP_GLYCOSIDE_METABOLIC_PROCESS		19	-0.5557858	-1.99041	0.0	0.014261965	0.446	4876	tags=53%, list=25%, signal=70%	
GOBP_NUCLEOTIDE_SUGAR_BIOSYNTHETIC_PROCESS	GOBP_NUCLEOTIDE_SUGAR_BIOSYNTHETIC_PROCESS		18	-0.57805157	-1.9856133	0.0	0.0146997925	0.466	3610	tags=67%, list=18%, signal=81%	
GOBP_NUCLEOSIDE_PHOSPHATE_BIOSYNTHETIC_PROCESS	GOBP_NUCLEOSIDE_PHOSPHATE_BIOSYNTHETIC_PROCESS		256	-0.32528207	-1.9786956	0.0	0.01551589	0.49	3475	tags=38%, list=18%, signal=45%	
GOBP_CHROMOSOME_CONDENSATION	GOBP_CHROMOSOME_CONDENSATION		38	-0.46341255	-1.978197	0.0	0.015321501	0.492	1888	tags=34%, list=10%, signal=38%	
