NAME	GS<br> follow link to MSigDB	GS DETAILS	SIZE	ES	NES	NOM p-val	FDR q-val	FWER p-val	RANK AT MAX	LEADING EDGE	
GOBP_LIPID_DROPLET_ORGANIZATION	GOBP_LIPID_DROPLET_ORGANIZATION		38	0.40206265	1.363508	0.06896552	0.1416449	1.0	1132	tags=18%, list=6%, signal=20%	
GOBP_POSITIVE_REGULATION_OF_GLUCOSE_IMPORT	GOBP_POSITIVE_REGULATION_OF_GLUCOSE_IMPORT		40	0.40220904	1.3634216	0.073897496	0.14163777	1.0	5639	tags=45%, list=29%, signal=63%	
GOBP_RESPONSE_TO_PEPTIDE_HORMONE	GOBP_RESPONSE_TO_PEPTIDE_HORMONE		374	0.32321173	1.3623289	0.0030150753	0.14275408	1.0	5738	tags=37%, list=29%, signal=51%	
GOBP_DETECTION_OF_TEMPERATURE_STIMULUS_INVOLVED_IN_SENSORY_PERCEPTION_OF_PAIN	GOBP_DETECTION_OF_TEMPERATURE_STIMULUS_INVOLVED_IN_SENSORY_PERCEPTION_OF_PAIN		23	0.4520818	1.3617344	0.10064516	0.14330278	1.0	5213	tags=48%, list=26%, signal=65%	
GOBP_PROTEIN_KINASE_C_ACTIVATING_G_PROTEIN_COUPLED_RECEPTOR_SIGNALING_PATHWAY	GOBP_PROTEIN_KINASE_C_ACTIVATING_G_PROTEIN_COUPLED_RECEPTOR_SIGNALING_PATHWAY		23	0.446601	1.3617188	0.09056604	0.1432204	1.0	5554	tags=52%, list=28%, signal=72%	
GOBP_POSITIVE_REGULATION_OF_ORGAN_GROWTH	GOBP_POSITIVE_REGULATION_OF_ORGAN_GROWTH		61	0.37445086	1.3614843	0.06278027	0.14335471	1.0	4108	tags=39%, list=21%, signal=50%	
GOBP_POSITIVE_REGULATION_OF_PROTEASOMAL_PROTEIN_CATABOLIC_PROCESS	GOBP_POSITIVE_REGULATION_OF_PROTEASOMAL_PROTEIN_CATABOLIC_PROCESS		105	0.34844622	1.3614566	0.037194476	0.14329217	1.0	7142	tags=49%, list=36%, signal=76%	
GOBP_RESPONSE_TO_LIGHT_STIMULUS	GOBP_RESPONSE_TO_LIGHT_STIMULUS		313	0.32466307	1.360943	0.0040241447	0.14372991	1.0	6195	tags=41%, list=31%, signal=59%	
GOBP_NEGATIVE_REGULATION_OF_LEUKOCYTE_CHEMOTAXIS	GOBP_NEGATIVE_REGULATION_OF_LEUKOCYTE_CHEMOTAXIS		16	0.48654172	1.3609046	0.10239362	0.14368382	1.0	5581	tags=44%, list=28%, signal=61%	
GOBP_NEGATIVE_REGULATION_OF_TYPE_I_INTERFERON_PRODUCTION	GOBP_NEGATIVE_REGULATION_OF_TYPE_I_INTERFERON_PRODUCTION		45	0.39735392	1.3604777	0.07816092	0.14403537	1.0	3722	tags=31%, list=19%, signal=38%	
GOBP_FATTY_ACID_TRANSMEMBRANE_TRANSPORT	GOBP_FATTY_ACID_TRANSMEMBRANE_TRANSPORT		17	0.4810426	1.3600361	0.100662254	0.14443426	1.0	5680	tags=65%, list=29%, signal=91%	
GOBP_REGULATION_OF_CHEMOTAXIS	GOBP_REGULATION_OF_CHEMOTAXIS		206	0.33180216	1.3598349	0.012207528	0.14454377	1.0	6187	tags=38%, list=31%, signal=55%	
GOBP_REGULATION_OF_CELL_CYCLE_G1_S_PHASE_TRANSITION	GOBP_REGULATION_OF_CELL_CYCLE_G1_S_PHASE_TRANSITION		189	0.32967442	1.3596938	0.02034588	0.14461496	1.0	5840	tags=39%, list=30%, signal=55%	
GOBP_MAMMARY_GLAND_EPITHELIUM_DEVELOPMENT	GOBP_MAMMARY_GLAND_EPITHELIUM_DEVELOPMENT		76	0.36776358	1.35903	0.05378705	0.1452505	1.0	6004	tags=42%, list=30%, signal=60%	
GOBP_INSULIN_METABOLIC_PROCESS	GOBP_INSULIN_METABOLIC_PROCESS		18	0.47439092	1.358727	0.09677419	0.14548603	1.0	5379	tags=50%, list=27%, signal=69%	
GOBP_PROSTATE_GLAND_MORPHOGENESIS	GOBP_PROSTATE_GLAND_MORPHOGENESIS		33	0.42409992	1.3572668	0.07823961	0.14702234	1.0	5531	tags=52%, list=28%, signal=71%	
GOBP_POSITIVE_REGULATION_OF_CALCIUM_ION_IMPORT	GOBP_POSITIVE_REGULATION_OF_CALCIUM_ION_IMPORT		29	0.42773518	1.3571026	0.085290484	0.14711003	1.0	5663	tags=41%, list=29%, signal=58%	
GOBP_PYRAMIDAL_NEURON_DIFFERENTIATION	GOBP_PYRAMIDAL_NEURON_DIFFERENTIATION		19	0.47692925	1.357025	0.1130092	0.147105	1.0	6209	tags=63%, list=31%, signal=92%	
GOBP_NEGATIVE_REGULATION_OF_REGULATED_SECRETORY_PATHWAY	GOBP_NEGATIVE_REGULATION_OF_REGULATED_SECRETORY_PATHWAY		24	0.44501248	1.356767	0.09559748	0.1472718	1.0	2761	tags=25%, list=14%, signal=29%	
