NAME	GS<br> follow link to MSigDB	GS DETAILS	SIZE	ES	NES	NOM p-val	FDR q-val	FWER p-val	RANK AT MAX	LEADING EDGE	
GOBP_ANTIGEN_PROCESSING_AND_PRESENTATION_OF_EXOGENOUS_PEPTIDE_ANTIGEN_VIA_MHC_CLASS_II	GOBP_ANTIGEN_PROCESSING_AND_PRESENTATION_OF_EXOGENOUS_PEPTIDE_ANTIGEN_VIA_MHC_CLASS_II	Details ...	21	0.7302539	2.3172588	0.0	0.0	0.0	2738	tags=71%, list=14%, signal=83%	
GOBP_ANTIGEN_PROCESSING_AND_PRESENTATION_OF_EXOGENOUS_PEPTIDE_ANTIGEN	GOBP_ANTIGEN_PROCESSING_AND_PRESENTATION_OF_EXOGENOUS_PEPTIDE_ANTIGEN	Details ...	29	0.67446476	2.3063164	0.0	0.0016684186	0.003	2738	tags=59%, list=14%, signal=68%	
GOBP_ANTIGEN_PROCESSING_AND_PRESENTATION_OF_PEPTIDE_OR_POLYSACCHARIDE_ANTIGEN_VIA_MHC_CLASS_II	GOBP_ANTIGEN_PROCESSING_AND_PRESENTATION_OF_PEPTIDE_OR_POLYSACCHARIDE_ANTIGEN_VIA_MHC_CLASS_II	Details ...	27	0.68020654	2.295607	0.0	0.001475067	0.004	2738	tags=63%, list=14%, signal=73%	
GOBP_PEPTIDE_ANTIGEN_ASSEMBLY_WITH_MHC_PROTEIN_COMPLEX	GOBP_PEPTIDE_ANTIGEN_ASSEMBLY_WITH_MHC_PROTEIN_COMPLEX	Details ...	15	0.7954253	2.2587914	0.0	0.0016534836	0.006	2348	tags=73%, list=12%, signal=83%	
GOBP_ANTIGEN_PROCESSING_AND_PRESENTATION_OF_EXOGENOUS_ANTIGEN	GOBP_ANTIGEN_PROCESSING_AND_PRESENTATION_OF_EXOGENOUS_ANTIGEN	Details ...	35	0.62246764	2.1883178	0.0	0.004624949	0.021	2892	tags=51%, list=15%, signal=60%	
GOBP_ANTIGEN_PROCESSING_AND_PRESENTATION_OF_PEPTIDE_ANTIGEN	GOBP_ANTIGEN_PROCESSING_AND_PRESENTATION_OF_PEPTIDE_ANTIGEN	Details ...	65	0.5029665	2.0942426	0.0	0.020413814	0.109	2738	tags=37%, list=14%, signal=43%	
GOBP_REGULATION_OF_B_CELL_RECEPTOR_SIGNALING_PATHWAY	GOBP_REGULATION_OF_B_CELL_RECEPTOR_SIGNALING_PATHWAY	Details ...	18	0.6991168	2.088365	0.0	0.019072872	0.118	2832	tags=56%, list=14%, signal=65%	
GOBP_TRANSLATION_AT_SYNAPSE	GOBP_TRANSLATION_AT_SYNAPSE	Details ...	48	0.52906084	2.0154166	0.0	0.042452272	0.266	5861	tags=71%, list=30%, signal=100%	
GOBP_ANTIGEN_PROCESSING_AND_PRESENTATION	GOBP_ANTIGEN_PROCESSING_AND_PRESENTATION	Details ...	114	0.44816238	2.0058262	0.0	0.04300241	0.299	4677	tags=44%, list=24%, signal=57%	
GOBP_DENDRITIC_CELL_CHEMOTAXIS	GOBP_DENDRITIC_CELL_CHEMOTAXIS	Details ...	20	0.6350721	1.9759562	0.0	0.05852618	0.42	5995	tags=60%, list=30%, signal=86%	
GOBP_GLIAL_CELL_FATE_COMMITMENT	GOBP_GLIAL_CELL_FATE_COMMITMENT	Details ...	17	0.65042573	1.9316168	0.0	0.094910756	0.626	703	tags=35%, list=4%, signal=37%	
GOBP_NEGATIVE_REGULATION_OF_AMINO_ACID_TRANSPORT	GOBP_NEGATIVE_REGULATION_OF_AMINO_ACID_TRANSPORT	Details ...	19	0.64126927	1.9289321	0.0018214936	0.08994348	0.636	2913	tags=53%, list=15%, signal=62%	
GOBP_CELL_CYCLE_PHASE	GOBP_CELL_CYCLE_PHASE	Details ...	20	0.637566	1.9251827	0.0018691589	0.087275155	0.649	840	tags=30%, list=4%, signal=31%	
GOBP_GLUTAMATE_SECRETION	GOBP_GLUTAMATE_SECRETION	Details ...	36	0.53721976	1.9218669	0.0	0.084195465	0.657	3994	tags=47%, list=20%, signal=59%	
GOBP_CARTILAGE_CONDENSATION	GOBP_CARTILAGE_CONDENSATION	Details ...	16	0.65935886	1.899997	0.0	0.10090876	0.748	3476	tags=63%, list=18%, signal=76%	
GOBP_B_CELL_RECEPTOR_SIGNALING_PATHWAY	GOBP_B_CELL_RECEPTOR_SIGNALING_PATHWAY	Details ...	56	0.47918394	1.8909804	0.0	0.10491865	0.787	4246	tags=48%, list=21%, signal=61%	
GOBP_NEGATIVE_REGULATION_OF_AMINE_TRANSPORT	GOBP_NEGATIVE_REGULATION_OF_AMINE_TRANSPORT	Details ...	34	0.5206163	1.8498327	0.0	0.15933666	0.923	3926	tags=47%, list=20%, signal=59%	
GOBP_RADIAL_GLIAL_CELL_DIFFERENTIATION	GOBP_RADIAL_GLIAL_CELL_DIFFERENTIATION	Details ...	18	0.60839945	1.8483322	0.0037523452	0.15354978	0.925	3959	tags=50%, list=20%, signal=62%	
GOBP_NEURAL_NUCLEUS_DEVELOPMENT	GOBP_NEURAL_NUCLEUS_DEVELOPMENT	Details ...	24	0.56395537	1.8350731	0.0018975332	0.16825964	0.948	5631	tags=63%, list=28%, signal=87%	
GOBP_CYTOPLASMIC_TRANSLATION	GOBP_CYTOPLASMIC_TRANSLATION	Details ...	149	0.39086396	1.8340667	0.0	0.1614464	0.949	5861	tags=51%, list=30%, signal=72%	
GOBP_EXCITATORY_POSTSYNAPTIC_POTENTIAL	GOBP_EXCITATORY_POSTSYNAPTIC_POTENTIAL		90	0.42016345	1.8283079	0.0	0.16465876	0.961	3800	tags=40%, list=19%, signal=49%	
GOBP_V_D_J_RECOMBINATION	GOBP_V_D_J_RECOMBINATION		19	0.5940252	1.825442	0.0057471264	0.16279645	0.967	2300	tags=37%, list=12%, signal=42%	
GOBP_REGULATION_OF_POSTSYNAPTIC_MEMBRANE_POTENTIAL	GOBP_REGULATION_OF_POSTSYNAPTIC_MEMBRANE_POTENTIAL		126	0.39201728	1.8153579	0.0	0.17260903	0.98	4038	tags=37%, list=20%, signal=47%	
GOBP_REGULATION_OF_GLUTAMATE_SECRETION	GOBP_REGULATION_OF_GLUTAMATE_SECRETION		23	0.5567091	1.8055605	0.0	0.18336158	0.984	3296	tags=48%, list=17%, signal=57%	
GOBP_NEGATIVE_REGULATION_OF_ANTIGEN_RECEPTOR_MEDIATED_SIGNALING_PATHWAY	GOBP_NEGATIVE_REGULATION_OF_ANTIGEN_RECEPTOR_MEDIATED_SIGNALING_PATHWAY		30	0.520055	1.8042847	0.0019011407	0.17841372	0.985	2832	tags=37%, list=14%, signal=43%	
GOBP_N_TERMINAL_PROTEIN_AMINO_ACID_ACETYLATION	GOBP_N_TERMINAL_PROTEIN_AMINO_ACID_ACETYLATION		17	0.5969212	1.8011174	0.007259528	0.17723237	0.987	2246	tags=53%, list=11%, signal=60%	
GOBP_MICROTUBULE_BASED_PROTEIN_TRANSPORT	GOBP_MICROTUBULE_BASED_PROTEIN_TRANSPORT		16	0.6224015	1.7974683	0.0037664783	0.17784844	0.99	5174	tags=63%, list=26%, signal=85%	
GOBP_POSITIVE_REGULATION_OF_MYOBLAST_DIFFERENTIATION	GOBP_POSITIVE_REGULATION_OF_MYOBLAST_DIFFERENTIATION		44	0.48372927	1.7774391	0.0	0.21312098	0.998	2005	tags=32%, list=10%, signal=35%	
GOBP_BIOLOGICAL_PROCESS_INVOLVED_IN_INTRASPECIES_INTERACTION_BETWEEN_ORGANISMS	GOBP_BIOLOGICAL_PROCESS_INVOLVED_IN_INTRASPECIES_INTERACTION_BETWEEN_ORGANISMS		64	0.43950185	1.7740681	0.0	0.21325073	0.998	4289	tags=47%, list=22%, signal=60%	
GOBP_N_TERMINAL_PROTEIN_AMINO_ACID_MODIFICATION	GOBP_N_TERMINAL_PROTEIN_AMINO_ACID_MODIFICATION		27	0.533944	1.7728357	0.0036832413	0.20926392	0.998	2620	tags=48%, list=13%, signal=55%	
GOBP_CELL_AGGREGATION	GOBP_CELL_AGGREGATION		19	0.5807489	1.7672992	0.0038610038	0.21507424	1.0	4121	tags=58%, list=21%, signal=73%	
GOBP_SEMINIFEROUS_TUBULE_DEVELOPMENT	GOBP_SEMINIFEROUS_TUBULE_DEVELOPMENT		20	0.5702897	1.7579308	0.013645224	0.22866446	1.0	3146	tags=45%, list=16%, signal=53%	
GOBP_REGULATION_OF_AMPA_RECEPTOR_ACTIVITY	GOBP_REGULATION_OF_AMPA_RECEPTOR_ACTIVITY		23	0.5432667	1.7356292	0.003929273	0.27557313	1.0	4880	tags=61%, list=25%, signal=81%	
GOBP_REGULATION_OF_SKELETAL_MUSCLE_CONTRACTION	GOBP_REGULATION_OF_SKELETAL_MUSCLE_CONTRACTION		15	0.62050545	1.7282045	0.015717093	0.28816107	1.0	1079	tags=33%, list=5%, signal=35%	
GOBP_T_CELL_ACTIVATION_INVOLVED_IN_IMMUNE_RESPONSE	GOBP_T_CELL_ACTIVATION_INVOLVED_IN_IMMUNE_RESPONSE		110	0.3843429	1.7280407	0.0	0.28052703	1.0	3724	tags=37%, list=19%, signal=46%	
GOBP_GAMMA_AMINOBUTYRIC_ACID_SECRETION	GOBP_GAMMA_AMINOBUTYRIC_ACID_SECRETION		19	0.5734643	1.7178234	0.007518797	0.301009	1.0	6311	tags=68%, list=32%, signal=100%	
GOBP_SYNAPTIC_TRANSMISSION_GLUTAMATERGIC	GOBP_SYNAPTIC_TRANSMISSION_GLUTAMATERGIC		123	0.37282252	1.6965657	0.0017793594	0.3557532	1.0	6582	tags=54%, list=33%, signal=80%	
GOBP_B_CELL_PROLIFERATION	GOBP_B_CELL_PROLIFERATION		94	0.39059815	1.6947584	0.0	0.35244435	1.0	3066	tags=33%, list=16%, signal=39%	
GOBP_T_HELPER_17_CELL_LINEAGE_COMMITMENT	GOBP_T_HELPER_17_CELL_LINEAGE_COMMITMENT		16	0.57460403	1.6907833	0.016605167	0.3560496	1.0	3698	tags=50%, list=19%, signal=61%	
GOBP_ANTIGEN_PROCESSING_AND_PRESENTATION_OF_ENDOGENOUS_ANTIGEN	GOBP_ANTIGEN_PROCESSING_AND_PRESENTATION_OF_ENDOGENOUS_ANTIGEN		33	0.4849373	1.6849049	0.013011153	0.36653334	1.0	5603	tags=52%, list=28%, signal=72%	
