NAME	GS<br> follow link to MSigDB	GS DETAILS	SIZE	ES	NES	NOM p-val	FDR q-val	FWER p-val	RANK AT MAX	LEADING EDGE	
GOBP_CARDIAC_RIGHT_VENTRICLE_MORPHOGENESIS	GOBP_CARDIAC_RIGHT_VENTRICLE_MORPHOGENESIS		19	0.28688166	0.9360089	0.53229976	0.72945464	1.0	4565	tags=47%, list=23%, signal=62%	
GOBP_CD4_POSITIVE_ALPHA_BETA_T_CELL_CYTOKINE_PRODUCTION	GOBP_CD4_POSITIVE_ALPHA_BETA_T_CELL_CYTOKINE_PRODUCTION		26	0.26012263	0.9355149	0.56891495	0.7303513	1.0	4407	tags=31%, list=22%, signal=40%	
GOBP_REGULATION_OF_RECEPTOR_BINDING	GOBP_REGULATION_OF_RECEPTOR_BINDING		21	0.2764153	0.9352844	0.54761904	0.7306086	1.0	2822	tags=33%, list=14%, signal=39%	
GOBP_POSITIVE_REGULATION_OF_EMBRYONIC_DEVELOPMENT	GOBP_POSITIVE_REGULATION_OF_EMBRYONIC_DEVELOPMENT		19	0.2856192	0.9346548	0.5589744	0.7318643	1.0	2087	tags=21%, list=11%, signal=24%	
GOBP_CELLULAR_RESPONSE_TO_KETONE	GOBP_CELLULAR_RESPONSE_TO_KETONE		90	0.19568887	0.934092	0.6083916	0.7329633	1.0	5342	tags=36%, list=27%, signal=49%	
GOBP_DEMETHYLATION	GOBP_DEMETHYLATION		31	0.2471125	0.9340464	0.5589041	0.73272574	1.0	4052	tags=35%, list=20%, signal=45%	
GOBP_INTRACILIARY_TRANSPORT	GOBP_INTRACILIARY_TRANSPORT		52	0.2155253	0.93365	0.5786164	0.73342395	1.0	4247	tags=27%, list=21%, signal=34%	
GOBP_MEGAKARYOCYTE_DEVELOPMENT	GOBP_MEGAKARYOCYTE_DEVELOPMENT		25	0.26986435	0.933234	0.5365854	0.73417246	1.0	2961	tags=24%, list=15%, signal=28%	
GOBP_REGULATION_OF_B_CELL_ACTIVATION	GOBP_REGULATION_OF_B_CELL_ACTIVATION		138	0.18229684	0.93186224	0.6535088	0.73739815	1.0	6123	tags=34%, list=31%, signal=49%	
GOBP_RESPONSE_TO_HYDROPEROXIDE	GOBP_RESPONSE_TO_HYDROPEROXIDE		19	0.2857335	0.931585	0.5462185	0.7377666	1.0	6833	tags=58%, list=35%, signal=88%	
GOBP_POSITIVE_REGULATION_OF_PRODUCTION_OF_MOLECULAR_MEDIATOR_OF_IMMUNE_RESPONSE	GOBP_POSITIVE_REGULATION_OF_PRODUCTION_OF_MOLECULAR_MEDIATOR_OF_IMMUNE_RESPONSE		135	0.18570547	0.9305363	0.6475771	0.73999083	1.0	6730	tags=41%, list=34%, signal=61%	
GOBP_RECEPTOR_METABOLIC_PROCESS	GOBP_RECEPTOR_METABOLIC_PROCESS		80	0.20362553	0.9303819	0.61937714	0.7400264	1.0	4685	tags=31%, list=24%, signal=41%	
GOBP_PROTEIN_METHYLATION	GOBP_PROTEIN_METHYLATION		58	0.21345502	0.93035954	0.5611285	0.7397453	1.0	2461	tags=21%, list=12%, signal=24%	
GOBP_CELLULAR_RESPONSE_TO_GLUCOCORTICOID_STIMULUS	GOBP_CELLULAR_RESPONSE_TO_GLUCOCORTICOID_STIMULUS		45	0.22691643	0.93009436	0.57941175	0.74005353	1.0	3389	tags=27%, list=17%, signal=32%	
GOBP_REGULATION_OF_NUCLEOTIDE_METABOLIC_PROCESS	GOBP_REGULATION_OF_NUCLEOTIDE_METABOLIC_PROCESS		100	0.18947202	0.9295358	0.60674155	0.74117255	1.0	4617	tags=29%, list=23%, signal=38%	
GOBP_DEFENSE_RESPONSE_TO_GRAM_POSITIVE_BACTERIUM	GOBP_DEFENSE_RESPONSE_TO_GRAM_POSITIVE_BACTERIUM		100	0.1922054	0.92899895	0.634981	0.7421704	1.0	3900	tags=21%, list=20%, signal=26%	
GOBP_NEGATIVE_REGULATION_OF_TORC1_SIGNALING	GOBP_NEGATIVE_REGULATION_OF_TORC1_SIGNALING		42	0.23270251	0.92869186	0.5652174	0.7425903	1.0	2974	tags=21%, list=15%, signal=25%	
GOBP_WHITE_FAT_CELL_DIFFERENTIATION	GOBP_WHITE_FAT_CELL_DIFFERENTIATION		22	0.2773423	0.92845815	0.5591133	0.7428356	1.0	6125	tags=41%, list=31%, signal=59%	
GOBP_ASPARTATE_FAMILY_AMINO_ACID_METABOLIC_PROCESS	GOBP_ASPARTATE_FAMILY_AMINO_ACID_METABOLIC_PROCESS		38	0.23425049	0.92803764	0.55617976	0.7435718	1.0	3277	tags=29%, list=17%, signal=35%	
GOBP_FATTY_ACID_BIOSYNTHETIC_PROCESS	GOBP_FATTY_ACID_BIOSYNTHETIC_PROCESS		147	0.18248542	0.9275668	0.65	0.74442774	1.0	3559	tags=23%, list=18%, signal=28%	
GOBP_NUCLEAR_TRANSCRIBED_MRNA_CATABOLIC_PROCESS_NONSENSE_MEDIATED_DECAY	GOBP_NUCLEAR_TRANSCRIBED_MRNA_CATABOLIC_PROCESS_NONSENSE_MEDIATED_DECAY		46	0.2234561	0.9269806	0.6096866	0.7455711	1.0	3312	tags=24%, list=17%, signal=29%	
GOBP_REGULATION_OF_LEUKOCYTE_MEDIATED_IMMUNITY	GOBP_REGULATION_OF_LEUKOCYTE_MEDIATED_IMMUNITY		263	0.16530202	0.92649937	0.74496645	0.7464833	1.0	3250	tags=19%, list=16%, signal=22%	
GOBP_SENSORY_PERCEPTION_OF_TEMPERATURE_STIMULUS	GOBP_SENSORY_PERCEPTION_OF_TEMPERATURE_STIMULUS		33	0.2425955	0.9262828	0.5779037	0.74668187	1.0	6581	tags=45%, list=33%, signal=68%	
GOBP_NEUTRAL_LIPID_BIOSYNTHETIC_PROCESS	GOBP_NEUTRAL_LIPID_BIOSYNTHETIC_PROCESS		58	0.21468051	0.9255238	0.60674155	0.74823636	1.0	3716	tags=21%, list=19%, signal=25%	
GOBP_NEGATIVE_REGULATION_OF_PEPTIDYL_TYROSINE_PHOSPHORYLATION	GOBP_NEGATIVE_REGULATION_OF_PEPTIDYL_TYROSINE_PHOSPHORYLATION		53	0.217629	0.9254047	0.60534126	0.74820614	1.0	6978	tags=47%, list=35%, signal=73%	
GOBP_NEGATIVE_REGULATION_OF_PROTEIN_SECRETION	GOBP_NEGATIVE_REGULATION_OF_PROTEIN_SECRETION		86	0.19701816	0.9254032	0.6305085	0.74786866	1.0	5648	tags=33%, list=29%, signal=45%	
GOBP_N_TERMINAL_PROTEIN_AMINO_ACID_MODIFICATION	GOBP_N_TERMINAL_PROTEIN_AMINO_ACID_MODIFICATION		27	0.25888336	0.9248204	0.53457445	0.7490147	1.0	1569	tags=19%, list=8%, signal=20%	
