sample_id	Unassigned_335	c__Bacteroidia_257	c__Clostridia_258483_128	d__Bacteria_138	f__Acutalibacteraceae_220	f__Amphibacillaceae_399	f__Anaerotignaceae_215	f__Anaerotignaceae_315	f__Anaerovoracaceae_206	f__Anaerovoracaceae_356	f__Borkfalkiaceae_208	f__Burkholderiaceae_A_580492_400	f__Burkholderiaceae_A_592522_468	f__CAG-508_136	f__CAG-508_74	f__CAG-552_40	f__CAG-74_298	f__Cellulosilyticaceae_281	f__Christensenellaceae_296	f__Coprobacillaceae_180	f__Coprobacillaceae_291	f__DSM-8532_420	f__Dehalobacteriaceae_61	f__Eggerthellaceae_223	f__Enterobacteriaceae_A_108	f__Enterococcaceae_117	f__Gastranaerophilaceae_64	f__Lachnospiraceae_14	f__Lachnospiraceae_69	f__Muribaculaceae_5	f__Oscillospiraceae_88309_113	f__Oscillospiraceae_88309_44	f__Pasteurellaceae_154	f__Peptostreptococcaceae_256921_131	f__Pseudomonadaceae_364	f__QAKW01_437	f__Rikenellaceae_56	f__Ruminococcaceae_194	f__Streptococcaceae_462	f__Tannerellaceae_460	f__UBA1242_147	f__UBA1242_438	f__UBA660_166	f__UBA660_310	f___145	f___232	f___261	f___359	f___368	f___396	g__14-2	g__1XD42-69	g__51-20	g__Abiotrophia	g__Acetatifactor	g__Acetitomaculum	g__Acetobacter	g__Acinetobacter	g__Acutalibacter	g__Adlercreutzia_404199	g__Adlercreutzia_404218	g__Adlercreutzia_404257	g__Aerococcus	g__Aeromonas	g__Agathobacter_164117	g__Agathobacter_164119	g__Agathobaculum	g__Akkermansia	g__Alishewanella_662828	g__Alistipes_A_871400	g__Alistipes_A_871404	g__Alloprevotella	g__Anaerobutyricum	g__Anaerofustis	g__Anaeroglobus	g__Anaerostipes	g__Anaerotignum_189125	g__Anaerotruncus	g__Angelakisella	g__Avispirillum	g__BX12	g__Bacillus_P_294101	g__Bacteroides_H	g__Bariatricus	g__Bifidobacterium_388775	g__Bilifractor	g__Bilophila	g__Blautia_A_141780	g__Blautia_A_141781	g__Borkfalkia	g__Bradyrhizobium	g__Brevundimonas	g__Bulleidia	g__Burkholderia	g__Butyribacter	g__Butyricicoccus_A_77030	g__Butyricimonas	g__Butyrivibrio_A_180067	g__C-19	g__C-53	g__CAG-269	g__CAG-273	g__CAG-314	g__CAG-41	g__CAG-475	g__CAG-485	g__CAG-510	g__CAG-56	g__CAG-603	g__CAG-605	g__CAG-628	g__CAG-632	g__CAG-710	g__CAG-793	g__CAG-873	g__CAG-95	g__COE1	g__Catenibacterium	g__Cellulomonas	g__Centipeda	g__Choladousia	g__Christensenella	g__Chryseobacterium_796614	g__Clostridioides_A	g__Clostridium_AP	g__Clostridium_P	g__Clostridium_Q_134526	g__Clostridium_T	g__Collinsella	g__Coprenecus	g__Coprocola	g__Copromonas	g__Coprosoma	g__Corynebacterium	g__Cryptobacteroides	g__Curtobacterium	g__DONG20-135	g__Desulfovibrio_R_446353	g__Dialister	g__Dorea_A	g__Dubosiella	g__Duncaniella	g__Dwaynesavagella	g__Dysgonomonas	g__Dysosmobacter	g__ER4	g__Emergencia	g__Empedobacter_790298	g__Enterenecus	g__Enterocloster	g__Enteroscipio	g__Erysipelatoclostridium	g__Escherichia_710834	g__Eubacterium_F	g__Eubacterium_G	g__Eubacterium_J	g__Eubacterium_N	g__Eubacterium_Q	g__Eubacterium_R	g__Eubacterium_S	g__Evtepia	g__Faecalibacillus	g__Faecalibacterium	g__Faecalibaculum	g__Faecalimonas	g__Faecimonas	g__Faecisoma	g__Faecousia	g__Filifactor	g__Fimenecus	g__Frederiksenia	g__Frigoribacterium	g__Fusicatenibacter	g__Fusobacterium_A	g__Fusobacterium_C	g__G11	g__Gemella	g__Gemmiger_A_73129	g__Geobacillus	g__Gracilibacter	g__Granulicatella	g__Haemophilus_D_735815	g__Helicobacter_A_479689	g__Helicobacter_A_479734	g__Helicobacter_C_479931	g__Holdemanella	g__Holdemania	g__Howardella	g__Hungatella_A_128155	g__Hydrogeniiclostridium	g__Hydrogenoanaerobacterium	g__Intestinimonas	g__JC017	g__Kineothrix	g__Lachnoclostridium_A_130679	g__Lachnoclostridium_B	g__Lachnospira	g__Lacrimispora	g__Lactobacillus	g__Lactococcus_A_346120	g__Lampropedia	g__Lancefieldella	g__Lawsonibacter	g__Leptotrichia_A_993641	g__Ligilactobacillus	g__Limivicinus	g__Limosilactobacillus	g__Luxibacter	g__MD308	g__Macrococcus_B	g__Mailhella	g__Mammaliicoccus_319278	g__Massilioclostridium	g__Mediterraneibacter_A_155507	g__Megamonas	g__Merdicola	g__Merdisoma	g__Methanobrevibacter_A	g__Methylobacterium	g__Moraxella_C_651924	g__Mucispirillum	g__Muribacter	g__Muribaculum	g__Murimonas	g__Mycobacterium	g__NM07-P-09	g__Nanosyncoccus	g__Neisseria_563205	g__Novosphingobium_485351	g__Odoribacter_865974	g__Oliverpabstia	g__Onthenecus	g__Onthocola_B	g__Onthomonas	g__Oribacterium	g__Paludicola	g__Parabacteroides_B_862066	g__Paralachnospira	g__Paramuribaculum	g__Parasutterella	g__Parolsenella	g__Parvimonas	g__Pasteurella_736809	g__Pauljensenia	g__PeH17	g__Pelethenecus	g__Phascolarctobacterium_A	g__Phocaeicola_A_858004	g__Phocea	g__Porcincola	g__Porphyromonas_A_859423	g__Prevotella	g__Proteus	g__Pseudobutyricicoccus	g__Pseudoleptotrichia	g__QALR01	g__QAMM01	g__QWKK01	g__RUG11894	g__RUG12438	g__RUG13038	g__RUG13077	g__Robinsoniella	g__Romboutsia_B	g__Romboutsia_D	g__Roseburia	g__Roseomonas_A_507227	g__Rothia	g__Ructibacterium	g__Ruminiclostridium	g__Ruminiclostridium_E	g__Ruminococcus_B	g__Ruminococcus_C_58660	g__Ruminococcus_C_59129	g__Ruminococcus_E	g__Ruthenibacterium	g__SFMI01	g__Scatocola	g__Scatomonas	g__Schaedlerella	g__Scybalousia	g__Senegalimassilia	g__Sphingomonas_L_486704	g__Sporofaciens	g__Staphylococcus	g__Stercorousia	g__Streptococcus	g__TWA4	g__Terrisporobacter	g__Turicibacter	g__Turicimonas	g__UBA11490	g__UBA1259	g__UBA2658	g__UBA2730	g__UBA2813	g__UBA3263	g__UBA3282	g__UBA3789	g__UBA5905	g__UBA644	g__UBA6985	g__UBA7173	g__UBA7862	g__UBA9414	g__UBA946	g__UBA9715	g__UMGS1071	g__UMGS1449	g__UMGS1994	g__UMGS2069	g__UMGS872	g__Ursidibacter	g__Vagococcus_B	g__Veillonella_A	g__Velocimicrobium	g__Ventrimonas	g__Ventrisoma	g__WQSK01	g__WRMH01	g__Xylanivirga	g__ZJ304	g__Zag111	o__Bacteroidales_464	o__Christensenellales_93	o__Clostridiales_255	o__Oscillospirales_323	p__Firmicutes_A_198	is_treatment	antibiotic	treatment
A1.d4	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.5219260093127974	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.475873714373433	0.0	0.5321598526326562	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.03581845161950571	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.015350764979788161	0.0	0.06651998157908204	0.0	0.0	0.07163690323901142	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.3837691244947041	0.0	0.015350764979788161	0.0	0.010233843319858774	0.0	0.030701529959576323	85.23256408944378	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.04605229493936449	0.0	0.04605229493936449	1.6988179910965564	0.0	0.0	0.9875658803663718	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.17397533643759916	0.0	0.1176891981783759	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.030701529959576323	0.0	0.0	0.0	0.0	0.0	0.0	0.9415135854270072	0.0	0.0	0.09210458987872897	0.0	0.0	0.0	0.015350764979788161	0.0	0.0	0.0	0.04605229493936449	0.02046768663971755	0.0	0.03581845161950571	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.025584608299646934	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.025584608299646934	0.0	0.0	0.0	0.0	0.030701529959576323	0.0	0.0	0.0	0.04605229493936449	0.0	0.05628613825922326	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.5423936959525151	0.0	0.0	0.0	0.0	0.0	0.0	0.025584608299646934	0.0	0.0	0.025584608299646934	0.0	0.0	0.0	0.0409353732794351	0.0	0.634498285831244	0.10745535485851712	0.0	0.0	0.0	0.0	0.0	3.499974415391701	0.0	0.05628613825922326	0.0	0.0	0.025584608299646934	2.2719132170086485	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.010233843319858774	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.02046768663971755	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.015350764979788161	0.13815688481809343	0.0	0.025584608299646934	0.0	0.0	0.0	0.6856675024305379	0.0	0.0	0.0	0.0	0.010233843319858774	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.03581845161950571	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	ABX	amp	PO
A13.d4	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.253904951811232	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	37.09704220671319	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.03323363243602525	0.0	0.0	0.5898969757394482	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.1910933865071452	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.8973080757726819	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	5.574941841143236	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.8142239946826186	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.018943170488534	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.9720837487537387	0.0	0.6729810568295113	0.9887005649717513	0.0	0.0	0.0	0.0	0.0	0.08308408109006314	0.0	39.83050847457627	0.0	0.0	0.0	0.19940179461615154	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.02492522432701894	0.0	0.0	0.0	0.0	0.0	5.757726819541375	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	ABX	amp	IV
A14.d4	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0494338580502625	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	18.558409279204643	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	24.71692902513118	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.24855012427506212	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.3314001657000828	0.0	0.0	0.0	0.0	0.0	0.0	9.251587959127312	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.8227009113504555	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	7.760287213476941	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.187517260425297	0.0	1.104667219000276	2.7892847279756974	0.0	0.0	0.0	0.0	0.0	0.0	0.0	6.15851974592654	0.0	0.0	0.0	3.617785142225905	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.303783485225076	0.0	0.0	0.0	0.0	0.0	21.099143882905278	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	ABX	amp	IV
A15.d4	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.023349937733499377	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	6.499066002490659	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	28.027708592777085	0.0	0.0	0.0	0.023349937733499377	0.0	0.0	0.07004981320049813	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.07004981320049813	0.0	0.0	0.39694894146948945	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.023349937733499377	0.0	0.0	0.0	8.608343711083437	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	12.033001245330011	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.1478829389788294	0.0	0.0	0.0	0.0	0.0	0.038916562889165625	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	12.445516811955166	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	7.207347447073475	0.0	0.1478829389788294	0.863947696139477	0.0	0.0	0.0	0.0	0.0	0.031133250311332503	0.0	4.895703611457036	0.0	0.0	0.0	2.973225404732254	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	15.473225404732252	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	ABX	amp	IV
A16.d4	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.06656312402928777	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	6.493602544190519	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	27.912136676281342	0.0	0.0	0.0	0.02218770800976259	0.0	0.0	0.029583610679683455	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.07395902669920863	0.0	0.0	0.4511500628651726	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.029583610679683455	0.0	0.0	0.0	7.861844538125879	0.0	0.0	0.02218770800976259	0.0	0.0	0.0	0.0	0.0	0.0	0.0	11.72990163449449	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.14791805339841727	0.0	0.0	0.0	0.0	0.0	0.036979513349604316	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.014791805339841728	0.0	12.48428370682642	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	7.839656830116116	0.0	0.22927298276754682	0.6286517269432734	0.0	0.0	0.0	0.0	0.0	0.0	0.0	5.3102581170031815	0.0	0.0	0.0	2.921381554618741	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	15.694105465572074	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	ABX	amp	IV
A18.d4	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.050393065914130224	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	13.387757844520596	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.006719075455217362	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.18477457501847744	0.0	0.0	0.0	0.0	0.0	0.0	3.594705368541288	0.0	0.0	0.0	0.07726936773499966	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.10078613182826045	0.0	0.0	0.22508902774978162	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.010078613182826044	0.0	0.0	0.0	0.26204394275347714	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.5834845125310757	0.0	0.0	0.0	0.0	0.0	0.0	0.026876301820869447	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.2721225559363032	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	12.420210978969296	0.0	9.584761136867568	0.0	0.0	0.0	0.0	0.0	0.0	0.016797688638043404	0.0	0.0	0.0	0.0	0.0	0.04703352818652153	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.09406705637304309	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.016797688638043404	0.0	0.0	0.0	0.0	0.0	57.038231539340195	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	ABX	amp	IV
A2.d4	0.02798572727908766	0.0	0.04897502273840341	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.024487511369201704	0.0	0.0	0.0	0.0	34.471419576016224	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.02798572727908766	0.02798572727908766	0.0	0.1434268523053243	0.0	0.09445182956692086	0.0	0.04197859091863149	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.024487511369201704	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.010494647729657873	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.02798572727908766	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.059469670468061286	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.01399286363954383	0.0	0.0	0.01749107954942979	0.0	0.0	0.0	0.04897502273840341	0.0	0.11893934093612259	0.0	0.0	0.05597145455817532	0.04547680682851746	55.646120478555936	0.0	0.0	0.0	0.17141257958441192	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.5387252501224375	0.0	0.0	0.1259357727558945	0.038480375008745536	0.024487511369201704	0.0	0.0	0.0	0.020989295459315747	0.0	0.0	0.0	0.0	0.29385013643042046	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.01399286363954383	0.0	0.031483943188973615	0.0	0.580703841041069	0.0	0.0	0.08745539774714893	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.39180018190722726	0.01749107954942979	0.0	0.031483943188973615	0.0	0.0	0.01749107954942979	0.0	0.0	0.0	0.024487511369201704	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.08395718183726299	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.024487511369201704	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.006996431819771915	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.3987966137269992	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.055971454558175315	0.0	0.0	0.0	0.0	0.0	0.0	4.841530819282165	0.0	0.0	0.0	0.05597145455817532	0.0	0.5911984887707269	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.020989295459315747	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.024487511369201704	0.07696075001749107	0.0	0.0	0.0	0.0	0.20289652277338555	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.22738403414258726	0.0	0.0	0.0	ABX	amp	PO
