sample_id	Unassigned_335	c__Bacteroidia_257	c__Clostridia_258483_128	d__Bacteria_138	f__Acetobacteraceae	f__Acidaminococcaceae	f__Actinomycetaceae	f__Acutalibacteraceae	f__Aerococcaceae	f__Aeromonadaceae	f__Akkermansiaceae	f__Alteromonadaceae_665222	f__Amphibacillaceae	f__Anaerofustaceae	f__Anaeroplasmataceae	f__Anaerotignaceae	f__Anaerovoracaceae	f__Anoxybacillaceae	f__Atopobiaceae	f__Bacillaceae_H_294103	f__Bacteroidaceae	f__Beijerinckiaceae	f__Bifidobacteriaceae	f__Borkfalkiaceae	f__Burkholderiaceae_A_580492	f__Burkholderiaceae_A_592522	f__Burkholderiaceae_A_595427	f__Butyricicoccaceae	f__CAG-138	f__CAG-239	f__CAG-272	f__CAG-314	f__CAG-508	f__CAG-552	f__CAG-74	f__CAG-917	f__Caulobacteraceae	f__Cellulomonadaceae	f__Cellulosilyticaceae	f__Christensenellaceae	f__Clostridiaceae_222000	f__Coprobacillaceae	f__Coriobacteriaceae	f__DSM-27016_98371	f__DSM-8532	f__Dehalobacteriaceae	f__Desulfovibrionaceae	f__Dialisteraceae	f__Dysgonomonadaceae	f__Eggerthellaceae	f__Enterobacteriaceae_A	f__Enterococcaceae	f__Erysipelotrichaceae	f__Filifactoraceae_235824	f__Fusobacteriaceae_993521	f__Gastranaerophilaceae	f__Gemellaceae	f__Helicobacteraceae	f__Lachnospiraceae	f__Lactobacillaceae	f__Leptotrichiaceae	f__Marinifilaceae	f__Marinilabiliaceae	f__Megasphaeraceae	f__Methanobacteriaceae	f__Microbacteriaceae	f__Micrococcaceae	f__Moraxellaceae	f__Mucispirillaceae	f__Muribaculaceae	f__Mycobacteriaceae	f__Nanosyncoccaceae	f__Neisseriaceae_563222	f__Oscillospiraceae_45227	f__Oscillospiraceae_88309	f__Pasteurellaceae	f__Peptoniphilaceae	f__Peptostreptococcaceae_256921	f__Porphyromonadaceae	f__Pseudomonadaceae	f__QAKW01	f__Rikenellaceae	f__Ruminococcaceae	f__Selenomonadaceae_42771	f__Sphingomonadaceae	f__Staphylococcaceae	f__Streptococcaceae	f__Syntrophobotulaceae	f__Tannerellaceae	f__Turicibacteraceae	f__UBA1242	f__UBA1381	f__UBA644	f__UBA660	f__UBA932	f__Vagococcaceae	f__Veillonellaceae	f__Weeksellaceae	f__Xanthobacteraceae_503485	f__Xylanivirgaceae	o__Bacteroidales_464	o__Christensenellales_368	o__Christensenellales_93	o__Clostridiales_255	o__Lachnospirales_145	o__Lachnospirales_232	o__Lachnospirales_359	o__Oscillospirales_323	o__RFN20_396	o___261	p__Firmicutes_A_198	is_treatment	antibiotic	treatment
C11.d4	0.0	0.004308116491469929	0.0	0.038773048423229366	0.0	0.0	0.0	0.3640358435292091	0.004308116491469929	0.0	0.008616232982939858	0.0	0.0	0.0	0.1163191452696881	0.06892986386351888	0.006462174737204895	0.0	0.01292434947440979	0.0	15.524297777011894	0.0	0.06677580561778391	0.29079786317422024	0.0	0.0	0.10124073754954335	0.05169739789763916	0.0	0.0	0.08616232982939859	0.0430811649146993	0.7345338617956231	0.05815957263484405	0.0	0.0	0.0	0.0	0.0	0.0	0.006462174737204895	0.0	0.0	0.0	0.0	0.05815957263484405	0.056005514389109085	0.0	0.0	0.019386524211614683	0.05385145614337413	0.02154058245734965	0.030156815440289506	0.0	0.0	0.5148199207306566	0.017232465965879715	0.0	12.426762019645015	0.24556264001378603	0.0	0.8767017060141308	0.0	0.0	0.0	0.0	0.0	0.0	0.036618990177494405	57.631828364638984	0.0	0.0	0.0	0.0	3.440031018438739	0.01292434947440979	0.0	0.0	0.0	0.0	0.0	5.4411511287265215	0.3166465621230398	0.0	0.0	0.0	0.030156815440289506	0.0	0.06462174737204894	0.0	0.0	0.0	0.0	0.14863001895571262	0.8853179389970706	0.017232465965879715	0.0	0.0	0.0	0.0	0.0	0.0	0.03446493193175943	0.0	0.01292434947440979	0.0	0.0	0.0	0.0	0.0	0.019386524211614683	PBS	PBS	IP
C13.d4	0.0	0.0	0.07540635647656817	0.03630676422945874	0.0	0.0	0.005585656035301345	0.08378484052952018	0.0	0.0	0.019549796123554716	0.0	0.0	0.0	0.047478076300061435	0.0	0.005585656035301345	0.0	0.0	0.0	35.2957604870692	0.0	0.0	0.2792828017650673	0.00837848405295202	0.0	0.12847008881193095	0.0	0.0	0.047478076300061435	0.013964140088253365	0.170362509076691	1.0752387867955089	0.047478076300061435	0.0	0.0	0.0	0.0	0.0	0.0	0.02513545215885606	0.005585656035301345	0.0	0.0	0.0	0.10054180863542421	0.07261352845891748	0.0	0.0	0.047478076300061435	0.04189242026476009	0.0	0.0	0.0	0.0	0.17036250907669104	0.00837848405295202	0.0	4.781321566217951	0.025135452158856056	0.0	0.3937887504887448	0.0	0.0	0.0	0.0	0.0	0.0	0.07540635647656817	49.706753058146674	0.0	0.0	0.0	0.0	2.924090934480254	0.0	0.0	0.0	0.0	0.0	0.0	2.4521029994972907	0.2681114896944646	0.0	0.0	0.00837848405295202	0.047478076300061435	0.0	0.053063732335362795	0.01117131207060269	0.005585656035301345	0.0	0.0	0.1843266491649444	1.1450594872367756	0.0	0.0	0.0	0.0	0.013964140088253365	0.0	0.0	0.08099201251186951	0.0	0.01117131207060269	0.0	0.0	0.0	0.0	0.0	0.0	PBS	PBS	IV
C15.d4	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.3386004514672687	0.0	0.0	4.058864386178157	0.0	0.0	0.0	0.03472825143254037	0.0	0.0	0.0	0.0	0.0	8.252300746657406	0.0	0.0	0.03038722000347283	0.03038722000347283	0.0	0.1475950685882966	0.0	0.0	0.18666435144990454	0.013023094287202643	0.0	0.8638652543844418	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.05209237714881057	0.04775134571974301	0.0	0.0	0.0737975342941483	0.0	0.0	0.0	0.0	0.0	0.8291370029519014	0.0	0.0	1.771140823059559	0.0	0.0	0.060774440006945665	0.0	0.0	0.0	0.0	0.021705157145337738	0.0	0.008682062858135093	80.30474040632056	0.0	0.0	0.0	0.0	0.8985935058169822	0.0	0.0	0.0	0.0	0.0	0.0	0.9029345372460498	0.17364125716270187	0.0	0.0	0.0	0.09550269143948606	0.0	0.03906928286160792	0.0	0.0	0.0	0.0	0.6858829657926725	0.07813856572321584	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	PBS	PBS	IV
C16.d4	0.0	0.0	0.0	0.009752291788570315	0.0	0.0	0.0	0.22430271113711722	0.0	0.0	0.01950458357714063	0.0	0.0	0.0	0.12677979325141409	0.0	0.0	0.0	0.0	0.0	2.9598205578310903	0.0	0.0	0.1023990637799883	0.0	0.0	0.20479812755997662	0.009752291788570315	0.0	0.0	0.04388531304856641	0.058513750731421885	1.1507704310512972	0.009752291788570315	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.1023990637799883	0.20967427345426173	0.0	0.0	0.03900916715428126	0.0	0.0	0.0	0.0	0.0	0.2047981275599766	0.009752291788570315	0.0	5.475911839282231	0.01950458357714063	0.0	0.46323385995709	0.0	0.0	0.0	0.0	0.029256875365710942	0.0	0.0	82.74819582601911	0.0	0.0	0.01950458357714063	0.0	2.881802223522528	0.0	0.0	0.0	0.0	0.0	0.0	1.4872244977569729	0.48761458942851565	0.0	0.0	0.0	0.0	0.0	0.053637604837136726	0.0	0.01950458357714063	0.024380729471425784	0.0	0.39496781743709763	0.3754632338599571	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.01950458357714063	0.0	0.014628437682855471	0.0	0.0	0.0	0.0	0.0	0.0	PBS	PBS	IV
C2.d4	0.0	0.0	0.02436809109235507	0.006645843025187746	0.0	0.0	0.0	0.14177798453733859	0.0	0.0	0.006645843025187746	0.0	0.0	0.0	0.45856316873795455	0.015506967058771406	0.0	0.0	0.0	0.0	28.911632440575087	0.0	0.00443056201679183	0.12184045546177534	0.0	0.0	0.07753483529385705	0.028798653109146893	0.0	0.10411820739460802	0.0	0.0	0.8152234110896969	0.0	0.01772224806716732	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.062027868235085624	0.04209033915952239	0.0	0.0	0.03765977714273057	0.0	0.0	0.0	0.0	0.0	0.29020181209986495	0.0	0.0	3.956491880995105	0.08639595932744071	0.0	0.3367227132761792	0.0	0.0	0.0	0.0	0.0	0.0	0.02215281008395915	61.77975676214529	0.0	0.0	0.0	0.0	1.1054252231895618	0.00886112403358366	0.0	0.0	0.0	0.0	0.0	0.996876453778162	0.19716000974723646	0.0	0.0	0.0	0.0	0.0	0.04873618218471014	0.0	0.0	0.006645843025187746	0.011076405041979577	0.0863959593274407	0.15285438957931816	0.0	0.0	0.0	0.0	0.00443056201679183	0.0	0.0	0.02215281008395915	0.0	0.00443056201679183	0.0	0.0	0.0	0.0	0.006645843025187746	0.0	PBS	PBS	PO
C3.d4	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.2589246364037021	0.0	0.0	0.0991626267078008	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	15.337152930806521	0.0	0.0	0.0	0.0	0.0	0.0991626267078008	0.0	0.0	0.011018069634200087	0.05509034817100044	0.0	0.3635962979286029	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.07712648743940062	0.04407227853680035	0.0	0.0	0.03856324371970031	0.0	0.0	0.0	0.0	0.0	0.1377258704275011	0.0	0.0	3.9169237549581313	0.022036139268400173	0.0	0.501322168356104	0.0	0.0	0.0	0.0	0.0	0.0	0.0	76.0356985456148	0.0	0.0	0.0	0.0	0.9255178492728073	0.0	0.0	0.0	0.0	0.0	0.0	0.8043190832966064	0.7877919788453063	0.0	0.0	0.0	0.14323490524460117	0.0	0.016527104451300133	0.0	0.0	0.0	0.02754517408550022	0.0495813133539004	0.23688849713530188	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.011018069634200087	0.0	0.0	0.0	0.0	0.0	0.0	PBS	PBS	PO
C4.d4	0.0	0.0	0.004475073838718339	0.0	0.0	0.0	0.0	0.39156896088785476	0.0	0.0	0.029087979951669198	0.0	0.0	0.0	0.02237536919359169	0.008950147677436678	0.0	0.0	0.0	0.0	30.777320325785375	0.0	0.01566275843551419	0.18347802738745192	0.0	0.0	0.049225812225901736	0.0	0.008950147677436678	0.0	0.011187684596795849	0.0	0.4788329007428623	0.02237536919359169	0.004475073838718339	0.0	0.0	0.0	0.0	0.0	0.21704108117783943	0.0	0.0	0.0	0.0	0.03356305379038754	0.03356305379038754	0.0	0.0	0.013425221516155016	0.3445806855813121	0.02685044303231003	0.0	0.0	0.0	0.07831379217757094	0.0	0.0	1.727378501745279	0.04027566454846505	0.0	0.3199677794683612	0.0	0.0	0.0	0.0	0.0	0.0	0.008950147677436678	61.890271189474625	0.0	0.0	0.0	0.0	0.9464781168889287	0.03356305379038754	0.0	0.006712610758077508	0.0	0.0	0.0	1.5483755481965453	0.16110265819386022	0.0	0.0	0.0	0.044750738387183395	0.0	0.07607625525821175	0.0	0.0	0.0	0.0	0.09621408753244429	0.32444285330707956	0.01566275843551419	0.0	0.0	0.0	0.004475073838718339	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	PBS	PBS	PO
C5.d4	0.0	0.0	0.018609844607797528	0.03256722806364567	0.0	0.0	0.006203281535932508	0.2465804410533172	0.0	0.0	0.007754101919915636	0.0	0.0	0.0	0.1364721937905152	0.041872150367544436	0.02016066499178065	0.0	0.006203281535932508	0.0	10.410657237678732	0.0	0.0	0.14422629571043083	0.007754101919915636	0.0	0.040321329983561305	0.1535312180143296	0.0	0.02791476691169629	0.029465587295679416	0.035668868831611925	0.4652461151949381	0.02016066499178065	0.006203281535932508	0.004652461151949382	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.3349772029403555	0.6854626097205421	0.0	0.0	0.08374430073508887	0.0	0.0	0.003101640767966254	0.0	0.0	0.17369188300611021	0.0	0.0	18.071709934555383	0.0961508638069539	0.0	0.5040166247945163	0.0	0.0	0.0	0.0	0.0	0.0	0.013957383455848144	59.5949257157036	0.0	0.0	0.0	0.004652461151949382	6.071461803293943	0.0	0.0	0.0	0.0	0.0	0.0	1.4236531124965106	0.47765267826680313	0.0	0.0	0.0	0.029465587295679416	0.0	0.035668868831611925	0.0	0.0	0.007754101919915636	0.0	0.1535312180143296	0.2667411060450978	0.0	0.0	0.0	0.0	0.004652461151949382	0.0	0.0	0.05427871343940944	0.0	0.037219689215595056	0.0	0.0	0.0	0.0	0.009304922303898764	0.0	PBS	PBS	PO
C6.d4	0.0	0.005199532042116209	0.0	0.03119719225269726	0.0	0.0	0.007799298063174315	0.1689847913687768	0.0	0.0	0.0	0.0	0.0	0.0	0.0571948524632783	0.07799298063174315	0.018198362147406735	0.0	0.0	0.0	28.82360587547121	0.0	0.012998830105290524	0.2313791758741713	0.0	0.0	0.0571948524632783	0.057194852463278295	0.0	0.0	0.010399064084232417	0.0	1.4870661640452358	0.07799298063174313	0.0	0.0	0.0	0.0	0.0	0.0	0.018198362147406732	0.007799298063174315	0.0	0.0	0.0	0.24437800597946185	0.12218900298973093	0.0	0.0	0.015598596126348625	0.08579227869491746	0.0	0.0	0.0	0.0	0.09099181073703366	0.0	0.0	17.73820356167945	0.03899649031587157	0.005199532042116209	0.597946184843364	0.0	0.0	0.0	0.0	0.0	0.0	0.023397894189522945	43.769660730534255	0.0	0.0	0.0	0.0	4.118029377356038	0.0	0.0	0.0	0.0	0.0	0.0	1.0373066424021837	0.37696607305342517	0.005199532042116209	0.0	0.0	0.025997660210581048	0.0	0.04939555440010399	0.012998830105290524	0.0	0.0	0.0	0.025997660210581044	0.421162095411413	0.0	0.0	0.0	0.0	0.012998830105290524	0.0	0.0	0.020798128168464835	0.0	0.010399064084232417	0.0	0.0	0.0	0.0	0.0	0.0	PBS	PBS	PO
C7.d4	0.0	0.0	0.012080942313500452	0.012080942313500452	0.0	0.0	0.0	0.0	0.0	0.0	0.024161884627000904	0.0	0.0	0.0	0.10872848082150406	0.0	0.036242826940501356	0.0	0.0	0.0	3.0202355783751127	0.0	0.0	0.12684989429175475	0.0	0.0	0.12080942313500449	0.0906070673512534	0.0	0.0	0.0	0.0	0.33826638477801263	0.04832376925400181	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.15101177891875567	0.7127755964965266	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.11476895197825429	0.0	0.0	12.461491996375715	0.04228329809725158	0.0	0.8456659619450316	0.0	0.0	0.0	0.0	0.0	0.0	1.3349441256417998	69.97281787979462	0.0	0.0	0.0	0.018121413470250678	7.218363032316519	0.0	0.0	0.0	0.0	0.0	0.0	1.582603443068559	1.4074297795228026	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.012080942313500452	0.1147689519782543	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.07248565388100271	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	PBS	PBS	IP
C8.d4	0.0	0.0	0.45638619271067693	0.0	0.0	0.0	0.0	0.24747701999100086	0.0	0.0	0.009641961817831201	0.0	0.0	0.0	0.1478434145400784	0.019283923635662403	0.016069936363052	0.0	0.0	0.0	37.790062351353086	0.0	0.0	0.1253455036318056	0.0	0.0	0.0739217072700392	0.0	0.016069936363052	0.025711898180883205	0.064279745452208	0.07713569454264961	0.9192003599665745	0.038567847271324805	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.1028475927235328	0.06106575817959761	0.0	0.0	0.006427974545220801	0.0	0.0	0.0	0.0	0.0	0.09963360545092241	0.0	0.0	1.7837629362987721	0.019283923635662403	0.0	0.4435302436202353	0.0	0.0	0.0	0.0	0.0	0.0	0.0224979109082728	53.04043195988944	0.0	0.0	0.0	0.0	1.7291251526643956	0.0	0.0	0.0	0.025711898180883205	0.0	0.0	1.3852285144950827	0.36318056180497527	0.0	0.0	0.0	0.0417818345439352	0.0	0.09320563090570162	0.0	0.0	0.0	0.0	0.257118981808832	0.4628141672558977	0.0	0.0	0.0	0.0	0.028925885453493606	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.006427974545220801	PBS	PBS	IP
C9.d4	0.0	0.0	0.0	0.004982685169037594	0.0	0.0	0.0	0.14200652731757143	0.0	0.0	0.019930740676150378	0.0	0.0	0.0	0.14200652731757146	0.03737013876778196	0.0	0.0	0.00747402775355639	0.0	13.448267271232467	0.0	0.0	0.03737013876778196	0.0	0.0	0.06477490719748873	0.009965370338075189	0.0	0.0	0.0	0.0	0.06975759236652632	0.01743939809163158	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0847056478736391	0.10961907371882706	0.0	0.0	0.04982685169037594	0.0	0.0	0.0	0.0	0.0	0.0946710182117143	0.0	0.0	4.875557437903287	0.029896111014225565	0.0	0.2790303694661053	0.0	0.009965370338075189	0.0	0.0	0.0	0.0	0.02491342584518797	77.0572261391664	0.0	0.004982685169037594	0.0	0.0	1.9756346695234062	0.0	0.0	0.0	0.0	0.0	0.0	0.8993746730112857	0.15197189765564664	0.00747402775355639	0.0	0.0	0.01494805550711278	0.0	0.0	0.0	0.0	0.01743939809163158	0.0	0.019930740676150378	0.21674680485313533	0.0	0.03487879618326316	0.0	0.0	0.0	0.0	0.0	0.022422083260669173	0.0	0.01743939809163158	0.0	0.0	0.0	0.0	0.0	0.0	PBS	PBS	IP
M1.d4	0.0	0.0	0.0	0.048522490174195736	0.0	0.0	0.0	0.1285845989616187	0.0	0.0	0.009704498034839148	0.0	0.0	0.0	0.0752098597700034	0.033965743121937016	0.0	0.0	0.0	0.0	24.222427094958512	0.0	0.0	0.0897666068222621	0.007278373526129361	0.0	0.07278373526129363	0.08734048231355233	0.0	0.07763598427871318	0.012130622543548936	0.004852249017419574	0.7060022320345479	0.04367024115677615	0.004852249017419574	0.0	0.0	0.0	0.0	0.0	0.0	0.004852249017419574	0.0	0.0	0.0	0.4609636566548596	0.4827987772332476	0.0	0.0	0.021835120578388083	0.0	0.0	0.012130622543548936	0.0	0.0	0.5313212674074433	0.0	0.0	18.601096608277935	0.014556747052258722	0.0	0.524042893881314	0.0	0.0	0.0	0.0	0.0	0.0	1.1111650249890825	44.36896501528459	0.0	0.0	0.0	0.0	6.050754524722208	0.0	0.0	0.0	0.0	0.0	0.0	0.9364840603619777	0.5288951428987335	0.0	0.0	0.0	0.0	0.0	0.03881799213935659	0.0	0.007278373526129361	0.0	0.0	0.09947110485710127	0.5119122713377651	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.016982871560968508	0.0	0.03639186763064681	0.009704498034839148	0.0	0.0	0.0	0.004852249017419574	0.0	ABX	met	PO
M10.d4	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.3506311360448808	0.0	0.0	0.2805049088359046	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	32.328190743338006	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.1402524544179523	0.0	0.0	0.2103786816269284	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.6311360448807855	0.9116409537166899	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.2103786816269284	0.0	0.0	21.949509116409537	0.0	0.0	0.5610098176718092	0.0	0.0	0.0	0.0	0.0	0.0	1.0518934081346423	31.90743338008415	0.0	0.0	0.0	0.0	6.872370266479662	0.0	0.0	0.0	0.0	0.0	0.0	1.3323983169705471	0.2103786816269284	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.2103786816269284	0.8415147265077139	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	ABX	met	IP
M11.d4	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.5660197869101978	0.0	0.0	0.0	0.0	0.0	0.0	0.033295281582952814	0.22355403348554034	0.0	0.0	0.0	0.0	33.03367579908676	0.0	0.0	0.052321156773211565	0.0	0.0	0.0	0.07134703196347032	0.0	0.0	0.009512937595129377	0.014269406392694065	1.2176560121765603	0.014269406392694065	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.2283105022831051	0.14269406392694065	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.06659056316590563	0.0	0.0	8.124048706240488	0.2996575342465754	0.0	0.9512937595129376	0.0	0.0	0.0	0.0	0.0	0.0	0.014269406392694065	49.029680365296805	0.0	0.0	0.0	0.009512937595129377	1.7456240487062407	0.0	0.0	0.0	0.0	0.0	0.0	2.7872907153729076	0.27587519025875196	0.0	0.0	0.0	0.0	0.0	0.019025875190258754	0.0	0.0	0.0	0.0	0.16171993911719942	0.9084855403348555	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	ABX	met	IP
M12.d4	0.0	0.0	0.0	0.014129282938890854	0.0	0.0	0.0	0.7347227128223244	0.0	0.0	0.0	0.0	0.0	0.0	0.2684563758389262	0.028258565877781708	0.02119392440833628	0.0	0.0	0.0	28.484634404803955	0.0	0.0	0.10596962204168141	0.02119392440833628	0.0	0.028258565877781708	0.0	0.0	0.0	0.0	0.0	0.16955139526669025	0.02119392440833628	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.1836806782055811	0.2967149417167079	0.0	0.0	0.028258565877781708	0.0	0.0	0.0	0.0	0.0	0.06358177322500883	0.0	0.0	5.192511480042389	0.12716354645001768	0.0	1.9427764040974922	0.0	0.0	0.0	0.0	0.0	0.0	0.04238784881667256	56.976333451077366	0.0	0.0	0.0	0.0	0.8901448251501238	0.0	0.0	0.0	0.0	0.0	0.0	3.8643588837866485	0.09184033910279055	0.0	0.0	0.0	0.0	0.0	0.014129282938890854	0.0	0.0	0.0	0.0	0.0	0.3885552808194984	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	ABX	met	IP
M13.d4	0.0	0.0	0.08144317302602108	0.02443295190780633	0.0	0.0	0.0	0.02036079325650527	0.0	0.0	0.036649427861709494	0.0	0.0	0.0	0.04072158651301054	0.0	0.03257726921040844	0.0	0.0	0.0	30.085108115812194	0.0	0.0	0.04886590381561266	0.02036079325650527	0.0	0.23211304312416015	0.0	0.0	0.02036079325650527	0.00814431730260211	0.04072158651301054	0.44793745164311605	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.08144317302602108	0.3257726921040844	0.0	0.0	0.0	0.0	0.0	0.00814431730260211	0.0	0.0	0.012216475953903164	0.0	0.0	5.000610823797695	0.012216475953903164	0.0	0.49680335545872867	0.0	0.0	0.0	0.0	0.0	0.0	0.00814431730260211	58.977073746793174	0.0	0.0	0.0	0.0	1.5637089220996052	0.0	0.0	0.0	0.0	0.0	0.0	1.9179867247627969	0.11402044223642954	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.06922669707211793	0.27283462963717064	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	ABX	met	IV
M14.d4	0.0	0.0	0.0500340231357323	0.0	0.0	0.0	0.0	0.05403674498659089	0.0	0.0	0.004002721850858584	0.0	0.0	0.0	0.0760517151663131	0.0	0.014009526478005043	0.0	0.0	0.0	7.457070808149542	0.0	0.0	0.0980666853460353	0.0	0.0	0.37225313212984834	0.0	0.0	0.1501020694071969	0.008005443701717168	0.026017692030580797	0.5924028339270705	0.012008165552575752	0.004002721850858584	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.06204218868830804	0.1260857383020454	0.0	0.0	0.024016331105151504	0.0	0.0	0.004002721850858584	0.0	0.0	0.48232798302845936	0.0	0.0	4.194852499699796	0.048032662210303015	0.0	0.4723211784013129	0.0	0.0	0.0	0.0	0.0	0.0	0.020013609254292918	79.92434855701877	0.0	0.0	0.0	0.0	2.093423527999039	0.0	0.0	0.0	0.0	0.0	0.0	2.789897130048433	0.10807348997318177	0.0	0.0	0.0	0.0	0.0	0.03602449665772726	0.0	0.0	0.008005443701717168	0.010006804627146459	0.0740503542408838	0.5783933074490655	0.0	0.0	0.0	0.0	0.004002721850858584	0.0	0.0	0.01801224832886363	0.0	0.0	0.0	0.0	0.0	0.0	0.004002721850858584	0.0	ABX	met	IV
M15.d4	0.0	0.0	0.10462987182840702	0.0	0.0	0.0	0.0	1.8414857441799637	0.0	0.0	0.03662045513994246	0.0	0.0	0.0	0.057546429505623865	0.0	0.015694480774261055	0.0	0.0	0.0	17.248234370912897	0.0	0.010462987182840701	0.0	0.0	0.0	0.7794925451216322	0.0	0.0	0.0	0.052314935914203504	0.0	2.2390792571279103	0.0	0.020925974365681402	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.13601883337692913	0.07324091027988491	0.0	0.0	0.015694480774261055	0.0	0.0	0.0	0.0	0.0	0.8422704682186766	0.0	0.0	2.600052314935915	0.0	0.0	0.27203766675385826	0.0	0.0	0.0	0.0	0.0	0.0	0.020925974365681402	71.05937745226262	0.0	0.0	0.0	0.0	0.6434737117447032	0.0	0.0	0.0	0.0	0.0	0.0	1.1090766413811144	0.3086581218938007	0.0	0.0	0.0	0.0	0.0	0.0627779230970442	0.0	0.0	0.0	0.0	0.020925974365681402	0.40282500653936704	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.015694480774261055	0.0	0.010462987182840701	0.0	0.0	0.0	0.0	0.0	0.0	ABX	met	IV
M16.d4	0.0	0.0	0.16004655899898151	0.0	0.0	0.0	0.0	2.2406518259857413	0.0	0.0	0.043649061545176775	0.0	0.0	0.0	0.07274843590862796	0.02909937436345119	0.0	0.0	0.0	0.0	19.23468645424123	0.0	0.0	0.0	0.0	0.0	0.6401862359959261	0.0	0.0	0.0	0.05819874872690238	0.0	1.6004655899898155	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.10184781027207915	0.2036956205441583	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.9166302924487124	0.0	0.0	1.9787574567146806	0.043649061545176775	0.0	0.1745962461807071	0.0	0.0	0.0	0.0	0.0	0.0	0.0	69.76575003637421	0.0	0.0	0.0	0.0	0.5237887385421214	0.0	0.0	0.0	0.0	0.0	0.0	1.2949221591735778	0.2182453077258839	0.0	0.0	0.0	0.0	0.0	0.05819874872690238	0.0	0.0	0.0	0.0	0.0	0.6401862359959261	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	ABX	met	IV
