sample_id	Unassigned_335	c__Bacteroidia_257	c__Clostridia_258483_128	d__Bacteria_138	f__Acetobacteraceae	f__Acidaminococcaceae	f__Actinomycetaceae	f__Acutalibacteraceae	f__Aerococcaceae	f__Aeromonadaceae	f__Akkermansiaceae	f__Alteromonadaceae_665222	f__Amphibacillaceae	f__Anaerofustaceae	f__Anaeroplasmataceae	f__Anaerotignaceae	f__Anaerovoracaceae	f__Anoxybacillaceae	f__Atopobiaceae	f__Bacillaceae_H_294103	f__Bacteroidaceae	f__Beijerinckiaceae	f__Bifidobacteriaceae	f__Borkfalkiaceae	f__Burkholderiaceae_A_580492	f__Burkholderiaceae_A_592522	f__Burkholderiaceae_A_595427	f__Butyricicoccaceae	f__CAG-138	f__CAG-239	f__CAG-272	f__CAG-314	f__CAG-508	f__CAG-552	f__CAG-74	f__CAG-917	f__Caulobacteraceae	f__Cellulomonadaceae	f__Cellulosilyticaceae	f__Christensenellaceae	f__Clostridiaceae_222000	f__Coprobacillaceae	f__Coriobacteriaceae	f__DSM-27016_98371	f__DSM-8532	f__Dehalobacteriaceae	f__Desulfovibrionaceae	f__Dialisteraceae	f__Dysgonomonadaceae	f__Eggerthellaceae	f__Enterobacteriaceae_A	f__Enterococcaceae	f__Erysipelotrichaceae	f__Filifactoraceae_235824	f__Fusobacteriaceae_993521	f__Gastranaerophilaceae	f__Gemellaceae	f__Helicobacteraceae	f__Lachnospiraceae	f__Lactobacillaceae	f__Leptotrichiaceae	f__Marinifilaceae	f__Marinilabiliaceae	f__Megasphaeraceae	f__Methanobacteriaceae	f__Microbacteriaceae	f__Micrococcaceae	f__Moraxellaceae	f__Mucispirillaceae	f__Muribaculaceae	f__Mycobacteriaceae	f__Nanosyncoccaceae	f__Neisseriaceae_563222	f__Oscillospiraceae_45227	f__Oscillospiraceae_88309	f__Pasteurellaceae	f__Peptoniphilaceae	f__Peptostreptococcaceae_256921	f__Porphyromonadaceae	f__Pseudomonadaceae	f__QAKW01	f__Rikenellaceae	f__Ruminococcaceae	f__Selenomonadaceae_42771	f__Sphingomonadaceae	f__Staphylococcaceae	f__Streptococcaceae	f__Syntrophobotulaceae	f__Tannerellaceae	f__Turicibacteraceae	f__UBA1242	f__UBA1381	f__UBA644	f__UBA660	f__UBA932	f__Vagococcaceae	f__Veillonellaceae	f__Weeksellaceae	f__Xanthobacteraceae_503485	f__Xylanivirgaceae	o__Bacteroidales_464	o__Christensenellales_368	o__Christensenellales_93	o__Clostridiales_255	o__Lachnospirales_145	o__Lachnospirales_232	o__Lachnospirales_359	o__Oscillospirales_323	o__RFN20_396	o___261	p__Firmicutes_A_198	is_treatment	antibiotic	treatment
C11.d0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.06723980596513135	0.0	0.0	0.0	0.0	0.0	0.0	0.06723980596513135	0.033619902982565675	0.0	0.0	0.0	0.0	29.230104221699243	0.0	0.0	0.1825080447624994	0.0	0.0	0.1969165746121704	0.048028432832236685	0.0	0.0	0.0	0.0	0.8308918879976946	0.033619902982565675	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.2737620671437491	0.0768454925315787	0.0	0.0	0.0	0.0	0.0	0.009605686566447336	0.0	0.0	0.14888814177993373	0.0	0.0	7.516449738245041	0.0768454925315787	0.0	0.5667355074203928	0.0	0.0	0.0	0.0	0.0	0.0	0.05283127611546035	58.01834686134191	0.0	0.0	0.0	0.0	1.1238653282743385	0.0	0.0	0.0	0.0	0.0	0.0	1.0518226790259835	0.14408529849671006	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.17770520147927574	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.07204264924835503	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	PBS	PBS	IP
C12.d0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.07705149608321561	0.0	0.0	0.012841916013869272	0.0	0.0	0.0	0.19262874020803905	0.12199820213175808	0.0	0.0	0.0	0.0	31.096699627584435	0.0	0.0	0.776935918839091	0.0	0.0	0.038525748041607806	0.06420958006934635	0.0	0.0	0.019262874020803903	0.08347245409015028	1.0466161551303454	0.057788622062411706	0.0	0.0	0.0	0.0	0.0	0.0	0.019262874020803903	0.04494670604854245	0.0	0.0	0.0	0.32104790034673175	0.11557724412482343	0.0	0.0	0.0	0.03210479003467318	0.0	0.019262874020803903	0.0	0.0	0.12841916013869273	0.0	0.0	20.76537819442661	0.34031077436753565	0.0	0.9310389110055222	0.0	0.0	0.0	0.0	0.0	0.0	0.5457814305894441	37.92217798895596	0.0	0.0	0.0	0.0	2.2665981764479266	0.0	0.0	0.0	0.0	0.0	0.0	1.4061898035186853	0.6035700526518558	0.0	0.0	0.0	0.0	0.0	0.012841916013869272	0.0	0.038525748041607806	0.07063053807628099	0.0	0.38525748041607816	0.36599460639527426	0.0	0.0	0.0	0.0	0.025683832027738544	0.0	0.0	0.0	0.0	0.05136766405547709	0.0	0.0	0.0	0.0	0.0	0.0	PBS	PBS	IV
C13.d0	0.0	0.014345144168698896	0.0	0.03586286042174724	0.0	0.0	0.0	0.37297374838617126	0.0	0.0	0.021517716253048342	0.0	0.0	0.0	0.043035432506096684	0.34428346004877347	0.02869028833739779	0.0	0.0	0.0	14.875914502940756	0.0	0.0	0.08607086501219337	0.0	0.0	0.4088366088079185	0.0	0.0	0.0	0.0	0.0	2.4458470807631616	0.03586286042174724	0.0	0.0	0.0	0.0	0.0	0.0	0.03586286042174724	0.0	0.0	0.0	0.0	0.34428346004877347	0.23669487878353176	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.1649691579400373	0.0	0.0	16.72643810070291	0.5522880504949074	0.0	1.1476115334959118	0.0	0.0	0.0	0.0	0.0	0.0	0.8535360780375842	53.995122650982644	0.0	0.0	0.0	0.0	3.0770334241859127	0.0	0.0	0.0	0.0	0.0	0.0	2.230669918232678	0.7889829292784392	0.0	0.0	0.0	0.0	0.0	0.021517716253048342	0.0	0.0	0.021517716253048342	0.0	0.07889829292784392	0.8750537942906326	0.0	0.0	0.0	0.0	0.02869028833739779	0.0	0.0	0.07889829292784392	0.0	0.02869028833739779	0.0	0.0	0.0	0.0	0.0	0.0	PBS	PBS	IV
C14.d0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	30.05671077504726	0.0	0.0	0.0	0.0	0.0	0.3780718336483932	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	14.55576559546314	0.0	0.0	0.3780718336483932	0.0	0.0	0.0	0.0	0.0	0.0	0.0	51.41776937618148	0.0	0.0	0.0	0.0	1.7013232514177696	0.0	0.0	0.0	0.0	0.0	0.0	1.5122873345935728	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	PBS	PBS	IV
C15.d0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.36564381990249484	0.0	0.0	0.021508459994264404	0.0	0.0	0.0	0.3943217665615141	0.18640665328362488	0.0	0.0	0.0	0.0	19.32893604817895	0.0	0.0	0.34413535990823046	0.0	0.0	0.17206767995411526	0.16489819328936045	0.0	0.07169486664754803	0.0	0.0	0.7169486664754803	0.028677946659019207	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.2867794665901921	0.10037281330656722	0.0	0.0	0.0	0.0	0.0	0.04301691998852881	0.0	0.0	0.35847433323774014	0.0	0.0	14.059363349584169	0.20791511327788925	0.0	0.34413535990823046	0.0	0.0	0.0	0.0	0.0	0.0	0.07886435331230282	57.23401204473758	0.0	0.0	0.0	0.0	2.494981359334671	0.0	0.0	0.0	0.0	0.0	0.0	2.2583882993977626	0.5305420131918553	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.021508459994264404	0.10754229997132203	0.07886435331230282	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	PBS	PBS	IV
C16.d0	0.0	0.0	0.0	0.01882707333145063	0.0	0.0	0.0	0.0658947566600772	0.0	0.0	0.0	0.0	0.0	0.0	0.04706768332862657	0.14120304998587974	0.0	0.0	0.0	0.0	28.278264143838847	0.0	0.0	0.028240609997175946	0.0	0.0	0.0	0.08472182999152784	0.0	0.0	0.0	0.0	0.1882707333145063	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.35771439329756194	0.6024663466064202	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.16003012331733035	0.0	0.0	16.793749411653963	0.09413536665725313	0.0	0.5365715899463429	0.0	0.0	0.0	0.0	0.0	0.0	0.39536853996046323	46.75703661865764	0.0	0.0	0.0	0.0	3.3888731996611132	0.0	0.0	0.0	0.0	0.0	0.0	1.3367222065329947	0.4989174432834416	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.05648121999435189	0.15061658665160504	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.01882707333145063	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	PBS	PBS	IV
C17.d0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.06844626967830253	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	13.278576317590693	0.0	0.0	0.0	0.0	0.0	0.17111567419575632	0.0	0.0	0.0	0.0	0.0	0.30800821355236135	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.17111567419575632	0.2737850787132101	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	7.186858316221766	0.10266940451745381	0.0	0.2737850787132101	0.0	0.0	0.0	0.0	0.0	0.0	0.0	77.07049965776865	0.0	0.0	0.0	0.0	0.7529089664613278	0.0	0.0	0.0	0.0	0.0	0.0	0.34223134839151265	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	PBS	PBS	IV
C18.d0	0.0	0.0	0.04649000464900046	0.0	0.0	0.0	0.0	0.06973500697350069	0.0	0.0	0.0	0.0	0.0	0.0	0.06973500697350069	0.0	0.0	0.0	0.0	0.0	32.53138075313807	0.0	0.0	0.0	0.04649000464900046	0.0	0.13947001394700137	0.0	0.0	0.0	0.0	0.0	0.44165504416550444	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.10460251046025103	0.0	0.0	0.0	0.0	0.0	0.0	0.02324500232450023	0.0	0.0	0.05811250581125058	0.0	0.0	3.3705253370525337	0.0	0.0	0.45327754532775455	0.0	0.0	0.0	0.0	0.0	0.0	0.0	61.43654114365411	0.0	0.0	0.0	0.0	0.2208275220827522	0.0	0.0	0.0	0.0	0.0	0.0	0.8833100883310088	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.10460251046025104	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	PBS	PBS	IV
C2.d0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.6564551422319473	0.0	0.0	0.0	0.0	0.0	31.50984682713348	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.6564551422319473	0.0	0.0	0.437636761487965	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.87527352297593	0.0	0.0	5.689277899343544	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	59.73741794310722	0.0	0.0	0.0	0.0	0.437636761487965	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	PBS	PBS	PO
C3.d0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.37140204271123495	0.0	0.0	0.0	0.0	31.290622098421547	0.0	0.18570102135561745	0.27855153203342625	0.0	0.0	1.114206128133705	0.0	0.0	0.0	0.0	0.0	0.5571030640668525	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.4642525533890437	0.0	0.0	8.635097493036213	0.0	0.0	0.18570102135561745	0.0	0.0	0.0	0.0	0.0	0.0	0.7428040854224699	53.01764159702879	0.0	0.0	0.0	0.0	0.6499535747446612	0.0	0.0	0.0	0.0	0.0	0.0	1.1142061281337048	1.3927576601671312	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	PBS	PBS	PO
C4.d0	0.0	0.0	0.0	0.031049472158973305	0.0	0.0	0.0	0.26909542537776865	0.0	0.0	0.08538604843717659	0.0	0.0	0.0	0.007762368039743326	0.1604222728213621	0.023287104119229976	0.0	0.0	0.0	43.280376733595524	0.0	0.0	0.20699648105982202	0.020699648105982203	0.0	0.0	0.2665079693645208	0.0	0.19405920099358315	0.0	0.0646864003311944	0.6623887393914305	0.02587456013247775	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.4696750155247362	0.19923411302007868	0.0	0.0	0.018112192092734427	0.0	0.0	0.005174912026495551	0.0	0.0	0.28203270544400755	0.0	0.0	15.102980749327262	0.015524736079486652	0.0	0.1992341130200787	0.0	0.0	0.0	0.0	0.0	0.0	0.15007244876837095	28.813910163527225	0.0	0.0	0.0	0.007762368039743326	6.494514593251916	0.0	0.0	0.0	0.0	0.0	0.0	1.0763817015110744	0.5718277789277584	0.0	0.0	0.0	0.0	0.0	0.05951148830469882	0.0	0.0	0.018112192092734427	0.0	0.041399296211964406	0.07762368039743325	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.05692403229145106	0.0	0.02846201614572553	0.0	0.0	0.0	0.0	0.012937280066238874	0.0	PBS	PBS	PO
C5.d0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	33.96226415094339	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	6.289308176100628	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.9433962264150942	57.23270440251572	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.5723270440251573	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	PBS	PBS	PO
C6.d0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.14413375612568466	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.08648025367541079	0.0	0.0	0.0	0.0	37.38829633900259	0.0	0.0	0.11530700490054772	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.08648025367541079	0.5477082732776017	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.11530700490054772	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	17.584318247333524	0.0	0.0	0.08648025367541079	0.0	0.0	0.0	0.0	0.0	0.0	0.08648025367541079	41.48169501297204	0.0	0.0	0.0	0.0	1.1242432977803403	0.0	0.0	0.0	0.0	0.0	0.0	0.8359757855289708	0.17296050735082158	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.14413375612568466	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	PBS	PBS	PO
C7.d0	0.0	0.0	0.08785630613041781	0.0	0.0	0.0	0.0	0.07809449433814918	0.0	0.0	0.09761811792268645	0.0	0.0	0.0	0.0	0.04880905896134323	0.019523623584537294	0.0	0.0	0.0	26.19094103865678	0.0	0.0	0.0	0.0	0.0	0.26356891839125346	0.0	0.0	0.019523623584537294	0.0	0.0	0.800468566966029	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.40999609527528313	0.30261616556032805	0.0	0.0	0.0	0.0	0.0	0.029285435376805932	0.0	0.0	0.0	0.0	0.0	6.27684498242874	0.03904724716907459	0.0	0.4392815306520891	0.0	0.0	0.0	0.0	0.0	0.0	0.03904724716907459	62.44631003514253	0.0	0.0	0.0	0.0	1.4837953924248342	0.0	0.0	0.0	0.0	0.0	0.0	0.6442795782897307	0.10737992971495511	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.06833268254588053	0.08785630613041781	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.019523623584537294	0.0	0.0	0.0	0.0	0.0	0.0	PBS	PBS	IP
C8.d0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.038098140810728445	0.0	0.0	0.022858884486437067	0.0	0.0	0.0	0.053337397135019816	0.06095702529716549	0.0	0.0	0.0	0.0	36.76470588235295	0.0	0.0	0.16001219140505946	0.0	0.0	0.2743066138372448	0.0	0.0	0.022858884486437067	0.0	0.045717768972874134	0.7695824443767145	0.022858884486437067	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.09143553794574825	0.14477293508076808	0.0	0.0	0.0	0.0	0.0	0.045717768972874134	0.0	0.0	0.10667479427003965	0.0	0.0	3.733617799451387	0.12191405059433102	0.0	0.45717768972874134	0.0	0.0	0.0	0.0	0.0	0.0	0.0	55.07467235598904	0.0	0.0	0.0	0.0	0.4952758305394698	0.0	0.0	0.0	0.0	0.0	0.0	0.586711368485218	0.1904907040536422	0.0	0.0	0.0	0.0	0.0	0.022858884486437067	0.0	0.0	0.0	0.0	0.2666869856750991	0.3886010362694301	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.038098140810728445	0.0	0.0	0.0	0.0	0.0	0.0	PBS	PBS	IP
C9.d0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.04946821667078901	0.0	0.0	0.0	0.0	0.0	0.0	0.364828097947069	0.3771951521147663	0.012367054167697254	0.0	0.0	0.0	22.254513974771207	0.0	0.018550581251545874	0.2844422458570368	0.0	0.0	0.13603759584466976	0.07420232500618351	0.0	0.0	0.0	0.06801879792233488	0.6430868167202572	0.1174870145931239	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.018550581251545874	0.0	0.0	0.0	0.14840465001236702	0.04946821667078901	0.0	0.0	0.012367054167697254	0.012367054167697254	0.0	0.2535246104377937	0.0	0.0	0.049468216670789	0.0	0.0	16.955231263912932	0.22260697501855053	0.0	0.513232747959436	0.0	0.0	0.0	0.0	0.0	0.0	2.195152114766262	51.44076181053672	0.0	0.0	0.0	0.0	1.3480089042790004	0.0	0.0	0.0	0.0	0.0	0.0	1.7808558001484043	0.12985406876082115	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.018550581251545874	0.0	0.024734108335394505	0.2658916646054909	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.1174870145931239	0.0	0.04328468958694038	0.0	0.0	0.0	0.0	0.0	0.0	PBS	PBS	IP
M1.d0	0.0	0.0	0.07945238968341278	0.06111722283339444	0.0	0.0	0.0	0.18946339078352278	0.0	0.0	0.0	0.0	0.0	0.0	0.04889377826671556	0.18335166850018333	0.0	0.0	0.0	0.0	18.11514484781811	0.0	0.0	0.43393228211710044	0.0	0.0	0.05500550055005501	0.2628040581835961	0.0	0.04278205598337611	0.0	0.0	1.1245569001344577	0.14056961251680722	0.0	0.01222344456667889	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.4033736707004033	0.26891578046693554	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.4094853929837428	0.0	0.0	39.46339078352279	0.16501650165016502	0.0	0.6233956729006233	0.0	0.0	0.0	0.0	0.0	0.0	1.1062217332844393	25.326977142158658	0.0	0.0	0.0	0.0	8.843662143992177	0.0	0.0	0.0	0.0	0.0	0.0	0.8556411196675222	1.265126512651265	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.01222344456667889	0.0	0.0	0.2872509473169539	0.0977875565334311	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.08556411196675222	0.0	0.03667033370003667	0.0	0.0	0.0	0.0	0.0	0.0	ABX	met	PO
M10.d0	0.0	0.0	0.019473248624701813	0.029209872937052715	0.0	0.0	0.0	0.18012754977849177	0.0	0.0	0.009736624312350907	0.0	0.0	0.0	0.13874689645100044	0.11683949174821089	0.017039092546614086	0.0	0.0	0.0	34.299693296334155	0.0	0.0	0.21420573487171998	0.0	0.0	0.026775716858964998	0.1582201450757022	0.0	0.053551433717929996	0.0	0.0073024682342631795	0.6377488924589844	0.03164402901514045	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0073024682342631795	0.0	0.8568229394868798	0.6645246093179493	0.0	0.0	0.012170780390438634	0.0	0.0	0.0	0.0	0.0	0.5428168054135629	0.0	0.0	25.103451633318723	0.1436152086071759	0.0	0.9006377488924587	0.0	0.0	0.0	0.0	0.0	0.0	0.586631614819142	28.155883355240736	0.0	0.0	0.0	0.0	5.143371792999367	0.0	0.0	0.0	0.0	0.0	0.0	0.6986027944111776	0.7448517598948444	0.0	0.0	0.0	0.0	0.0	0.019473248624701813	0.0	0.014604936468526357	0.0	0.0	0.0365123411713159	0.28966457329243944	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.07545883842071954	0.0	0.021907404702789537	0.036512341171315896	0.0	0.0	0.0	0.004868312156175453	0.0	ABX	met	IP
M11.d0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.5774783445620788	0.0	0.0	0.0	0.0	0.0	23.484119345524544	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.192492781520693	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.192492781520693	0.6737247353224253	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.6737247353224253	0.0	0.0	19.44177093358999	0.0	0.0	0.6737247353224253	0.0	0.0	0.0	0.0	0.0	0.0	0.0	49.47064485081809	0.0	0.0	0.0	0.0	3.3686236766121267	0.0	0.0	0.0	0.0	0.0	0.0	1.2512030798845042	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	ABX	met	IP
M12.d0	0.0	0.0	0.013875398917718886	0.0	0.0	0.0	0.0	0.07862726053374033	0.0	0.0	0.0	0.0	0.0	0.0	0.06012672864344851	0.05087646269830259	0.009250265945145926	0.0	0.0	0.0	27.255908607372465	0.0	0.0	0.0832523935063133	0.0	0.0	0.18038018593034552	0.0	0.0	0.013875398917718886	0.01850053189029185	0.013875398917718886	0.3838860367235558	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.013875398917718886	0.0	0.0	0.0	0.15262938809490773	0.10175292539660517	0.0	0.0	0.0	0.0	0.0	0.02312566486286481	0.0	0.0	0.1341288562046159	0.0	0.0	6.01267286434485	0.10175292539660516	0.0	0.24050691457379397	0.0	0.0	0.0	0.0	0.0	0.0	0.04162619675315665	62.70755284214421	0.0	0.0	0.0	0.0	0.966652791267749	0.0	0.0	0.0	0.0	0.0	0.0	1.091531381527219	0.037001063780583696	0.0	0.0	0.0	0.0	0.0	0.013875398917718886	0.0	0.0	0.0	0.0	0.0	0.17575505295777255	0.0	0.0	0.0	0.0	0.009250265945145926	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.013875398917718886	0.0	ABX	met	IV
M13.d0	0.0	0.0	0.0	0.04614674665436086	0.0	0.0	0.0	0.06152899553914782	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	38.578680203045685	0.0	0.0	0.13844023996308258	0.0	0.0	0.18458698661744344	0.0	0.0	0.0	0.0	0.0	0.7537301953545607	0.03076449776957391	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.16920473773265648	0.07691124442393477	0.0	0.0	0.0	0.0	0.0	0.03076449776957391	0.0	0.0	0.06152899553914782	0.0	0.0	6.998923242578064	0.0	0.0	0.7383479464697738	0.0	0.0	0.0	0.0	0.0	0.0	0.04614674665436086	49.269343177972615	0.0	0.0	0.0	0.0	1.645900630672204	0.0	0.0	0.0	0.0	0.0	0.0	0.8306414397784956	0.18458698661744344	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.07691124442393477	0.07691124442393477	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	ABX	met	IV
M14.d0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.04060501471931784	0.0	0.0	0.0	0.0	0.0	0.0	0.2842351030352248	0.04060501471931784	0.0	0.0	0.0	0.0	29.93604710181707	0.0	0.0	0.1218150441579535	0.0	0.0	0.263932595675566	0.0	0.0	0.0710587757588062	0.0	0.02030250735965892	0.7410415186275505	0.0710587757588062	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.15226880519744188	0.13196629783778294	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.04060501471931784	0.0	0.0	7.430717693635164	0.0	0.0	0.6090752207897676	0.0	0.0	0.0	0.0	0.0	0.0	0.11166379047812407	57.01959191960207	0.0	0.0	0.0	0.0	1.4719317835752714	0.0	0.0	0.0	0.0	0.0	0.0	0.7105877575880621	0.21317632727641864	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.131966297837783	0.35529387879403107	0.0	0.0	0.0	0.0	0.030453761039488374	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	ABX	met	IV
