NAME	GS<br> follow link to MSigDB	GS DETAILS	SIZE	ES	NES	NOM p-val	FDR q-val	FWER p-val	RANK AT MAX	LEADING EDGE	
GOBP_REGULATION_OF_CARDIOCYTE_DIFFERENTIATION	GOBP_REGULATION_OF_CARDIOCYTE_DIFFERENTIATION		27	-0.2318816	-0.7533079	0.8467742	0.98294526	1.0	3993	tags=26%, list=20%, signal=32%	
GOBP_NEGATIVE_REGULATION_OF_BIOMINERAL_TISSUE_DEVELOPMENT	GOBP_NEGATIVE_REGULATION_OF_BIOMINERAL_TISSUE_DEVELOPMENT		22	-0.24170257	-0.75253856	0.82642996	0.98314434	1.0	4424	tags=32%, list=22%, signal=41%	
GOBP_GANGLIOSIDE_BIOSYNTHETIC_PROCESS	GOBP_GANGLIOSIDE_BIOSYNTHETIC_PROCESS		17	-0.26214668	-0.75154203	0.81117535	0.9835783	1.0	5772	tags=41%, list=29%, signal=58%	
GOBP_NEGATIVE_REGULATION_OF_MUSCLE_TISSUE_DEVELOPMENT	GOBP_NEGATIVE_REGULATION_OF_MUSCLE_TISSUE_DEVELOPMENT		16	-0.263677	-0.7509624	0.81274134	0.9835368	1.0	2734	tags=25%, list=14%, signal=29%	
GOBP_VASCULAR_ENDOTHELIAL_GROWTH_FACTOR_SIGNALING_PATHWAY	GOBP_VASCULAR_ENDOTHELIAL_GROWTH_FACTOR_SIGNALING_PATHWAY		40	-0.20716548	-0.74892545	0.8793456	0.98511875	1.0	2546	tags=20%, list=13%, signal=23%	
GOBP_MHC_CLASS_II_BIOSYNTHETIC_PROCESS	GOBP_MHC_CLASS_II_BIOSYNTHETIC_PROCESS		16	-0.2678006	-0.74741757	0.8313492	0.98610455	1.0	751	tags=19%, list=4%, signal=19%	
GOBP_MAINTENANCE_OF_CELL_NUMBER	GOBP_MAINTENANCE_OF_CELL_NUMBER		203	-0.15745549	-0.7472183	0.9883041	0.98560303	1.0	3719	tags=16%, list=19%, signal=20%	
GOBP_NEGATIVE_REGULATION_OF_HORMONE_METABOLIC_PROCESS	GOBP_NEGATIVE_REGULATION_OF_HORMONE_METABOLIC_PROCESS		15	-0.2640207	-0.7467236	0.8231579	0.98539966	1.0	5597	tags=47%, list=28%, signal=65%	
GOBP_REGULATION_OF_TELOMERASE_ACTIVITY	GOBP_REGULATION_OF_TELOMERASE_ACTIVITY		42	-0.20757827	-0.74644166	0.88957053	0.9850268	1.0	4733	tags=31%, list=24%, signal=41%	
GOBP_EXCITATORY_SYNAPSE_ASSEMBLY	GOBP_EXCITATORY_SYNAPSE_ASSEMBLY		42	-0.20718752	-0.7431374	0.8926441	0.9879194	1.0	606	tags=7%, list=3%, signal=7%	
GOBP_SEMI_LUNAR_VALVE_DEVELOPMENT	GOBP_SEMI_LUNAR_VALVE_DEVELOPMENT		41	-0.2014665	-0.74310243	0.87829614	0.9872392	1.0	4424	tags=20%, list=22%, signal=25%	
GOBP_POSITIVE_REGULATION_OF_MACROPHAGE_CYTOKINE_PRODUCTION	GOBP_POSITIVE_REGULATION_OF_MACROPHAGE_CYTOKINE_PRODUCTION		28	-0.22384757	-0.74261504	0.86773545	0.9870356	1.0	4084	tags=29%, list=21%, signal=36%	
GOBP_MORPHOGENESIS_OF_A_POLARIZED_EPITHELIUM	GOBP_MORPHOGENESIS_OF_A_POLARIZED_EPITHELIUM		68	-0.18760936	-0.74141777	0.9318637	0.98760545	1.0	4915	tags=29%, list=25%, signal=39%	
GOBP_CHLORIDE_TRANSMEMBRANE_TRANSPORT	GOBP_CHLORIDE_TRANSMEMBRANE_TRANSPORT		52	-0.19319572	-0.7412062	0.9190207	0.98712915	1.0	4718	tags=29%, list=24%, signal=38%	
GOBP_PURINE_CONTAINING_COMPOUND_SALVAGE	GOBP_PURINE_CONTAINING_COMPOUND_SALVAGE		21	-0.24329166	-0.74096954	0.84351146	0.9866637	1.0	3278	tags=19%, list=17%, signal=23%	
GOBP_POSITIVE_REGULATION_OF_ENDOTHELIAL_CELL_CHEMOTAXIS	GOBP_POSITIVE_REGULATION_OF_ENDOTHELIAL_CELL_CHEMOTAXIS		16	-0.2661542	-0.7407042	0.7905138	0.9862035	1.0	2922	tags=25%, list=15%, signal=29%	
GOBP_RNA_SPLICING_VIA_TRANSESTERIFICATION_REACTIONS	GOBP_RNA_SPLICING_VIA_TRANSESTERIFICATION_REACTIONS		283	-0.15078898	-0.74021214	0.9941176	0.98601156	1.0	5780	tags=26%, list=29%, signal=36%	
GOBP_DNA_DOUBLE_STRAND_BREAK_PROCESSING	GOBP_DNA_DOUBLE_STRAND_BREAK_PROCESSING		20	-0.24253014	-0.73958206	0.8517034	0.9859689	1.0	14978	tags=100%, list=76%, signal=412%	
GOBP_POSITIVE_REGULATION_OF_MEMBRANE_DEPOLARIZATION	GOBP_POSITIVE_REGULATION_OF_MEMBRANE_DEPOLARIZATION		16	-0.2597475	-0.73803234	0.8095238	0.9868272	1.0	4662	tags=38%, list=24%, signal=49%	
